path,size_bytes,depth,sha256
src/apps/daemon/internal/platform/system/process_guard_windows.go,3147,7,be385370d32e258036a2193e98914afc0667b973230dfa338936dc00dac03d2c
src/apps/daemon/internal/platform/system/process_supervisor.go,4251,7,04ba66225d033288a06183e82665ea6a6ef7b01fe41d67e495a9c7c91dfc722f
src/apps/daemon/internal/platform/system/process_supervisor_test.go,1612,7,16dc87ccbe40066793cc4cc8b4518d0040d8bdb2f780d51ee4c3b4ce842af936
src/apps/daemon/internal/platform/system/process_worker.go,1962,7,02972a8f38f8638f1fd324b7a89e794c1f3f7802472c9b2a5680b33a0bd55451
src/apps/daemon/internal/platform/system/proxy_darwin.go,4469,7,803d1502494a708385f301576ba7c11f79d8c67bb7cf3e795b640495c6e2853b
src/apps/daemon/internal/platform/system/proxy_linux.go,3428,7,2dc63ec65461479bfb4d3af2c34f8d18226e3785da18ddcbe52eda0057ae424e
src/apps/daemon/internal/platform/system/proxy_other.go,748,7,05d64390683e25b9cace0804ac4685ff53bcf8c4fac1f7a5d56b893deff85c4e
src/apps/daemon/internal/platform/system/proxy_test.go,2033,7,366fb79c979347527b531151a9d839f82beaf200296ee378a2cfd8ed278469a2
src/apps/daemon/internal/platform/system/proxy_types.go,328,7,74392cb02b7e456ddfa9aba14b78121be50c80afe810446fd9eadbebc4bca832
src/apps/daemon/internal/platform/system/proxy_windows.go,3940,7,ae907254589baa74bc9751308591ceace08599cf8b4edb6f32edf7541fa4d8fe
src/apps/daemon/internal/platform/system/psiphon.go,9509,7,947dba911dfbbd6b6c58ffec690e8f94f785b201bcb085f98457b3f962da62bb
src/apps/daemon/internal/platform/system/reverse_tls.go,2205,7,b9a6f5e7b987b338d7c8143a149e54f9f98be3766b832ba53bc4fb75388a6019
src/apps/daemon/internal/platform/system/router_iptables.go,1882,7,85a552c0f3983b91c0192e9c2be89d71473273827c9b88568d2476c0597be91f
src/apps/daemon/internal/platform/system/telemetry_ring_buffer.go,1098,7,b5fbe6f2e70424c217c04f4e594dbf524ad3e3a547a9df4823689a7dcaf49b5b
src/apps/daemon/internal/platform/system/telemetry_ring_buffer_test.go,595,7,7f058d33ad61fe5366dfa7f1f1a42a05983acae3601b992722b8efedbe003430
src/apps/daemon/internal/platform/system/tor_circuit_manager.go,4350,7,02e5b2ef17f54b1b94903e16a1d0c0e4397206574abbdc4908d0616a0383c52f
src/apps/daemon/internal/platform/system/tor_config_builder.go,7087,7,197ecd7020802ff6dd6d493c945b0df7b25059ba75a03c969f42b9a1d0ab04a8
src/apps/daemon/internal/platform/system/tor_config_builder_test.go,1227,7,32b6b4bbb87a4297f666b6270e4f40e32dd466a98ac3e14f3748724b31752176
src/apps/daemon/internal/platform/system/tor_controller.go,10596,7,e032bdbdd75ce1d2bf2cb52d59ed9ece1bca870244b2b5b73309a2e506763dd5
src/apps/daemon/internal/platform/system/tor_guard_rotation.go,4381,7,2f5b86cd2c1d30f23d0a0a44b8d950ed1444ecc917ed72fc3d3c71304eb70252
src/apps/daemon/internal/platform/system/tor_process.go,10847,7,a4e64d4dad5b038ba94d121b9f3a888e68cbba77fed91744d840cbff0276766b
src/apps/daemon/internal/platform/system/tproxy_linux.go,1982,7,bd9a52f89227bdc7d0ab196dc5af2af1a57bb77df163d999845576eced833fc0
src/apps/daemon/internal/platform/system/traffic_shaper.go,1540,7,c7d0fa574539809e01324b828f78540d217b00d88c2253288f9e6e4dc40e0bee
src/apps/daemon/internal/platform/system/tun_adapter.go,1866,7,6e94fa7453929e030dfad31fcaf7c1629ae005a3f444b2fc04b8b047313a8eb1
src/apps/daemon/internal/platform/system/tun_redirect_stub.go,338,7,6220020999c25a1b2d76fa1abb5e1cd51534598420dd410a83b8d1b33956f4e8
src/apps/daemon/internal/platform/system/tun_redirect_test.go,261,7,7e7bcabf8c515b5338109fe15b87d2a34d93a64f2108290db8a0a87a52c254e8
src/apps/daemon/internal/platform/system/tun_redirect_windows.go,1507,7,001c81dc7155d90c9231537ca1b02c36cf56adbedf33a99125e3cd69fba748e0
src/apps/daemon/internal/platform/system/tun_router.go,6703,7,38e6d3f641c11a46effcc755c1a2cc5568eb6d6283b331800f138fa50cd7089c
src/apps/daemon/internal/platform/system/tun_router_other.go,194,7,102919a8702a7a7460f193853b2dfa9b6f3196a1aed4e513cbf52970efebe955
src/apps/daemon/internal/platform/system/tun_router_test.go,2805,7,81c131cad69b2dd5505e91a3af1a58e90db56a50ae778bd940f43c91ccf37b5f
src/apps/daemon/internal/platform/system/tun_router_windows.go,145,7,d7ad32f0544be9b7beacd25967b56947da99a99ed613e4e53449ffd852c86077
src/apps/daemon/internal/platform/system/tun_routes_other.go,575,7,c0120047b3e81bdc872d472747648207c8cd21383bb9c4ee9d77062221455c13
src/apps/daemon/internal/platform/system/tun_routes_windows.go,3648,7,9cfb12dc06e9136fe593455f6bf46768839b533d4094b30d5b4214517a157981
src/apps/daemon/internal/platform/system/uptime_monitor_test.go,2193,7,2c956ef2cd56788518caba8e67796344fefdccff5cd0cab653e05ea5c6edcd41
src/apps/daemon/internal/platform/system/validate.go,2037,7,016f345d4c46fe559351a3a0ab326bfe2c7351d4ec6c5870aa5a5fe94c53193d
src/apps/daemon/internal/platform/system/validate_test.go,1599,7,24dd2abbb156dd2354f3ac8952a582fbfca18e1a263953893310195b80c355fa
src/apps/daemon/internal/platform/system/vps_warp.sh,134,7,b48a624c9c0bc42c46d676004308f282cfb32f8fb8c5ecd786a5646ace981c99
src/apps/daemon/internal/platform/system/wfp_dynamic_session.c,1156,7,57725fe07ec58d8e7a4a4b93e4e74aac674b84737029b5b40fdb68e492d21c19
src/apps/daemon/internal/platform/system/wfp_leak_prevention.c,5067,7,6eb9bf170846d6643a1433001918c92379e36a8940d4b5c9a53237e7be59acdf
src/apps/daemon/internal/platform/system/wfp_leak_prevention.h,287,7,8dfe7b1a9364fe8311244ec369ee42af984aabd695f6c4fe5c85ba390108bc3d
src/apps/daemon/internal/platform/system/wintun_device_windows.go,1493,7,eeca2048f73861f353ef56e3854960ca5f3274cd9b05a09fd4679145e96de689
src/apps/daemon/internal/platform/system/wintun_go.go,2454,7,e5c0e8c613feaa96099e84d2af10bd2aeb118290fe1308ff431b990f94b401c3
src/apps/daemon/internal/platform/system/wintun_stub.go,1064,7,82a77b66440dfe80b3cdaa13def9e1ad77c23e850b5b268d63b44ac1eb93f29b
src/apps/daemon/internal/platform/system/wintun_windows.go,5123,7,7e20b194c81ca8e2d4d826b284a462dd67823a93f462a0161ef77ed71329e025
src/apps/daemon/internal/protocols/.context,1030,6,8baaf696467dfd56238dc046a4b29984256e5265f0c8968dfbf45e44f2ed8807
src/apps/daemon/internal/protocols/arq/.context,995,7,3aa6f5fcc2497bbe6a3a0896eac6199ddf60dfae2cf84bf98282e74973cdc76d
src/apps/daemon/internal/protocols/arq/arq.go,4612,7,cff0b1a47a9e7690403b2bb410a49c9283fa73ab8d6a70749e0e72ca3996dd08
src/apps/daemon/internal/protocols/arq/arq_test.go,7296,7,ba2eccc8d905cc543a6966ef285da638f271fd51356f5dda5b16730353537a54
src/apps/daemon/internal/protocols/asyncreactor/.context,971,7,9188ea46e9af771d6af014accf88b0017a89b555cd81f3f55d0eba79a3c4095c
src/apps/daemon/internal/protocols/asyncreactor/reactor.go,3659,7,0824b939d33305dc684fe8f608e1ecfabfc34284f3bffbe6740b36d043646d2e
src/apps/daemon/internal/protocols/asyncreactor/reactor_test.go,4120,7,45ffecec04119cf1ff1d0cb33dc8524a48cf28146176e92f32ec90c3879437db
src/apps/daemon/internal/protocols/reliable/.context,1043,7,82e2edf00577817b8ba6761a991b6ed38b2789a049989a99ceaa28f5faa8c8e5
src/apps/daemon/internal/protocols/reliable/reliable.go,7149,7,5e22ab9349ae1602d510d1fa52b0230b22ed586d2fc90b075a7e60688e31960f
src/apps/daemon/internal/protocols/reliable/reliable_test.go,2184,7,d822a4a408ad34d842ce2d23579c12b245ab01a1d65579c983ce19b3d67cbace
src/apps/daemon/internal/protocols/tarpit/.context,1169,7,9611a1618b44d0a6d7b5796919e3f8dd885364f112d6818a9711548f4a94d47c
src/apps/daemon/internal/protocols/tarpit/logger.go,3161,7,a8c1276eacd8f3e3ed386d53c020309b3f4e525dc181d6747b60628882a0fe6b
src/apps/daemon/internal/protocols/tarpit/logger_test.go,942,7,41e84cd59572e792a11ce0f170ebc6543d92062505511f6498ed469f1b49e763
src/apps/daemon/internal/protocols/tarpit/socket_linux.go,245,7,f0b86a89b30501431ea04bfc30c65c6de69d18aac551c289e14b89a7b474241a
src/apps/daemon/internal/protocols/tarpit/socket_other.go,83,7,8b3e152107a4aaeb48b0032077f7242f6f8723b616a1fd608a0abd01a4232564
src/apps/daemon/internal/protocols/tarpit/socket_windows.go,269,7,634e63fb559326c4a1d83a1e20c0fc496dd6df73ef12acde311005591f1d9835
src/apps/daemon/internal/protocols/tarpit/tarpit.go,2619,7,c1629cd5a34c293cc91ef25ac945cbd94551d2bac93c8d3a3af4ab8259527e86
src/apps/daemon/internal/protocols/tarpit/tarpit_test.go,918,7,ac645d65982152150daa2034026b80234b716756068cf6ea2eb73031e55aaa19
src/apps/daemon/internal/protocols/tlsfragment/.context,1149,7,5cc2655ed9e0ff18b13c968371b87709beb02b49643857bef097096a98f39c7a
src/apps/daemon/internal/protocols/tlsfragment/sni_range.go,1565,7,5445ee36af1f6971b37b671b86c68ea92eaa922ec660b95a972a8803047ffb3b
src/apps/daemon/internal/protocols/tlsfragment/sni_range_test.go,1911,7,0ffcadd1db2cf9fb39c96c5e2f82a86c6b39df345e9ed9f8744533117451e24d
src/apps/daemon/internal/protocols/tlsfragment/utls_fragment.go,4634,7,022e8d2ca5cb73e39dff329b842045b03fdf41c1696fab97a5a8d0e040c2f70c
src/apps/daemon/internal/protocols/tlsfragment/utls_fragment_compat_test.go,2618,7,b13820e0c9612eb5da8fbc685bf2d989440195a2df737dbd4e9d3903c65ed52b
src/apps/daemon/internal/protocols/tlsfragment/utls_fragment_test.go,1818,7,58d7e09ac94a7881a10c6ce47b534a4aac1bacc04f559b4f1d84d6a8c45b638f
src/apps/daemon/internal/runtime/.context,1069,6,5c8021692a732c24bab36e3863b44e925cabca7dcfa2a640514462463c8143e1
src/apps/daemon/internal/runtime/decoy/.context,1028,7,91884427bc2596d7c6ffb356b42ad014faea5ba8413f7ee56b740a5d95b13df4
src/apps/daemon/internal/runtime/decoy/manager.go,3432,7,7b45d5b44c631624d52fe3b516b3ec1225464124f21c500d22bf2d946a6c8cb1
src/apps/daemon/internal/runtime/decoy/manager_test.go,493,7,b189a93eaf1ac363418583b5193dcb1e1a46677767e27728a62ac7c1f66e35a2
src/apps/daemon/internal/runtime/mobilecore/.context,1520,7,bcde0db35b08b08059d9f268d522efa9ecd35ac7bac5b348088507b6539fd9f9
src/apps/daemon/internal/runtime/mobilecore/config.go,8998,7,291061712b2cd58695e156561408785fd36564451d60abb2fe93882a5e645cce
src/apps/daemon/internal/runtime/mobilecore/config_test.go,1294,7,4226f05cb0c05de0d89420d2565a9fe5d08c202e9653a7a5a9356ca7db629c54
src/apps/daemon/internal/runtime/mobilecore/controller.go,7799,7,e5412056da3d22a40ae1238772799b9c8cb1cd73934299a56105941fda0a4af2
src/apps/daemon/internal/runtime/mobilecore/controller_test.go,3720,7,914c50ec20982a607260f8bb2223866b7ba60c7eb3e148b6e0bc72d38284ce5e
src/apps/daemon/internal/runtime/mobilecore/types.go,7707,7,5e32a285f1fe4c32101a11234ce62b89e334255a82118bf2baadd6addbcd48ad
src/apps/daemon/internal/runtime/proxy/.context,2166,7,c4222d4717ccea7bebe6a7a60d0fb7996782ed980ba1fa3449c54be238355bd6
src/apps/daemon/internal/runtime/proxy/accept_backoff.go,468,7,1aa8cf491a23fd833cfc231398e6379c6fd90f2df827fa7b8ec7e1bbc64134d8
src/apps/daemon/internal/runtime/proxy/accept_backoff_test.go,648,7,a87569d13c6cc341d8dfe66924a6f8a0394d2122289b41ba64824292a615975e
src/apps/daemon/internal/runtime/proxy/adaptive_dialer.go,1967,7,1616421adb0787d190f4b40e69984d08eb4e089fb44461b9c2db2e49a3d4344a
src/apps/daemon/internal/runtime/proxy/adaptive_dialer_test.go,1813,7,60cbe803ec46aa94506f2123f832b0f8f7fe6e605de0b86bdc550a2079ce72f6
src/apps/daemon/internal/runtime/proxy/auto_reconnect.go,4112,7,c1bf937b2d78d49cdb3941121846152b6a3b3e411b16fb547ef0b1b769981a1e
src/apps/daemon/internal/runtime/proxy/brook_transport.go,7950,7,c8ca74ce2b1f59603040803a56bc8e441d7ed463bfc2058d89e382f9a82932a5
src/apps/daemon/internal/runtime/proxy/brook_transport_test.go,4196,7,b1afccdf427977787971c09d01738810c9f8de3df0a792fe6154f1d5b6ff3f5f
src/apps/daemon/internal/runtime/proxy/circular_cache.go,2250,7,3af0505272af5f02df2c662ef9e197a3297d8e14309f17420f06f728af7d88bb
src/apps/daemon/internal/runtime/proxy/circular_cache_test.go,1116,7,134bce50e75ce01cf2f11f8b66adf3e8bae8b8fca901d411339aad58913c35f7
src/apps/daemon/internal/runtime/proxy/config_watcher.go,2180,7,08fdeadf0a3d42a2661e0c9441ae91053e83266445698e3dc6270e9cbd72cbb4
src/apps/daemon/internal/runtime/proxy/core_manager.go,26327,7,b50f4d09266274171e07eb65baa7503fccdeed3beb4ca21d42b97a2e6d54be4d
src/apps/daemon/internal/runtime/proxy/core_manager_test.go,5906,7,6948d38edcda63a0876c089f75f4eb98419fe0b51e6fb100189d040d998b7c83
src/apps/daemon/internal/runtime/proxy/covert_gdocs.go,7153,7,7ff40425d6b85399de4050184469db7bfe4c7b990aa392e4ff06bc649f7231b1
src/apps/daemon/internal/runtime/proxy/covert_gdocs_test.go,816,7,56475f8c3f65370cbab157d83faa54ed0ae2a13b61c36499d7c25dfc54f15178
src/apps/daemon/internal/runtime/proxy/crypto_vault.go,4411,7,3ad4218c6b1d8986fc4784a25c0fd5f4d71f18f855b5f21470b6365c0b5e0ef6
src/apps/daemon/internal/runtime/proxy/crypto_vault_test.go,4050,7,db3e6b09c4f4613d3e5664b61eef682f33151758341d05ea4a62f722f8b5b6b9
src/apps/daemon/internal/runtime/proxy/ech.go,9748,7,1f07092185610f93914ed7621bad29f3289a0252c9cbf0ca4c9e2db9db91f843
src/apps/daemon/internal/runtime/proxy/ech_test.go,3685,7,96310e266a938f78505c62eb726c1a1c37d3e29c4adb43c3f6e89f77d46b6c1b
src/apps/daemon/internal/runtime/proxy/edge_dialer.go,10667,7,72bd242efda5f2932109654b8e13ba6c3e84becbb8daa9b4fb3bfe4153993b40
src/apps/daemon/internal/runtime/proxy/edge_dialer_test.go,14715,7,f71051ff807809235d9910e1dde883bfa2b2c11c126cca8459b2698107140e1f
src/apps/daemon/internal/runtime/proxy/evasion_contract.go,3483,7,14b4fb9ebedf025b9d2d45b451ac86699ee0b9c71d13fbe2519323b14f88757d
src/apps/daemon/internal/runtime/proxy/evasion_contract_test.go,3434,7,d847a15501c05a1029034cb6bf9ddfa128a9c70f8bfcd7d0880cb0a0c05aecec
src/apps/daemon/internal/runtime/proxy/evasion_divert.go,11890,7,85799c39823711f1501f3909113e1695f1963b050d59b3593c40d1c855927d46
src/apps/daemon/internal/runtime/proxy/evasion_divert_linux.go,8147,7,6cf827c1cbb27045601052dc218581b2914b7ade8bae824d2f276b4b0a2a09f9
src/apps/daemon/internal/runtime/proxy/evasion_divert_stub.go,1384,7,70dcd96226c58dfc91f0a8f7889550a5b7508453920586c1f7d534798048a3de
src/apps/daemon/internal/runtime/proxy/evasion_divert_test.go,5745,7,d4662142f2b22d14a838befa649d144176dff3b5c92f5f11d98e8c5a7b62c317
src/apps/daemon/internal/runtime/proxy/evasion_divert_windows.go,8600,7,3a0ee834ad7861d18bce73981f69c3b52c63de68e922725e7aa202e1eca2691b
src/apps/daemon/internal/runtime/proxy/evasion_netlink_linux.go,10003,7,f44ac64172052678e371bf6b2f75cbdd8ffa1011e8651fb6558df24110f1f9b0
src/apps/daemon/internal/runtime/proxy/evasion_netlink_linux_test.go,2074,7,d77053b1a7983078d8f16484cb07d88b7f159d29e84cbc3753e0c20976130a1d
src/apps/daemon/internal/runtime/proxy/evasion_netlink_stub.go,1776,7,f5f7f6afe4f094435726d140ca3853b84dd0b0a660bc094a5d12f866236c9a5e
src/apps/daemon/internal/runtime/proxy/evasion_oob.go,348,7,42df6d370f2b9e2e2e2da4359a497862636d789a0a6bd8a3b84d7d93823d114d
src/apps/daemon/internal/runtime/proxy/evasion_oob_stub.go,363,7,7b21f1ea5d36d2649fa923adfabdc63e3561666fb092b1a097029ad752e95413
src/apps/daemon/internal/runtime/proxy/evasion_oob_test.go,7737,7,9d61efb54f3ff0ccf1480501652d843d4d8b9f7cc4863eaa9141cb734417be05
src/apps/daemon/internal/runtime/proxy/evasion_oob_test_unix.go,706,7,852f999f5a42412082a92005803cc1806e1a2abbef20f94f2d446c54dc2bf07e
src/apps/daemon/internal/runtime/proxy/evasion_oob_test_windows.go,1137,7,8a35522cec9a732a12308450e53b37259163ebd52c9a3c1bc7b9603577469452
src/apps/daemon/internal/runtime/proxy/evasion_oob_unix.go,774,7,597077b52b8be1a5c75fc6e2ddf1c2df7122333b29cf54f073a9247f0d91d97b
src/apps/daemon/internal/runtime/proxy/evasion_oob_windows.go,1051,7,d0a129e6d697dcecfbd8f242bb1535900dd72807729bc68cb0f35df47159a66c
src/apps/daemon/internal/runtime/proxy/evasion_test.go,639,7,059830a61e3edc061f554c901840b4f4d224a629a696ed9ec70750d1ed77a285
src/apps/daemon/internal/runtime/proxy/evasion_tunnel.go,25497,7,cce5b88b63d0514aeb414d08fa7a19a0c1fb238860c1748f71f32bc7236d4d14
src/apps/daemon/internal/runtime/proxy/evasion_tunnel_conn.go,15802,7,4b6b750a70be20151e4540b6247ed01438e9b2e9cf7765831c174842616d75a8
src/apps/daemon/internal/runtime/proxy/evasion_tunnel_cps.go,2340,7,62a3f943f21cf476e63b363461b020dcd9123bd856f755251797971106142a7e
src/apps/daemon/internal/runtime/proxy/evasion_tunnel_dial.go,17638,7,e529c25c525a964facc0ca6cc3f0112139b2372df61da71998ac4c96db6e756c
src/apps/daemon/internal/runtime/proxy/evasion_tunnel_dial_test.go,1920,7,aa49e8f10004cb22d2c533262f26825ccd3f6fe56e127c98f3ef0392289d91d0
src/apps/daemon/internal/runtime/proxy/evasion_tunnel_dns.go,20475,7,4770a3bcee1b32ad596d04e3bdeda9d1521e1919ca9da2655c917f501d06ef92
src/apps/daemon/internal/runtime/proxy/evasion_tunnel_mutate.go,12972,7,b51fb93ace2de05e84c460f7df6c55a956091176e039ec039d10f8586e773fc4
src/apps/daemon/internal/runtime/proxy/evasion_tunnel_socks.go,2685,7,7b29d17d6f086a9d3053f0afcc89ed5169f829554791f63549f7d43432345c39
src/apps/daemon/internal/runtime/proxy/evasion_tunnel_test.go,24399,7,9857ca4cc21f032421f8afbd1aca7c45e1943f66d93713ac3d6c1ab01bb59ae5
src/apps/daemon/internal/runtime/proxy/fallback_seed.txt,399,7,1f64249d7c4478b3c5a9faf848e14b7b22b73b33bebf4c85ba6171a0b8bee5e3
src/apps/daemon/internal/runtime/proxy/format_registry.go,7000,7,753050dc956d47321ab1a7013c9aae6b60addb56cf352fa3bf0b801c4ca65a20
src/apps/daemon/internal/runtime/proxy/format_registry_test.go,9400,7,2a6b554175de44b6582134542246a69bf068a5fe14105c6429044e54a176f4e0
src/apps/daemon/internal/runtime/proxy/fragment_helper.go,1074,7,c3bceea8eed29a3b5086a2c28f37ff98a6ace3737f007e44da81799a67f835d6
src/apps/daemon/internal/runtime/proxy/fragment_helper_test.go,445,7,7cb01843a25b7f761dfbf8d3aa099acbbc2999e0ca805363e305f22dff8da588
src/apps/daemon/internal/runtime/proxy/gdrive_transport.go,10660,7,222a1a2bbe222eff077f6f3474c43a4cc600c64a632ba79ad54e271535f421d8
src/apps/daemon/internal/runtime/proxy/gdrive_transport_test.go,1608,7,8ec39cb01731a329f44c5073cd1182205680b43449f5e5ecac77aa9f2692b99b
src/apps/daemon/internal/runtime/proxy/genyconnect_link_parser.go,29914,7,5a1500d3a58ed0b56e383254a7c189fc997203fef2271d91f0fd69bc2731adc6
src/apps/daemon/internal/runtime/proxy/genyconnect_link_parser_test.go,4643,7,91e40946d2955ccf7df2ed7934d6b1fa1f0819d1b44f034bdd381547391756fd
src/apps/daemon/internal/runtime/proxy/gfwknocker.go,7814,7,0b476d2aa9eaddcfe2273469d52991e7128b12bdb25f6751dae213b374fee8bb
src/apps/daemon/internal/runtime/proxy/http2_emulation.go,3296,7,f593cfd0518cbeefabd9eea72c11975c8f7af2d1f6289237f2c795b61d3d3727
src/apps/daemon/internal/runtime/proxy/http_bounds.go,538,7,85684aaf3818e91970ed82ca9396d5ce364c5f2d71dcd4823aae856a85262da9
src/apps/daemon/internal/runtime/proxy/http_bounds_test.go,785,7,0f84f522aa2839ca254fad17fe122b28ae4330341bc12178f9910bde1e885e48
src/apps/daemon/internal/runtime/proxy/https_connect_fragmentor.go,15483,7,294d5ec003d352c3759e8530f39d6979c030d95c15060a1b6cab6df3028ea708
src/apps/daemon/internal/runtime/proxy/hysteria2_obfs.go,3814,7,d8767b042831da00383d525579433845680fd222f7c799a6ed1e382d9fdda538
src/apps/daemon/internal/runtime/proxy/hysteria2_obfs_test.go,3294,7,e5f7406b9dd27eea64917a77726cbc575c8eaf8cf7816c90fc9e9dfc635c77bb
src/apps/daemon/internal/runtime/proxy/hysteria_binding.go,736,7,70b91b023115960a80ccd057507291f36ff71c927cff63715a6d6d8f8b0533c4
src/apps/daemon/internal/runtime/proxy/ip_shaper.go,5291,7,97f97a804dc6d705bed3d9936288c0fe5a74a0057482dde2e0225abc24717e6b
src/apps/daemon/internal/runtime/proxy/ip_shaper_test.go,3161,7,8d8a1d0eb0fead1a900b507138d84f4c2c0b01beaba03f2ce386022eafcf9846
src/apps/daemon/internal/runtime/proxy/jitter_padding.go,2980,7,3c539208bb081ec03e85af249da7489211a43a32fdcdaf20aaadd0f0d1b62832
src/apps/daemon/internal/runtime/proxy/jitter_padding_test.go,1325,7,b86db4f1fc4379f113803efcc2e8643fde0c59926655a70d91a0bade1a7b3962
src/apps/daemon/internal/runtime/proxy/kcp_transport.go,8232,7,5853f4fef23b9d2a9ff0a8f1a9eb45a43b29c2ed509811d341147840ae22c713
src/apps/daemon/internal/runtime/proxy/kcp_transport_test.go,3177,7,9490435ea1347c4d04e5755b0502367c07b36cc601d1f348ddf3d6a79c290f80
src/apps/daemon/internal/runtime/proxy/lossyconn_adapter.go,7165,7,35a81faa264313fe59557b1762fdaaf68a0529ed595575d563c7e379afce4b15
src/apps/daemon/internal/runtime/proxy/lossyconn_adapter_test.go,4849,7,8d978d59abe7dd9ebc965c1acf02f28f14079627330670bd4807bb3ed4264be7
src/apps/daemon/internal/runtime/proxy/mahsang_preset.go,19428,7,c6162f51e6c38d4c8e053d9539a4d56ac268cfa7ce9b903d5ba25a61dc05a776
src/apps/daemon/internal/runtime/proxy/masque_noise.go,17499,7,9360ef69e49d14394309baa080a0247232f39ebd04b2d1570bba189543b3eb39
src/apps/daemon/internal/runtime/proxy/masque_noise_test.go,3890,7,de0cb3f69a87da72e012e15a2b48624151321a516d894cab389b998437d9f6b1
src/apps/daemon/internal/runtime/proxy/multinode_processor.go,11601,7,fe766a28fcf8cfb7a8e8599f2752e8aab5dc20132418ffa8d6ecc08807de83ea
src/apps/daemon/internal/runtime/proxy/multiplex_shaper.go,1098,7,1c44161b6ff4de8afcd0d3002a36d175033d6a57252fc21511c1955eb6119ed5
src/apps/daemon/internal/runtime/proxy/multiplex_shaper_test.go,1323,7,08efe7b790f17102e3e41ef94669b80bf6c303450bbc355b6258b4cbaa09fb7b
src/apps/daemon/internal/runtime/proxy/naive_auth.go,2533,7,21a711d6f6988273e37ce9704554422ad31afa2d2d8b60f94742db7bdc1208f8
src/apps/daemon/internal/runtime/proxy/netrix_conn.go,3802,7,3dd461876c1981368a68dc9ff37d75edfce95c4743624c4f9c3c0096f2738344
src/apps/daemon/internal/runtime/proxy/netrix_conn_test.go,2214,7,e36baf322b49258f0aaa99dec217a5f06c62612579196ce2e2f8c4102f8f9ff6
src/apps/daemon/internal/runtime/proxy/node_latency_tester.go,5013,7,537a6caa10cbbd8fcce2c8e5655cd26ef7a8e393ae380c294d76a1867b4377f7
src/apps/daemon/internal/runtime/proxy/node_latency_tester_test.go,3568,7,fd9b9bd8c11a8b09673e3c01587d6ceb47f0de9c9baa04956f71b3d24af389c1
src/apps/daemon/internal/runtime/proxy/node_validator.go,1392,7,dd5c5f6c321d6bca211a836b42d6edf8f600e0d2df4a3c89e9877b6cd6c6835b
src/apps/daemon/internal/runtime/proxy/package_exclusions.go,1327,7,53993104831284111eb3b6be4de678b20688dfa1418b9ba0acd35db6d6bc740d
src/apps/daemon/internal/runtime/proxy/package_exclusions_jni.go,1227,7,aff8b6ac886bd8fd8666aed5b0751b3b911e2bb321175fdce013684eb3456f8f
src/apps/daemon/internal/runtime/proxy/package_exclusions_test.go,730,7,ea0d16a6ac479344bc316a303a9647f8bfbdc5a1d36b60a8624a0f13f8cc1e2b
src/apps/daemon/internal/runtime/proxy/parser_direct_compat.go,511,7,a75f0e9b67ed7b16617a46a3c40e2e04fa96386f6115190b75ecac6ccd879144
src/apps/daemon/internal/runtime/proxy/parser_hctools.go,2652,7,2a80fc66cce61bc1d9d91d2cce118722146340e9b95b055a9710d656e4cc430b
src/apps/daemon/internal/runtime/proxy/parser_netmod.go,2666,7,a9d39fe15f6a8b4fbf0cb1f9f84c4511d4f9f3691fcab2822656255d8342dc9c
src/apps/daemon/internal/runtime/proxy/parser_slipnet.go,6987,7,eff8939b5054eb6dc77a89a47abcd80189f388ba4aa53d8963e697e6447abe93
src/apps/daemon/internal/runtime/proxy/parser_test.go,23980,7,ea4b45cc7551d17230851d6e86bea8ff8aeff78995c869d3af583d6aec7b2eac
src/apps/daemon/internal/runtime/proxy/pixel_stego.go,6124,7,2dad26a5104d66623824d89d2344addc555ad6c5b376fe57f8d5d07092e03350
src/apps/daemon/internal/runtime/proxy/profile_benchmark.go,1965,7,5f4384a0b30cf99f2ce1091fe5123b3f113f080409e6749750810bdbe1a855e9
src/apps/daemon/internal/runtime/proxy/protect_unix.go,687,7,280a659852a1bdefac6912bfc0b5bcc7fc49c14d00cb04d5b38159213c789dec
src/apps/daemon/internal/runtime/proxy/protect_windows.go,209,7,2432da79f95035f4c6655e6daa431749d2bb6e18c31f3c9d97d9d802e47b26d8
src/apps/daemon/internal/runtime/proxy/proxy_cloud.go,2935,7,d639b0305ae2c8215924b3cf8d602c3e62c4ea606370597dfcc27b84feef7c14
src/apps/daemon/internal/runtime/proxy/proxy_cloud_test.go,1533,7,02e113487319d00d4ef4d9074041a341316e69600a996efbce707bd390535535
src/apps/daemon/internal/runtime/proxy/proxyconfig_internal.go,1537,7,60809cb0aaaef7c5ad61de6f156dd2bdd947630e24cd3f62b04f7a03bad0ab0c
src/apps/daemon/internal/runtime/proxy/qualification.go,2926,7,926d47324e22c8feb427e731f78a82a43e8e3768bdf6f09c87182c7f72a03418
src/apps/daemon/internal/runtime/proxy/qualification_test.go,1068,7,04fac823d198a6f9e52054fc509278fb40eca20df7fbe02aafaeec0b3daac615
src/apps/daemon/internal/runtime/proxy/residential_egress_test.go,502,7,68f99225e8b2ae5e0ddd653b51d31761dfe5cb940037cc85da9e5f658a9a286d
src/apps/daemon/internal/runtime/proxy/resolver_public.go,496,7,176e847df1d4524457643942a58a1bb9808d7117f58425de3e45ed91d39ba992
src/apps/daemon/internal/runtime/proxy/singbox_core_embed.go,1270,7,8b793c3d0e0ac6561a83282a3bd14e96957b3b2d3c8163f1d92463f086777bb0
