wave,component,baseline_path,lab_path,kind,sha256,size_bytes,exported_symbols,imports,status,validation,decision_rationale
20,wave20-utls-bootstrap,server/internal/proxy/utls_bootstrap.go,labs/daemon/proxy/utls_bootstrap.go,production,078a3af7bb31892f1e1bd44959071c5aae4c8400b5cca59dcf02228a16b64b37,3048,NewUTLSBootstrapTransport;UTLSBootstrapTransport;UTLSBootstrapTransport.DialAndPeek;UTLSBootstrapTransport.RoundTrip,context;crypto/tls;github.com/refraction-networking/utls;golang.org/x/net/http2;net;net/http;sync;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-utls-dialer,server/internal/proxy/utls_dialer.go,labs/daemon/proxy/utls_dialer.go,production,4d18fbb4620c9927191b0030a63a4b13fafba5c3aecee54d9435b6eb3a3ec4a4,1419,NewUTLSDialer;UTLSDialer;UTLSDialer.DialUTLS,crypto/tls;fmt;github.com/refraction-networking/utls;net;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-utls-dialer,server/internal/proxy/utls_dialer_test.go,labs/daemon/proxy/utls_dialer_test.go,test,0f0d7fb0441d20b2ab6d42a4608b4a06d7f585ee44df5bf77bf00b1d0713b31f,1914,TestUTLSDialer_Handshake,crypto/rand;crypto/rsa;crypto/tls;crypto/x509;crypto/x509/pkix;math/big;net;testing;time,lab-test-evidence,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-v2board,server/internal/proxy/v2board.go,labs/daemon/proxy/v2board.go,production,7494b5f1347192868e2faa9c2e16c485048d32da62cb6c858ce8c8a47e1a0076,4508,NewV2BoardSubscription;V2BoardServer;V2BoardSubscription;V2BoardSubscription.GenerateClashConfig;V2BoardSubscription.GenerateSubscriptionBase64,encoding/base64;encoding/json;fmt;strings,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-v2ray-dat-compiler,server/internal/proxy/v2ray_dat_compiler.go,labs/daemon/proxy/v2ray_dat_compiler.go,production,ebba9ed7a4c2945a17928cf3642812c760f21b5bec6dd07caedc09fc5755bf71,2683,CompileGeositeDat;V2RayDomain;V2RayDomainDomain;V2RayDomainFull;V2RayDomainPlain;V2RayDomainRegex;V2RayDomainType;V2RayGeoSite;V2RayGeoSite.Validate,bytes;fmt;io;regexp;strings,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-v2ray-dat-compiler,server/internal/proxy/v2ray_dat_compiler_test.go,labs/daemon/proxy/v2ray_dat_compiler_test.go,test,2826dce2a58ce7838fd0838bf9df240b10e093586dcae44159e0e1830b44db53,1091,TestCompileGeositeDat,bytes;testing,lab-test-evidence,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-v2ray-go,server/internal/proxy/v2ray_go.go,labs/daemon/proxy/v2ray_go.go,production,0ef43b00f84457389525a7f27e9a00b16c8d78b55478dbbdbd31c566f9b2ed20,2303,NewV2RayGo;V2RayGo;V2RayGo.Configure;V2RayGo.IsRunning;V2RayGo.StartInProcess;V2RayGoInstance,context;encoding/json;fmt;log/slog;sync,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-v2raya,server/internal/proxy/v2raya.go,labs/daemon/proxy/v2raya.go,production,b1e66e780d23a335bdd20fc46b8f111295623b4d8bf61e76d4ff562ad6ab1cf6,1973,NewV2rayA;V2rayA;V2rayA.Configure;V2rayA.Start;V2rayA.Stop,fmt;log;log/slog;os;os/exec;sync,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-v2rayn-config-helpers,server/internal/proxy/v2rayn_config_helpers.go,labs/daemon/proxy/v2rayn_config_helpers.go,production,e69da78edea28ca21b7f68dd082bc9cbf51cc1a3c26a537e5caa0e8ba47987ad,18818,ALPNValues;CertSHA256Thumbprint;DefaultV2rayFragmentMask;DefaultV2rayNoiseMask;ExportCertToPEM;FetchServerCertPEM;Hysteria2DefaultHopIntervalSec;IsTrustedCAThumbprint;NewV2rayFragmentFinalmask;ParsePEMChain;ParseProxyURL;PredefinedDoHHosts;ResolveDoHHostIP;ShadowsocksCiphers;SingboxTLSFragmentRouteRule;TLSFingerprints;TransportNetworks;TrustedCAThumbprints;TunMTUs;V2rayFinalmaskConfig;V2rayMask;V2rayMaskSettings;V2rayProtocolSchemes;VLESSFlows;VMessCiphers;XhttpModes,crypto/sha256;crypto/tls;crypto/x509;encoding/base64;encoding/pem;fmt;net;strings;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-v2rayng,server/internal/proxy/v2rayng.go,labs/daemon/proxy/v2rayng.go,production,b48f2a8504c86f2410940a5e2d77622027c7d144108d651e74e0ead109f71ce6,16849,NewV2rayNGExporter;V2rayNGConfig;V2rayNGExporter;V2rayNGExporter.AddBypassApp;V2rayNGExporter.AddCustomGeoIPRoute;V2rayNGExporter.AddDNSServer;V2rayNGExporter.BuildClientURI;V2rayNGExporter.ClearBypassApps;V2rayNGExporter.ClearDNS;V2rayNGExporter.ConfigureLocalHttpPort;V2rayNGExporter.ConfigureLocalSocksPort;V2rayNGExporter.ConfigureMixedPort;V2rayNGExporter.DisableMux;V2rayNGExporter.EnableMux;V2rayNGExporter.ExportAndroidConfig;V2rayNGExporter.ExportConfigToJSON;V2rayNGExporter.GetActiveProfile;V2rayNGExporter.GetAllowInsecure;V2rayNGExporter.GetAlterId;V2rayNGExporter.GetBypassApps;V2rayNGExporter.GetBypassAppsCount;V2rayNGExporter.GetCustomGeoIPRoutes;V2rayNGExporter.GetDNS;V2rayNGExporter.GetDNSServerCount;V2rayNGExporter.GetExporterStats;V2rayNGExporter.GetLocalHttpPort;V2rayNGExporter.GetLocalSocksPort;V2rayNGExporter.GetMixedPort;V2rayNGExporter.GetMuxConcurrency;V2rayNGExporter.GetRoutingMode;V2rayNGExporter.GetStatsRegistry;V2rayNGExporter.GetTransportType;V2rayNGExporter.GetVerifyPeerCert;V2rayNGExporter.GetVersion;V2rayNGExporter.GetVmessSecurity;V2rayNGExporter.ImportConfigFromJSON;V2rayNGExporter.IsMuxEnabled;V2rayNGExporter.LogExporterDiagnostics;V2rayNGExporter.MapNetworkAlias;V2rayNGExporter.ParseQueryString;V2rayNGExporter.ParseShareLink;V2rayNGExporter.RemoveBypassApp;V2rayNGExporter.RemoveCustomGeoIPRoute;V2rayNGExporter.RemoveDNSServer;V2rayNGExporter.ResetExporter;V2rayNGExporter.ResetExporterStats;V2rayNGExporter.ResolveStdVmess;V2rayNGExporter.SetActiveProfile;V2rayNGExporter.SetAllowInsecure;V2rayNGExporter.SetAlterId;V2rayNGExporter.SetBypassApps;V2rayNGExporter.SetDNS;V2rayNGExporter.SetMuxConcurrency;V2rayNGExporter.SetRoutingMode;V2rayNGExporter.SetVerifyPeerCert;V2rayNGExporter.SetVersion;V2rayNGExporter.SetVmessSecurity;V2rayNGExporter.ValidateExporterPreset,encoding/base64;encoding/json;fmt;io/ioutil;log;net/url;strconv;strings;sync;sync/atomic,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-v2rayng-config-helpers,server/internal/proxy/v2rayng_config_helpers.go,labs/daemon/proxy/v2rayng_config_helpers.go,production,87f26ef40b0ca3f93a2ee24a3727a7a921a956ce8819bd81f063b6a792ab6baf,17280,BrowserDialerHeadersBlacklist;BrowserDialerTask;BrowserDialerTaskExtra;DefaultV2rayNGFragmentFinalmask;FilterDialerHeaders;GRPCDefaultHealthCheckTimeout;GRPCDefaultIdleTimeout;GoogleAPIsCNDomain;GoogleAPIsCOMDomain;Hysteria2QuicParams;Hysteria2UdpHop;IsBlacklistedDialerHeader;KCPHeaderToMkcpLegacy;MuxDefaultConcurrency;MuxDefaultXUDPConcurrency;MuxDefaultXUDPProxyUDP443;NewHysteria2FinalmaskConfig;NewKCPFinalMask;NoiseMaskEntry;PrivateIPList;ProtocolsMuxDisabled;RoutedIPList;SalamanderMask;ToIDNDomain;V2rayNGDefaultLocalDNSPort;V2rayNGDefaultSOCKSPort;V2rayNGDelayTestURL;V2rayNGFinalmask;V2rayNGMask;V2rayNGNoiseMaskSettings;V2rayNGProbeInterval;WireGuardDefaultLocalAddrV4;WireGuardDefaultLocalAddrV6;WireGuardDefaultMTU,fmt;net;strings,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-v2rayng-panel,server/internal/proxy/v2rayng_panel.go,labs/daemon/proxy/v2rayng_panel.go,production,565c716ff5cccd85e7540de3339571bb8be6e8576c5a140ad65655da99574b0c,2884,NewV2rayngPanel;V2rayngPanel;V2rayngPanel.GenerateUUID;V2rayngPanel.GetCertbotCommand;V2rayngPanel.GetDefaultVmessConfig;V2rayngPanel.GetMetricsJSON;V2rayngPanel.GetXuiAddress;V2rayngPanel.UpdateMetrics;V2rayngPanel.VerifyCredentials,crypto/rand;encoding/json;fmt;sync,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-vless-proxy,server/internal/proxy/vless_proxy.go,labs/daemon/proxy/vless_proxy.go,production,b32508d075df00892e0bdc2f1b193126314412f9ce96a646a38361b61efd059f,12347,NewVlessProxyEnvironment;NewVlessProxyServer;ParseVlessHeader;ValidateUUID;VlessHeader;VlessHeader.GetAddress;VlessHeader.GetAddressType;VlessHeader.GetCommand;VlessHeader.GetPort;VlessHeader.GetUUID;VlessHeader.GetVersion;VlessHeader.SetAddress;VlessHeader.SetAddressType;VlessHeader.SetCommand;VlessHeader.SetPort;VlessHeader.SetUUID;VlessHeader.SetVersion;VlessHeader.WithAddress;VlessHeader.WithAddressType;VlessHeader.WithCommand;VlessHeader.WithPort;VlessHeader.WithUUID;VlessHeader.WithVersion;VlessProxyEnvironment;VlessProxyEnvironment.GetCDNIP;VlessProxyEnvironment.GetIP1;VlessProxyEnvironment.GetIP10;VlessProxyEnvironment.GetIP11;VlessProxyEnvironment.GetIP12;VlessProxyEnvironment.GetIP13;VlessProxyEnvironment.GetIP2;VlessProxyEnvironment.GetIP3;VlessProxyEnvironment.GetIP4;VlessProxyEnvironment.GetIP5;VlessProxyEnvironment.GetIP6;VlessProxyEnvironment.GetIP7;VlessProxyEnvironment.GetIP8;VlessProxyEnvironment.GetIP9;VlessProxyEnvironment.SetCDNIP;VlessProxyEnvironment.SetIP1;VlessProxyEnvironment.SetIP10;VlessProxyEnvironment.SetIP11;VlessProxyEnvironment.SetIP12;VlessProxyEnvironment.SetIP13;VlessProxyEnvironment.SetIP2;VlessProxyEnvironment.SetIP3;VlessProxyEnvironment.SetIP4;VlessProxyEnvironment.SetIP5;VlessProxyEnvironment.SetIP6;VlessProxyEnvironment.SetIP7;VlessProxyEnvironment.SetIP8;VlessProxyEnvironment.SetIP9;VlessProxyEnvironment.WithCDNIP;VlessProxyEnvironment.WithIP1;VlessProxyEnvironment.WithIP2;VlessProxyEnvironment.WithIP3;VlessProxyEnvironment.WithIP4;VlessProxyEnvironment.WithIP5;VlessProxyServer;VlessProxyServer.ExportVlessConfig;VlessProxyServer.ForwardTraffic;VlessProxyServer.GetActiveConnections;VlessProxyServer.GetBufferSize;VlessProxyServer.GetDohURL;VlessProxyServer.GetEnableUDP;VlessProxyServer.GetFallbackAddress;VlessProxyServer.GetFallbackPort;VlessProxyServer.GetLogLevel;VlessProxyServer.GetMuxConcurrency;VlessProxyServer.GetMuxEnabled;VlessProxyServer.GetProxyIP;VlessProxyServer.GetProxyPort;VlessProxyServer.GetUUIDs;VlessProxyServer.ProcessWebSocket;VlessProxyServer.ResolveTargetDoH;VlessProxyServer.SetBufferSize;VlessProxyServer.SetDohURL;VlessProxyServer.SetEnableUDP;VlessProxyServer.SetFallbackAddress;VlessProxyServer.SetFallbackPort;VlessProxyServer.SetLogLevel;VlessProxyServer.SetMuxConcurrency;VlessProxyServer.SetMuxEnabled;VlessProxyServer.SetProxyIP;VlessProxyServer.SetProxyPort;VlessProxyServer.SetUUIDs;VlessProxyServer.StartProxy;VlessProxyServer.StopProxy;VlessProxyServer.VerifyUser;VlessProxyServer.WithBufferSize;VlessProxyServer.WithDohURL;VlessProxyServer.WithEnableUDP;VlessProxyServer.WithFallbackAddress;VlessProxyServer.WithFallbackPort;VlessProxyServer.WithLogLevel;VlessProxyServer.WithMuxConcurrency;VlessProxyServer.WithMuxEnabled;VlessProxyServer.WithProxyIP;VlessProxyServer.WithProxyPort;VlessProxyServer.WithUUIDs,context;encoding/hex;errors;fmt;net;sync,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-voidtunnel,server/internal/proxy/voidtunnel.go,labs/daemon/proxy/voidtunnel.go,production,825ba3f4b8b9f7549af0b2b7412a54839b7253c7f4f38da93ed727629acbf88a,8716,NewVoidTunnel;VoidTunnel;VoidTunnel.AddDns;VoidTunnel.AddNode;VoidTunnel.ClearDns;VoidTunnel.ClearNodes;VoidTunnel.GetDnsCount;VoidTunnel.GetLogLevel;VoidTunnel.GetMTU;VoidTunnel.GetMaxConnsLimit;VoidTunnel.GetNodeCount;VoidTunnel.GetOriginalGateway;VoidTunnel.GetOriginalInterface;VoidTunnel.GetRemoteServerIP;VoidTunnel.GetRunning;VoidTunnel.GetRxBytes;VoidTunnel.GetSocksPort;VoidTunnel.GetTimeout;VoidTunnel.GetTun2SocksPath;VoidTunnel.GetTunGateway;VoidTunnel.GetTunIP;VoidTunnel.GetTunName;VoidTunnel.GetTxBytes;VoidTunnel.GetVersion;VoidTunnel.Intercept;VoidTunnel.RemoveDns;VoidTunnel.RemoveNode;VoidTunnel.SetIsRunning;VoidTunnel.SetLogLevel;VoidTunnel.SetMTU;VoidTunnel.SetMaxConnsLimit;VoidTunnel.SetOriginalGateway;VoidTunnel.SetOriginalInterface;VoidTunnel.SetRemoteServerIP;VoidTunnel.SetRxBytes;VoidTunnel.SetSocksPort;VoidTunnel.SetTimeout;VoidTunnel.SetTun2SocksPath;VoidTunnel.SetTunGateway;VoidTunnel.SetTunIP;VoidTunnel.SetTunName;VoidTunnel.SetTxBytes;VoidTunnel.SetVersion;VoidTunnel.TestNodeLatency,context;fmt;log/slog;net;sync;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-web-routing,server/internal/proxy/web_routing.go,labs/daemon/proxy/web_routing.go,production,5c3d25d0144b5c2602032c9f5bdba4973cc2bcd2a7da6c9ade8fe592db232b9e,14503,CamouflageMiddleware;ClashMetaRouter;ClashMetaRouter.AddRules;ClashMetaRouter.ClearDNSCache;ClashMetaRouter.MatchOutbound;ClashRule;ClashRuleType;NewClashMetaRouter;NewProviderConfigLoader;NewRateLimitedReader;NewRateLimitedWriter;ProviderConfigLoader;ProviderConfigLoader.AddProvider;ProviderConfigLoader.StopAll;ProviderSource;RateLimitedReader;RateLimitedReader.Read;RateLimitedWriter;RateLimitedWriter.Write;RegisterDashboardRoutes;RuleTypeDomain;RuleTypeDomainKeyword;RuleTypeDomainSuffix;RuleTypeGeoIP;RuleTypeIPCidr;RuleTypeMatch;RuleTypeProcessName;RuleTypeSrcIPCidr;TokenAuthMiddleware,context;encoding/json;github.com/gin-gonic/gin;github.com/maybeknott/luminet/internal/geoip;io;log;log/slog;net;net/http;os;strings;sync;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-web-routing,server/internal/proxy/web_routing_test.go,labs/daemon/proxy/web_routing_test.go,test,e3287ed7ddbda16e3f070ae17b6cddfb7e48b49a7fedc198d66e7c19338fcc46,6016,TestCamouflageMiddleware;TestClashMetaRouterMatching;TestDashboardTokenAuthAndRoutes;TestProviderConfigLoader;TestRateLimiter,bytes;encoding/json;github.com/gin-gonic/gin;net;net/http;net/http/httptest;testing;time,lab-test-evidence,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-wgsocks,server/internal/proxy/wgsocks.go,labs/daemon/proxy/wgsocks.go,production,db4572dbd861c8e6ae4db3fe530c1ca84f6b8fe32fbaeb95defe30e6e01f655a,598,NewWgSocks;WgSocks;WgSocks.StartWireguardToSocks5,log/slog,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-windows-proxy-client,server/internal/proxy/windows_proxy_client.go,labs/daemon/proxy/windows_proxy_client.go,production,826d8870497dbbe8b839cd67ba90fd220c5e24a1af799dcfea118d1f9aa66c39,5091,NewV2RayNPro;V2RayNPro;V2RayNPro.ExportSettingsJSON;V2RayNPro.GetFragmentPackets;V2RayNPro.GetMuxConcurrency;V2RayNPro.GetTCPKeepAliveIdle;V2RayNPro.IsTCPFastOpen;V2RayNPro.IsTCPNoDelay;V2RayNPro.OptimizeGFWKnocker;V2RayNPro.ResetToDefaults;V2RayNPro.SetFragmentInterval;V2RayNPro.SetFragmentLength;V2RayNPro.SetFragmentPackets;V2RayNPro.SetMuxConcurrency;V2RayNPro.SetTCPFastOpen;V2RayNPro.SetTCPKeepAliveIdle;V2RayNPro.SetTCPNoDelay,encoding/json;io/ioutil;log/slog;sync,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-wireguard-go,server/internal/proxy/wireguard_go.go,labs/daemon/proxy/wireguard_go.go,production,768a34c75e88828421f5a39f4c2967eecd781cc6de75555252177a5fcbdc07af,664,NewWireGuardGo;WireGuardGo;WireGuardGo.StartEngine,log/slog,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-wireguard-obfuscator,server/internal/proxy/wireguard_obfuscator.go,labs/daemon/proxy/wireguard_obfuscator.go,production,c3c3de46ab0c33d8cf85e82382bf21ca8acae13832cf2329c3e9eaf7ed929734,9417,MessageCookieReplySize;MessageCookieReplyType;MessageInitiationSize;MessageInitiationType;MessageResponseSize;MessageResponseType;MessageTransportHeaderSize;MessageTransportType;MinMessageSize;NewWireGuardObfuscator;PacketFlagDeobfuscatedAfterReceived;PacketFlagObfuscateBeforeSend;WgPacket;WgPacket.MessageType;WgPacket.ReceiverIndex;WgPacket.Reset;WgPacket.SetReceiverIndex;WgPacket.SetSenderIndex;WireGuardObfuscator;WireGuardObfuscator.Deobfuscate;WireGuardObfuscator.GetBackendIndex;WireGuardObfuscator.GetClientIndex;WireGuardObfuscator.MapIndex;WireGuardObfuscator.Obfuscate,crypto/sha256;encoding/binary;fmt;github.com/cespare/xxhash/v2;math/rand;net;sync;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-wireguard-obfuscator,server/internal/proxy/wireguard_obfuscator_test.go,labs/daemon/proxy/wireguard_obfuscator_test.go,test,4e72583fb0b3e2312b156ca219208811f56a4560c14e4dae5d7ed9b96c2175b1,2504,TestWireGuardObfuscator_IndexMapping;TestWireGuardObfuscator_InitiationObfuscation;TestWireGuardObfuscator_TransportObfuscation,bytes;testing,lab-test-evidence,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-worker-panel-controller,server/internal/proxy/worker_panel_controller.go,labs/daemon/proxy/worker_panel_controller.go,production,16988d1e23616691f4dcaf641c443b156ce2581dc8a199a121397b1800764326,6155,NewWorkerPanelController;WorkerPanelController;WorkerPanelController.AddCachedDns;WorkerPanelController.AddUser;WorkerPanelController.ClearCachedDns;WorkerPanelController.ClearSettings;WorkerPanelController.ClearUsers;WorkerPanelController.GetCachedDns;WorkerPanelController.GetCachedDnsCount;WorkerPanelController.GetCachedDnsEntries;WorkerPanelController.GetSetting;WorkerPanelController.GetSettingsCount;WorkerPanelController.GetUser;WorkerPanelController.GetUserCount;WorkerPanelController.GetUsers;WorkerPanelController.GetVersion;WorkerPanelController.HandleSubscription;WorkerPanelController.HandleWebSocket;WorkerPanelController.IsSubscriptionPath;WorkerPanelController.IsWebSocketUpgrade;WorkerPanelController.RemoveCachedDns;WorkerPanelController.RemoveUser;WorkerPanelController.SetSetting;WorkerPanelController.SetVersion;WorkerPanelController.SyncConfig,encoding/base64;fmt;net/http;strings;sync,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-worker-pool,server/internal/proxy/worker_pool.go,labs/daemon/proxy/worker_pool.go,production,305ef6a724d843355bbfa51ce81f3c4958c29e56ded6d67cee84d8f5698a8919,1147,NewWorkerPool;WorkerPool;WorkerPool.Shutdown;WorkerPool.Submit,context;runtime;sync,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-worker-pool,server/internal/proxy/worker_pool_test.go,labs/daemon/proxy/worker_pool_test.go,test,ee554a291f367fcad6ca74f4f3c126ba1c99d9f9dbb9ade1e6926e538e3b2087,488,TestWorkerPool_SubmitAndShutdown,context;sync/atomic;testing;time,lab-test-evidence,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-ws-reverse-tunnel,server/internal/proxy/ws_reverse_tunnel.go,labs/daemon/proxy/ws_reverse_tunnel.go,production,46b3adece3a9d8b0d4439df0412856ce408d7aa20d7b2d6babb4ca7acbeb27db,10355,DialTunnelClient;NewWSReverseTunnelManager;WSReverseTunnelAuthRequest;WSReverseTunnelAuthRequestMessage;WSReverseTunnelAuthResponse;WSReverseTunnelAuthResponseMessage;WSReverseTunnelConn;WSReverseTunnelError;WSReverseTunnelHTTPRequest;WSReverseTunnelHTTPRequestMessage;WSReverseTunnelHTTPResponse;WSReverseTunnelHTTPResponseMessage;WSReverseTunnelManager;WSReverseTunnelManager.ServeHTTPReverse;WSReverseTunnelManager.ServeHTTPWS;WSReverseTunnelMessageType;WSReverseTunnelSocketMessage,encoding/json;errors;fmt;github.com/google/uuid;github.com/gorilla/websocket;io;net/http;strings;sync;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-ws-reverse-tunnel,server/internal/proxy/ws_reverse_tunnel_test.go,labs/daemon/proxy/ws_reverse_tunnel_test.go,test,a776f965e1c79c0f7f97efe042021e56eed6102476b00febdc74cc4ea30e32ed,2746,TestWSReverseTunnelAuthFailure;TestWSReverseTunnelIntegration,net/http;net/http/httptest;strings;testing;time,lab-test-evidence,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-wstunnel-reverse,server/internal/proxy/wstunnel_reverse.go,labs/daemon/proxy/wstunnel_reverse.go,production,536ccd0cf83be1106e76306c7b407bfd77c0b2a1e13d9044ad355e2b3b4917a6,2937,NewReverseTunnelServer;ReverseTunnelServer;ReverseTunnelServer.Close;ReverseTunnelServer.Start,context;encoding/binary;github.com/gorilla/websocket;net;sync,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-xhttp-azure,server/internal/proxy/xhttp_azure.go,labs/daemon/proxy/xhttp_azure.go,production,9321e8c8fcd5925c7c2e0f004717a5ebe44f1a4fd6db72be2cc76f13a3dcf5f4,1925,NewXHTTPAzure;XHTTPAzure;XHTTPAzure.GetClient;XHTTPAzure.ProvisionAzureRelay;XHTTPAzure.RunRelay,fmt;log;net/http;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-xhttp-edge-relay,server/internal/proxy/xhttp_edge_relay.go,labs/daemon/proxy/xhttp_edge_relay.go,production,0265a09cfeda1295244b84ede829e81d545d557da28d19af75d46c246a526d3a,597,NewXHTTPEdgeRelay;XHTTPEdgeRelay;XHTTPEdgeRelay.Relay,log,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-xhttp-fastly,server/internal/proxy/xhttp_fastly.go,labs/daemon/proxy/xhttp_fastly.go,production,fe2cbe584352ad00f53892fb4e624124527d1c7b5e9abcd89a2e98d1f5db41d6,1958,NewXHTTPFastly;XHTTPFastly;XHTTPFastly.ConfigureFastlyStore;XHTTPFastly.RunRelay,bytes;context;encoding/json;fmt;io/ioutil;log;net/http;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
20,wave20-xhttp-relay-azure,server/internal/proxy/xhttp_relay_azure.go,labs/daemon/proxy/xhttp_relay_azure.go,production,21b24cf9e41c5fca80853b2faca205a5fb9a4ca2b77873701ecc09285a701fb8,2455,NewXHTTPRelayAzure;XHTTPRelayAzure;XHTTPRelayAzure.Relay;XHTTPRelayAzure.ServeHTTP,fmt;io;log/slog;net/http;net/url;strings;sync;time,lab-reference,hash-verified; no-new-live-symbol-errors-linux-windows-darwin,Unique dormant capability preserved intentionally; not production-authoritative and not imported by the live proxy runtime.
