wave,record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
post-refactor-20c,PR137-M0480,n/a,n/a,hping-master,surface accountability,complete bounded donor surface group: lib,bounded recursive surface group,evidence/accountability,context/accountability group,lib/README,ea5fe32419096e01d656dc3630f012e3949f559eb3177b4cf57218cc677d446f,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains documentation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-2.0-only with noted BSD exceptions; no direct source reuse; offensive raw-packet mechanisms rejected,low,n/a,high,reviewed
post-refactor-20c,PR137-M0481,n/a,n/a,hping-master,surface accountability,complete bounded donor surface group: @root,bounded recursive surface group,evidence/accountability,context/accountability group,.gitignore,f1f31273d6c8a39ec76874a3be61fdbcd1ddd58f6b53c54ac04c1f19d82c7e0d,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-2.0-only with noted BSD exceptions; no direct source reuse; offensive raw-packet mechanisms rejected,low,n/a,high,reviewed
post-refactor-20c,PR137-M0482,n/a,n/a,hping-master,surface accountability,complete bounded donor surface group: docs,bounded recursive surface group,evidence/accountability,context/accountability group,docs/APD.txt,f76f20d2ab3349584f692195b58e1b44efac80897178c89b0c06361f82e6cc51,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-2.0-only with noted BSD exceptions; no direct source reuse; offensive raw-packet mechanisms rejected,low,n/a,high,reviewed
post-refactor-20c,PR137-M0483,n/a,n/a,hping-master,surface accountability,complete bounded donor surface group: docs/french,bounded recursive surface group,evidence/accountability,context/accountability group,docs/french/AS-BACKDOOR,c7eaba44689d2e3f3d302befa6e19947dabc3e59e18027e54f44069644f833aa,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-2.0-only with noted BSD exceptions; no direct source reuse; offensive raw-packet mechanisms rejected,low,n/a,high,reviewed
post-refactor-20c,PR137-M0484,n/a,n/a,hping-master,surface accountability,complete bounded donor surface group: img,bounded recursive surface group,evidence/accountability,context/accountability group,img/favicon.pnm,66a040c65362ade73d2d9c4186b65c53722a6a2c7a455f331159691988623092,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-2.0-only with noted BSD exceptions; no direct source reuse; offensive raw-packet mechanisms rejected,low,n/a,high,reviewed
post-refactor-20c,PR137-M0485,n/a,n/a,hping-master,surface accountability,complete bounded donor surface group: lib,bounded recursive surface group,evidence/accountability,context/accountability group,lib/apd.htcl,fc1e1934d458bc831ec2d0fb6382a9804967c43127a37c96fb446f136de76fe2,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-2.0-only with noted BSD exceptions; no direct source reuse; offensive raw-packet mechanisms rejected,low,n/a,high,reviewed
post-refactor-20c,PR137-M0486,n/a,n/a,hping-master,surface accountability,complete bounded donor surface group: lib/regtest,bounded recursive surface group,evidence/accountability,context/accountability group,lib/regtest/rt0.htcl,9d07e2953fcce6c6e8cf45c1821169e9770d1580e2c66f2e1727e55f3ca5ec5d,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-2.0-only with noted BSD exceptions; no direct source reuse; offensive raw-packet mechanisms rejected,low,n/a,high,reviewed
post-refactor-20c,PR137-M0487,n/a,n/a,hping-master,surface accountability,complete bounded donor surface group: img,bounded recursive surface group,evidence/accountability,context/accountability group,img/favicon.ico,5c656462d346f2a1c5ee2be8c7493d2bb203fa6df660d44b2560c282d97d95e5,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains media.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-2.0-only with noted BSD exceptions; no direct source reuse; offensive raw-packet mechanisms rejected,low,n/a,high,reviewed
post-refactor-20c,PR137-M0488,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: .cargo,bounded recursive surface group,evidence/accountability,context/accountability group,.cargo/config.toml,5a7965f3b8d218ff871a55ab2f482110daed7528247625f0fcbc279064dcbabb,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0489,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: @root,bounded recursive surface group,evidence/accountability,context/accountability group,Cargo.toml,08c03dd2f57de66bc02bbe2e52f13745d9187821b6ff64e7290735f5d1c03ba0,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0490,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-client,bounded recursive surface group,evidence/accountability,context/accountability group,httun-client/Cargo.toml,85115f71287f7950bc75c7d809f6a183e5a465061f648bcc48bf628b1742d99a,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0491,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-conf,bounded recursive surface group,evidence/accountability,context/accountability group,httun-conf/Cargo.toml,f82a8f249d91101d4bdd8c2495d95e5e032653c86bd8f0f5630ec6a1b75901bd,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0492,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-fcgi,bounded recursive surface group,evidence/accountability,context/accountability group,httun-fcgi/Cargo.toml,78d0803fd9bbac1fcea5fe5dc33d8b5b770fe779274d6ff2b07eef79200fcaf0,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0493,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-protocol,bounded recursive surface group,evidence/accountability,context/accountability group,httun-protocol/Cargo.toml,d9db62187bd3c5e00e81fc54ec81afb2a066fd7ee6ec08b5cf9f00b8d0d00164,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0494,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-server,bounded recursive surface group,evidence/accountability,context/accountability group,httun-server/Cargo.toml,1099434ce9faec97cbf428d8aa173a11fe65de896ff18740e6a450b229353792,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0495,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-tun,bounded recursive surface group,evidence/accountability,context/accountability group,httun-tun/Cargo.toml,35b1df24699e8322d451077dd776bfb93509b9b5f81fd1206f44d285b12a21c4,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0496,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-unix-protocol,bounded recursive surface group,evidence/accountability,context/accountability group,httun-unix-protocol/Cargo.toml,63523759f291158e3ad8e03800989ed2376d2cf878fba47629109b6dcdb115f4,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0497,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-util,bounded recursive surface group,evidence/accountability,context/accountability group,httun-util/Cargo.toml,fd6869edd47dc230b45f5f0ad7bece975d8f459c1462bcce4d0f52442fed6154,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0498,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: @root,bounded recursive surface group,evidence/accountability,context/accountability group,README.md,32a0a83cee1f4cc0017b6e852259e47b83adb492822210c6abd3078698708c26,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains documentation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0499,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: doc,bounded recursive surface group,evidence/accountability,context/accountability group,doc/CONFIGURATION.md,5412ec52bfd0436d54bf5ca110e8276f724e18eda57fad49a0d724451be9614a,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains documentation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0500,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: @root,bounded recursive surface group,evidence/accountability,context/accountability group,.gitignore,306fd52e74fca6746e12acc750f232de15e71da917756a1270d74c91f5eb7368,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0501,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: doc,bounded recursive surface group,evidence/accountability,context/accountability group,doc/httun-block-diagram.dia,ee3462c858c14742ac0c78e4a14b5ed87c81019da803a9f34fa5b4018e1445a5,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0502,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-client/src,bounded recursive surface group,evidence/accountability,context/accountability group,httun-client/src/async_task_comm.rs,636541be0427aa44ee5169eaa3400d7d181bd4c9cafb81cdceeca9dd2c2548c5,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0503,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-client/src/mode,bounded recursive surface group,evidence/accountability,context/accountability group,httun-client/src/mode/generate.rs,35ceaed5409746e2303cbbf5d6566697fd75580f065265f94461691df67e1a7c,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0504,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-conf/src,bounded recursive surface group,evidence/accountability,context/accountability group,httun-conf/src/lib.rs,882adfbdccc742611a6cdbf48cb731dfd00881815365de4c672a89e41aebbe84,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0505,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-fcgi/src,bounded recursive surface group,evidence/accountability,context/accountability group,httun-fcgi/src/async_main.rs,dcfa2f0f51995c8640696b2345d90e758825e2d43d26f9634ae55ed194e10ede,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0506,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-protocol/src,bounded recursive surface group,evidence/accountability,context/accountability group,httun-protocol/src/key.rs,0b8611fdec32b351bf0102e21ea77ec41615ab06842fc4f0f66083ff9c510254,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0507,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-server,bounded recursive surface group,evidence/accountability,context/accountability group,httun-server/httun-server-standalone.service,76b8f13cbeecd671b64a3ccbf15b09f4730d8faf9f5418b4e808957fd9171d1a,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0508,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-server/src,bounded recursive surface group,evidence/accountability,context/accountability group,httun-server/src/channel.rs,9d50aef13f91819810352682eb5dac7a3a519b3f657040705fd11d6a78deb9b0,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0509,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-tun/src,bounded recursive surface group,evidence/accountability,context/accountability group,httun-tun/src/lib.rs,cb74a0c4d6264ff79a499ac48e0660b73004a4824f7b4af3ed78d072ecc1bf84,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0510,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-unix-protocol/src,bounded recursive surface group,evidence/accountability,context/accountability group,httun-unix-protocol/src/lib.rs,dab2a6318538a0d11540f2bd79cadc6aa4bbae050179a12d04b3a48e569db5e7,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0511,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: httun-util/src,bounded recursive surface group,evidence/accountability,context/accountability group,httun-util/src/errors.rs,d3ea585a50a5a26f493ddef5340bbe0da5b85f0a4f49988740e2fff5111c488d,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0512,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: doc,bounded recursive surface group,evidence/accountability,context/accountability group,doc/httun-block-diagram.svg,77106b5df691abdb3eb6a250293905fa7c8b676a1143596fb6533543d6a2d821,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains media.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0513,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: .github/workflows,bounded recursive surface group,evidence/accountability,context/accountability group,.github/workflows/ci.yml,ef211080b1931de00e8d7b059a53107ddf5b85b3fb7d9f7fd4ce1fed8c520e45,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains repository-administration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0514,n/a,n/a,httun-main,surface accountability,complete bounded donor surface group: scripts,bounded recursive surface group,evidence/accountability,context/accountability group,scripts/build-dev-cranelift.sh,fa508f7f9011d44895dc51e2c01ea9fc7179879841f1f1c110c7febe925c1b74,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains script.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT OR Apache-2.0; source reuse legally possible with attribution; live target sequence hardening independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0515,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: @root,bounded recursive surface group,evidence/accountability,context/accountability group,README.md,46f1c0c7cfd806053d2eb677cb1b1a06f208d77afa05cdb3c262487f264cb1f4,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains documentation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0516,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: @root,bounded recursive surface group,evidence/accountability,context/accountability group,LICENSE,2e32c02e1b1984fd16e0f0331cf049f0dabad58982b5aa8fab2e933a513e3a80,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains governance.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0517,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: @root,bounded recursive surface group,evidence/accountability,context/accountability group,.gitignore,246243e877801355d309d4587eda95990e29b0988f684dfc336de961e089be1d,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0518,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: gobuild,bounded recursive surface group,evidence/accountability,context/accountability group,gobuild/.gitkeep,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0519,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: hysteria,bounded recursive surface group,evidence/accountability,context/accountability group,hysteria/__init__.py,e9c19a2871a5dc285a7a39b42a6f7be2981b8ddc6d4815e771607a1b84656ef5,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0520,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: sample,bounded recursive surface group,evidence/accountability,context/accountability group,sample/sample.py,9d66de3ff6f958943ec9d724e2e43966045309b85d94f32f3bb3a567ff2d1e6e,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
