donor,path,sha256,size_bytes,file_type,classification,authority_status,semantic_record_ids,notes
firewalla-master,test/test_flowcompression_sensor.js,d90f8320db577c4da109c760e40a07ac637fa2eb1ad9cb685f17ae0dc19cf2b1,8891,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_flowutil.js,8c360f0fad425f5039cae8f1439cae130a0472a8ca6319a41a1f6e994448a2ef,2356,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_freeradius.js,c3d500d1a5f4069b59bf376041045e1ff4454303f4791cb095738b84fbfe5dc3,5826,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_host.js,eb34b426124a09cc9c04255fbf543adfb19d5044800823841d23c6b51e463e99,13030,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_host_control.js,51eb9eee7bb8145d0f1f8d04c3b1dddf2fa9fa30fbe29fd3d85b5620b6c53a40,2201,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_host_manager.js,9801fe2465be21d414db978daaa7668ecebf8984c2191fd9d9992b2efaa00261,6559,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_hosttool.js,893df4c75cb5929c67a9a0f4749813a4a9ff6dd0164eb9f67f369b08060ac626,2608,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_intel_local_cache_sensor.js,7fe3a3d256654dd0c131edd7ef12d1c291ca0bcff81effa46e5bbeeba513222f,1803,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_intel_tool.js,0df3964bceee7cedf59fccd917e636c60e535b7355748c07b7948b6a8714a068,6363,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_interface_discover_sensor.js,d8ba735515c9d7638727a381c2bdf89ed771defa4f5ffba6141f658c7b7c724f,1616,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_internal_scan_sensor.js,cc5fbcd195d1316af1bd95352d06560c9c7d1f67c3807cc19602e41d16859a26,29935,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_license.js,4ec9a66c6d22aae96f29326a290f7bbe9bf205dbebb1305245c83877df327106,2048,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_mode.js,5b1642071e64c49edac13a6e54d297829ef760cd8efbf2b3745d0d697874640d,3168,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_netbot.js,593ebc7324a042fc6a15359e6a739e1a633711b957837197f7dc57c82361d2b8,31925,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_netconsole.js,7378bf226f1ab83947961378867f5b5b66c27c33aa1220d97f20d1b901705702,3826,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_networkprofile.js,ae4e7a7ce8404b8009807a6f926bc889ad785382dcad088b015c86adfcdcb4c9,1822,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_nmap.js,c980d1923950e7b9f45128764f4cc399c237eb9de11bc61955e88a145f9ba37d,15358,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_nmapsensor.js,a34e4922902e27bad7725424a68a0c855e24e909b856829f948ec47c16a9dc89,1072,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_noise_domains_sensor.js,a8db3e0ec5f290351f2ca9f9a9c9f9705b1b740098740fe0ad39b0518507b1ee,2788,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_notification.js,62b948722c68363210a75f6551a2ea5e3b1aff4a337acfa8aa6c30d36f98cb0e,989,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_nse_scan_sensor.js,00f8a7ae7b8a92ed71f6ed803aded1301f6970a7addc7dcf7d8651b4c7ac07ca,9653,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_policymngr2.js,29763cd900a433d9a621422adcbf0182572ef90a84a0ea65dd800c4ae7610241,8737,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_public_ip_sensor.js,1030f56c956afb72ae0e28d9d69eb5ff334514b2f44186e2cb6ddb6a5346c39e,1715,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_request_wrapper.js,30161a284730c34fe731f667b851eb924f9c72ffe6334fd837907ee3272d93d8,5869,file,implementation,authoritative-source,FP-M0483;E8-0002,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_rule_stats_sensor.js,06180b9ee95bf672de12b0bd6638bee7d0d46c6930cd66e7c354bbf1a1ea82a0,2642,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_safesearch_sensor.js,4edca3576c8944ac961fa36455384c235f54de64a4ac459eba7fb9a0379dea68,4160,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_speedtest_sensor.js,74e250a56675ef2b509570d9b1b66b8434a86a474bd52148a264fb6ec74b87ba,5644,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_ssh.js,ff40de6661d9ca8b1b725288fdc680348613eab9413ec3e57c7fbf6a8fca4701,17337,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_sysinfo.js,4959d5b9d0f61777f9189f2d48e5ab04401b63081f156bf974660f6063d5c164,2048,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_sysmanager.js,bb087c00de9fad4767c25f1b1a68dab65234f58bfc8209fea57538d8a5a76b10,2361,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_system_reboot_sensor.js,fdbdf6e2cee3e5241e715f985841a5d8462fe6cf731b438b589206c01aaeab3c,1932,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_tag_manager.js,d0a98f5b80b01e84d1b28959d3e74016d0fe720914456606af53de28d6d05948,3957,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_util.js,1f86c37486506dca7e938a85fbfb571d5f811e2b2e82c057c07f7f4b7e6d858a,6221,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_vpnclient.js,197199507108f2aa01e9c2ae96b0bc35da9b509a260cdd06e6a4baae526a1335,4345,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_wgpeer.js,fd86926bf60341ce82c745a850f45ba3a94b72dbc5de4840acc4123a2f7ba17c,1973,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/test_wgvpnclient.js,fe5b13d3c911a0c079e3a7ebe231ba8a9f66242f4df6366522b4e01d5c9133a3,8918,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,test/xml2json.js,957773de67fcc173745984ccba14fd1140f5d96ce4892a3dafe549de9874a061,2864,file,implementation,authoritative-source,FP-M0483,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/acl.js,568c236455983dc7e2182ee79b49f476e85a306b0ad6ace0a9ca68008a86afc1,3181,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/acl_perf_test.js,73bcfad98a599a7cbeefa48495cee950c02f6a8313afc00d967794ffccb741db,2400,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/config.json,3e96e56b18d12ac183fe22018bd24f229f50db86c00790421c854f3032db80cb,2594,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/demoalarm.json,da444c2f99e5c301c3e8e076b8850418707c21d2e10d8ca2f1ceb1b768934c47,1406,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/flow-manager-test.js,25f4c992675fc36a83368342d6ec54aec555293e8719cb2f59f6b9b16337eed7,1670,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/flow.js,43db669355c404ae9d84b31c0ad5e9ad40176aef0684d14ae4ff0f8b631ab6c6,7267,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/malware_simulator.js,ffc9db9a5b88756a0d5c0974377bebb079c573eaa05ccbb9a39ec07f3516a2ee,1714,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/policytest.js,c4edeaf516c26ab2a322bb0b322ea6b73fdf7bf453c787a2efb9600b170bced0,7118,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/samples,fd330c27146954968bae8c6d9a9ada1b6283b93a1d7e1dda59a84946b1ec7cbb,2675,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/ss_config.json,cc560c09210be3b0c1af7e0cbf0644bf2b03b202c4f4e93a505fea9ba6fd3e8e,207,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_alarm.js,0b5e2a5044b23ba58d40dd37927a404fe31889854204618b0f7d8ca0327cb6c0,6162,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_audit.js,12c15641f8d432031bec1de1047b0a7cf2a70143d1fa91cf3098682d0aaad3c8,172,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_block.js,20cac50611f906a0c288794a9f161f336c3fad7b05869b9ca79ef08d2b5e513b,295,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_cable_not_connected.js,63a935358c3ad179399d2deb43e40ec6d04926ce356da930aef70689ed814c59,679,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_dhcpdump.js,5ff016a2e484c765c5846bb1ced7d272096bfa5c90736aaf9362af64387a66ed,450,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_discovery.js,faaafec982aa60ecdbbd1fb1a5861b84b930f2b475b8c55a09b6809adeb7aeee,570,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_dns_policy.js,5d4e3890cb7d72c6fda45eadcb782d76bc0ebfd6027236c0cd179d0910cb1f65,1414,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_dnsmasq.js,fc2287cb0b6f1b4422f98b7c8a87d1b8553c3fd8cdac8f32ff7d88c185aa076c,860,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_exception.js,a824acbb124624b846ae8a4f0d763a1f5c817a32ad3278ca800f4d9bc198bf9e,2236,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_firewalla.js,e381b04d258cca6f58f4fcfffd07dc26b69654e3e6273c49f01eb79a8f46f23d,453,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_flat.js,18cccbd953c7d5a2ddda4e8df39fe4eba0e6c3792b435b24df755a45e7d496cd,444,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_flowmanager.js,8fffa46118c853235e478439aa7f6f6e39c51e97bd64ee53371c0c1ec46e2fbb,1024,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_geoip.js,9a7b135b40b87f4008f574a6c977fda2614d53c404b490398cb0aa298e22ecf4,355,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_hash.js,c7d1ed66c4383548380d2a742c4570a87c0fb6186bfda5cbbee177e2e8c228e8,3251,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_hook.js,bd467f3265f51c4db1bec8268c972eeb746351b3a01c2b21450f39d0609fc51f,1414,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_host_tool.js,5309e858e10494688000aed5b7d54dfb9e0bf7393dd3b92e6e77440f84464113,1059,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_i18n.js,7b6c180695dd577f4af0fef476b187a56e038a14eaff9b7e6e0a1f41130f2bf9,346,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_identify_device.js,76489a07ab7f14c29c94b92f32e179a2b8020fa23c122e98f8d78244e435a38f,1051,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_intel_manager.js,9b9ed77d72e5a3b64a65abf64fb5e0e99b0ef64905c735263a0e0341be8b7d68,422,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_logger.js,efc701450d636d443b1acd0398b9d0b50fca798f2fd0c11c9206ee45baefd7d9,81,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_mode.js,ae6f148c0f54cf899bb2496425eefb129f2723e4979b57568cd36650c56f1d4e,1537,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_networktool.js,f4782bdfd3494fb9e3c969d1ce629546c08483ff3fa46f03c7f8ff11a2e35c4d,281,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_policy_manager.js,522fba5b4404f63babdd5def1e78ee7e6241e7018af63de1fde36985fbaa8e60,307,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_sensor.js,1f13bd95bd8b378517d9cd150a3d167b8a10d4dbc44d28afef3ef1ffb38c7920,2641,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_sensor2.js,0b24372001f23f78f10027384b6973240b50a51edd9e88d45de2a4265c3d4975,2647,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_sensoreventmanager.js,e52436f7e7ee69ecf68b387cf7af1642986d9443cfb5fb48ee85561c40ccb80a,1101,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_shadowsocks.js,71b34badaaa01fed315c1b6345b570d65d11c888896eab561894a0030eba17d0,841,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_ssh.js,e018b3e9e70b69385c9d671aa261692215db1960442eb8332257bc9e411b1975,1761,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_sysinfo.js,8fe202be2f94ddf7bbe04215664f88f9528df4f16d8984a1b3e9ea4bd13974ca,172,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_sysmanager.js,4370addbe53ad8fee11a9d045b0e8fa25dede85e0953f23fdd9d8373b0c619f2,1413,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_test.js,501cb5c4ba9ef03c4e04ce1d8352266c44f57c6c89c5f41711f726ed799d0f7b,139,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_upnp.js,9ea846ba18d19737c09277649caf25a8e8ea5c1e856aa27aeac5273a03364685,1338,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_utils.js,ea89331b3a8fbe459a497d55a3e46185127b9ecab2e4a846ca246ffff32a63ac,226,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_vpn.js,345e19f965977f756dbd28d7d0b520c2f736e78e13118731055a3f03a04c10f6,848,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,testLegacy/test_vuln_alarm.js,e139bfdae7d683918093e0c439f2af509dd46e7ff09fed69bc0fb4b6ef2b1439,1694,file,implementation,authoritative-source,FP-M0484,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,tools/cgroup_sock_mark/Makefile,f242fe5dc35b745476675354423f47e29e0a00012bca64c6f2db6dc2ccb046d6,118,file,implementation,authoritative-source,FP-M0485,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,tools/cgroup_sock_mark/bpf_insn.h,2a14a2dce14de6512f8d918ef587764bc2d2932d453fd465ff33e3e624cd9eed,10230,file,implementation,authoritative-source,FP-M0485,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,tools/cgroup_sock_mark/cgroup_sock_mark.c,94ea7703add8a4da27c554dd4f105563218f86b9b15f6640b14563a1508999c7,4012,file,implementation,authoritative-source,FP-M0485,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,tools/dnsmasqGenerator.js,ebfb9f077da52118165df326a40d3c3264bcfe9b59f563d648d1334a5208aab4,1142,file,implementation,authoritative-source,FP-M0485,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,tools/freq,ccf159f817476b0dc7e875b1d7a5c1d94a7418e232570de6989ed6485f1846b1,68,file,implementation,authoritative-source,FP-M0485,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,tools/redis-info,ff7ce6faf5baa785671c6ed6e0fbe6d05ebc3b9fc92e4bc85671cf7ca3f6da8a,122,file,implementation,authoritative-source,FP-M0485,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,tools/temp,125efc8caff2ea06d5f4b85a84e9eca5f25eb4bc7d0663159291a712aac7d4bd,35,file,implementation,authoritative-source,FP-M0485,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,ui/NotifyManager.js,93f2e85d12b4ff8ca01fecc0005008fb24543799834d568268733e82e1a543ab,1965,file,implementation,authoritative-source,FP-M0486,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,ui/obj2msg_en.js,e7d2b2be3347464fd54693874e2de0578f5f07e3e5fd1ee689ef467c423ba002,5617,file,implementation,authoritative-source,FP-M0486,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,ui/test_obj2msg.js,fade6cef424daa173bfa5d940e63730d09bd685de7774b5d7f7097481deb5986,611,file,implementation,authoritative-source,FP-M0486,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,upgrade,480993705ba8eeec6c63d59e8d3df3354dfd3028608a60bd45b49ce36fbe97a7,741,file,implementation,authoritative-source,FP-M0363,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/AssetsManager.js,f28173b9b46d02b9985daaccd1bb95b4703c80ee36afe903273624fdca1af6cc,2500,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/CIDRTrie.js,8af0e43c52f8df3de0a2a51a5dccd4f410611333f120d92110a1dd170efa9ef0,2535,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/DNSUpstreamHealthCheck.js,a49bab1dd0b968a3cad3057e53ccc49fa8a02426c3ef524939380a1878a1d677,5599,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/DeviceMgmtTool.js,ae25b6c97785260bcd8442fd9fe3cee37dde7271a1e55c0d7b746f27f5732818,4428,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/DomainTrie.js,d01c652612da61331192bc59cc4d205cb2eb629ce9570d39d69d18ff2c7b15ed,5029,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/FWError.js,8a9588835fcb02d55a224e463c9610479b06ce249a1aa109ac386d1b1cc44c94,931,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/FWTokenManager.js,d325523d9e8e55e8b5558ca554ef9ef53bfc105b1eaa2c89a0439b446e95c23a,4171,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/FlowControl.js,7821d36e11a897f1d99eb59bfec02214ec6ac4ddc9250a4cf8bd3a260cfd60b3,2439,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/Hashes.js,00b4eea321bc8c2f914cb9e0df3b85cef3240a41c238f1e93f08ce7586da83a9,1174,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/IPUtil.js,0107dca130df9be73ac8cb374b16c5c58e28d6bcbc047802df47d6633a89cd81,4557,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/IpInfo.js,8e9a78d01cc0ed47b467e0901cd14f6f90fbd6fcea7e917d23240e13b1daedba,1727,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/Layer2.js,9fbaa6e1887819a9f0caf969dff659ea33c8db544557c570963e07b7d6d72291,5264,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/LogReader.js,ccbeca408e752ff0e29f6fc9697fe1af7b60f0d27b19a0e0e186c30ec4510a77,2365,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/Ranges.js,05e2f05b351b940b07c325f4f01e349de557ef8837a2614270f0974df9f6801a,3188,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/SimpleCache.js,8258314a985b2f98ceb3ead7182383f7f719e3506fa9e32f6a93fcc170bc813a,1777,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/Stats.js,cb963403728fb0156cc48cab3366a56577d689066547072ff56ca8c34e6ebeed,1820,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/StringCursor.js,afa6db64b0572ee7fb3b892808eb04124c9e666976bfa5a0b597a382d86f2eec,2298,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/TimeSeries.js,aeea33889d5f411df34a693384715674dca1b453a3a6c5cce696fcb4aaffc7a8,7528,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/UrlHash.js,0b091eb186a62573eebba5ddddd2059c27c5ac32c900366e1d426d22f19dde03,2017,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/Whois.js,ee61dfb00ae5a9a653d8ae95f1e940ae2e540425134bf166719da553358a5816,3005,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/WlanVendorInfo.js,16aa7fd14692eb2bcc479588be3c1ea4abcd488ae5c7eef9ad8af028bc478d59,5606,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/accountingAudit.js,db746e4398bdf50c580175a854a174b340b346b5528faaab3d340718854f54f9,1711,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/asyncNative.js,198f493ec953318c08814bef246db156c995a93475ced66570e00c24fb7357ef,2337,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/audit.js,5f0736cd6ba516752d25fb4b76536b50e002312c6f5be5266c0dc8a1fb090af3,1706,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/getCanonicalizedURL.js,b565fabf02ddbd48b71a172724b53be3e06b97e56b5932b760f1f12558379175,2571,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/getLookupExpressions.js,7acbc783cce6a87d98368d48d7667bdc20327ad4da6478d9896a07b9ae3e3a14,2490,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/i18n.js,c8b93144f1b3bbc79a07198d44f17e6c948fa8d1de275dc2d75c91678935069e,721,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/license.js,d3551e4a6ea51255f633bbb16ceaa59114febb3f90073326df70f240bcbe5384,2089,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
