donor,path,language,kind,symbol,line,visibility,module_id,module_disposition,high_signal,high_signal_keywords,needs_semantic_review,resolution,semantic_record_ids,resolved_disposition,rationale
Aether,quiche/tokio-quiche/src/http3/driver/tests.rs,rust,fn,server_shutdown_stream_read_direction,1614,internal,quiche-tokio,reference-only,yes,shutdown;read,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/driver/tests.rs,rust,const,CUSTOM_ERROR_CODE,1616,internal,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/driver/tests.rs,rust,fn,server_shutdown_stream_both_directions,1665,internal,quiche-tokio,reference-only,yes,shutdown,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/driver/tests.rs,rust,const,READ_ERROR_CODE,1667,internal,quiche-tokio,reference-only,yes,error;read,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/driver/tests.rs,rust,const,WRITE_ERROR_CODE,1668,internal,quiche-tokio,reference-only,yes,write;error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/driver/tests.rs,rust,fn,server_receiving_goaway_keeps_connection_intact,1734,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/driver/tests.rs,rust,fn,h3_controller_drop_closes_connection_when_maps_empty,1823,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/driver/tests.rs,rust,fn,h3_controller_drop_keeps_connection_alive_when_streams_exist,1857,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/driver/tests.rs,rust,fn,protocol_without_extended_connect_closes_on_controller_drop,1912,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/driver/tests.rs,rust,fn,controller_drop_then_stream_close_triggers_connection_close,1968,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/driver/tests.rs,rust,fn,controller_drop_then_autonomous_flow_shutdown_triggers_connection_close,2071,internal,quiche-tokio,reference-only,yes,shutdown,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/driver/tests.rs,rust,fn,process_dgram_skips_flow_creation_when_extended_connect_disabled,2166,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,struct,Http3Settings,44,public,quiche-tokio,reference-only,yes,http,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,fn,from,67,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,struct,TimeoutKey,91,public,quiche-tokio,reference-only,yes,timeout,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,struct,Http3SettingsEnforcer,93,public,quiche-tokio,reference-only,yes,http,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,fn,from,99,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,fn,enforce_requests_limit,115,public,quiche-tokio,reference-only,yes,limit,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,fn,post_accept_timeout,124,public,quiche-tokio,reference-only,yes,accept;timeout,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,fn,add_timeout,129,public,quiche-tokio,reference-only,yes,timeout,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,fn,has_pending_timeouts,138,public,quiche-tokio,reference-only,yes,timeout,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,fn,poll_timeouts,143,internal,quiche-tokio,reference-only,yes,timeout,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,fn,enforce_timeouts,163,public,quiche-tokio,reference-only,yes,timeout,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,fn,cancel_timeout,177,public,quiche-tokio,reference-only,yes,cancel;timeout,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,struct,Http3Limits,184,internal,quiche-tokio,reference-only,yes,limit;http,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,struct,Http3Timeouts,188,internal,quiche-tokio,reference-only,yes,timeout;http,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,enum,Http3TimeoutType,194,public,quiche-tokio,reference-only,yes,timeout;http,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,struct,TimeoutCheckResult,199,internal,quiche-tokio,reference-only,yes,timeout,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/settings.rs,rust,fn,set_expired,204,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,struct,H3AuditStats,38,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,new,75,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,stream_id,92,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,downstream_bytes_sent,98,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,downstream_bytes_recvd,104,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,recvd_stop_sending_error_code,112,public,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,recvd_reset_stream_error_code,120,public,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,sent_stop_sending_error_code,128,public,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,sent_reset_stream_error_code,136,public,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,recvd_stream_fin,142,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,sent_stream_fin,148,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,headers_flush_duration,159,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,add_downstream_bytes_sent,164,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,add_downstream_bytes_recvd,170,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,set_recvd_stop_sending_error_code,176,public,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,set_recvd_reset_stream_error_code,184,public,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,set_sent_stop_sending_error_code,192,public,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,set_sent_reset_stream_error_code,200,public,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,set_recvd_stream_fin,208,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,set_sent_stream_fin,213,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/http3/stats.rs,rust,fn,add_header_flush_duration,218,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/lib.rs,rust,fn,listen_with_capabilities,170,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/lib.rs,rust,fn,listen,191,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/lib.rs,rust,static,GLOBAL_LOGGER_ONCE,212,internal,quiche-tokio,reference-only,yes,log,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/lib.rs,rust,fn,capture_quiche_logs,229,public,quiche-tokio,reference-only,yes,log,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,enum,QuicHandshakeStage,38,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,enum,QuicWriteError,56,public,quiche-tokio,reference-only,yes,write;error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,enum,HandshakeError,65,public,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,fn,from,74,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,fn,from,84,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,fn,from,93,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,enum,QuicInvalidInitialPacketError,106,public,quiche-tokio,reference-only,yes,valid;error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,fn,fmt,115,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,fn,serialize,127,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,fn,hash,133,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,fn,from,147,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,struct,H3Error,154,public,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,fn,serialize,157,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,fn,from,197,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,struct,QuicError,204,public,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,fn,serialize,207,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/labels.rs,rust,fn,from,237,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,trait,Metrics,42,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,connections_in_memory,44,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,maximum_writable_streams,47,internal,quiche-tokio,reference-only,yes,max,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,handshake_time_seconds,50,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,write_errors,55,internal,quiche-tokio,reference-only,yes,write;error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,send_to_wouldblock_duration_s,59,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,skipped_mid_handshake_flush_count,63,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,invalid_cid_packet_count,66,internal,quiche-tokio,reference-only,yes,valid;cid,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,accepted_initial_packet_count,69,internal,quiche-tokio,reference-only,yes,accept,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,expensive_accepted_initial_packet_count,72,internal,quiche-tokio,reference-only,yes,accept,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,rejected_initial_packet_count,77,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,expensive_rejected_initial_packet_count,83,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,utilized_bandwidth,89,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,max_bandwidth_mbps,93,internal,quiche-tokio,reference-only,yes,max,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,max_loss_pct,97,internal,quiche-tokio,reference-only,yes,max,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,udp_drop_count,100,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,failed_handshakes,103,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,local_h3_conn_close_error_count,106,internal,quiche-tokio,reference-only,yes,local;error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,local_quic_conn_close_error_count,110,internal,quiche-tokio,reference-only,yes,local;error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,peer_h3_conn_close_error_count,115,internal,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,peer_quic_conn_close_error_count,118,internal,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,tokio_runtime_task_schedule_delay_histogram,125,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,tokio_runtime_task_poll_duration_histogram,130,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,tokio_runtime_task_total_poll_time_micros,135,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,struct,DefaultMetrics,143,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,connections_in_memory,146,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,maximum_writable_streams,150,internal,quiche-tokio,reference-only,yes,max,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,handshake_time_seconds,154,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,write_errors,160,internal,quiche-tokio,reference-only,yes,write;error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,send_to_wouldblock_duration_s,164,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,skipped_mid_handshake_flush_count,168,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,invalid_cid_packet_count,172,internal,quiche-tokio,reference-only,yes,valid;cid,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,accepted_initial_packet_count,176,internal,quiche-tokio,reference-only,yes,accept,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,expensive_accepted_initial_packet_count,180,internal,quiche-tokio,reference-only,yes,accept,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,rejected_initial_packet_count,186,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,expensive_rejected_initial_packet_count,192,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,utilized_bandwidth,198,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,max_bandwidth_mbps,202,internal,quiche-tokio,reference-only,yes,max,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,max_loss_pct,206,internal,quiche-tokio,reference-only,yes,max,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,udp_drop_count,210,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,failed_handshakes,214,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,local_h3_conn_close_error_count,218,internal,quiche-tokio,reference-only,yes,local;error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,local_quic_conn_close_error_count,224,internal,quiche-tokio,reference-only,yes,local;error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,peer_h3_conn_close_error_count,230,internal,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,peer_quic_conn_close_error_count,234,internal,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,tokio_runtime_task_schedule_delay_histogram,243,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,tokio_runtime_task_poll_duration_histogram,250,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,tokio_runtime_task_total_poll_time_micros,257,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,connections_in_memory,267,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,maximum_writable_streams,272,public,quiche-tokio,reference-only,yes,max,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,handshake_time_seconds,276,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,write_errors,281,public,quiche-tokio,reference-only,yes,write;error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,send_to_wouldblock_duration_s,286,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
