wave,donor,directory,direct_files,direct_dirs
post-refactor-20b,website-master,src/main/resources/web/fonts/WOFF2,0,2
post-refactor-20b,website-master,src/main/resources/web/fonts/WOFF2/OTF,12,0
post-refactor-20b,website-master,src/main/resources/web/fonts/WOFF2/TTF,12,0
post-refactor-20b,website-master,src/main/resources/web/images,20,2
post-refactor-20b,website-master,src/main/resources/web/images/cc,273,0
post-refactor-20b,website-master,src/main/resources/web/images/flags,34,0
post-refactor-20b,website-master,src/main/resources/web/js,6,1
post-refactor-20b,website-master,src/main/resources/web/js/rs,8,4
post-refactor-20b,website-master,src/main/resources/web/js/rs/collections,2,0
post-refactor-20b,website-master,src/main/resources/web/js/rs/libs,0,7
post-refactor-20b,website-master,src/main/resources/web/js/rs/libs/backbone,1,0
post-refactor-20b,website-master,src/main/resources/web/js/rs/libs/bootstrap,1,0
post-refactor-20b,website-master,src/main/resources/web/js/rs/libs/d3js,6,0
post-refactor-20b,website-master,src/main/resources/web/js/rs/libs/datatables,4,0
post-refactor-20b,website-master,src/main/resources/web/js/rs/libs/jssha,1,0
post-refactor-20b,website-master,src/main/resources/web/js/rs/libs/require,2,0
post-refactor-20b,website-master,src/main/resources/web/js/rs/libs/underscore,1,0
post-refactor-20b,website-master,src/main/resources/web/js/rs/models,3,0
post-refactor-20b,website-master,src/main/resources/web/js/rs/views,0,3
post-refactor-20b,website-master,src/main/resources/web/js/rs/views/aggregate,2,0
post-refactor-20b,website-master,src/main/resources/web/js/rs/views/details,1,0
post-refactor-20b,website-master,src/main/resources/web/js/rs/views/search,2,0
post-refactor-20b,website-master,src/main/resources/web/json,5,0
post-refactor-20b,website-master,src/main/resources/web/jsps,29,0
post-refactor-20b,website-master,src/main/resources/web/properties,5,0
post-refactor-20b,website-master,src/main/resources/web/templates,0,1
post-refactor-20b,website-master,src/main/resources/web/templates/rs,0,3
post-refactor-20b,website-master,src/main/resources/web/templates/rs/aggregate,2,0
post-refactor-20b,website-master,src/main/resources/web/templates/rs/details,3,0
post-refactor-20b,website-master,src/main/resources/web/templates/rs/search,2,0
post-refactor-20b,website-master,src/main/sql,0,6
post-refactor-20b,website-master,src/main/sql/bwhist,1,0
post-refactor-20b,website-master,src/main/sql/clients,1,0
post-refactor-20b,website-master,src/main/sql/onionperf,1,0
post-refactor-20b,website-master,src/main/sql/servers,1,0
post-refactor-20b,website-master,src/main/sql/totalcw,1,0
post-refactor-20b,website-master,src/main/sql/webstats,1,0
post-refactor-20b,website-master,src/submods,0,1
post-refactor-20b,website-master,src/submods/metrics-lib,0,0
post-refactor-20b,website-master,src/test,0,3
post-refactor-20b,website-master,src/test/java,0,1
post-refactor-20b,website-master,src/test/java/org,0,1
post-refactor-20b,website-master,src/test/java/org/torproject,0,1
post-refactor-20b,website-master,src/test/java/org/torproject/metrics,0,2
post-refactor-20b,website-master,src/test/java/org/torproject/metrics/stats,0,4
post-refactor-20b,website-master,src/test/java/org/torproject/metrics/stats/advbwdist,1,0
post-refactor-20b,website-master,src/test/java/org/torproject/metrics/stats/connbidirect,1,0
post-refactor-20b,website-master,src/test/java/org/torproject/metrics/stats/servers,2,0
post-refactor-20b,website-master,src/test/java/org/torproject/metrics/stats/totalcw,1,0
post-refactor-20b,website-master,src/test/java/org/torproject/metrics/web,1,0
post-refactor-20b,website-master,src/test/resources,0,2
post-refactor-20b,website-master,src/test/resources/servers,8,0
post-refactor-20b,website-master,src/test/resources/totalcw,5,0
post-refactor-20b,website-master,src/test/sql,0,2
post-refactor-20b,website-master,src/test/sql/ipv6servers,1,0
post-refactor-20b,website-master,src/test/sql/userstats,1,0
post-refactor-20b,websocket-main,.,32,2
post-refactor-20b,websocket-main,.circleci,1,0
post-refactor-20b,websocket-main,.github,1,0
post-refactor-20b,wgsocks-main,.,8,0
post-refactor-20b,wsnet-master,.,10,5
post-refactor-20b,wsnet-master,cmake,6,0
post-refactor-20b,wsnet-master,include,0,1
post-refactor-20b,wsnet-master,include/wsnet,19,0
post-refactor-20b,wsnet-master,resources,3,0
post-refactor-20b,wsnet-master,src,5,10
post-refactor-20b,wsnet-master,src/api,3,2
post-refactor-20b,wsnet-master,src/api/bridgeapi,13,0
post-refactor-20b,wsnet-master,src/api/serverapi,20,0
post-refactor-20b,wsnet-master,src/apiresourcesmanager,7,0
post-refactor-20b,wsnet-master,src/decoytraffic,5,0
post-refactor-20b,wsnet-master,src/dnsresolver,9,0
post-refactor-20b,wsnet-master,src/emergencyconnect,4,0
post-refactor-20b,wsnet-master,src/failover,4,1
post-refactor-20b,wsnet-master,src/failover/failovers,1,0
post-refactor-20b,wsnet-master,src/httpnetworkmanager,13,0
post-refactor-20b,wsnet-master,src/pingmanager,16,1
post-refactor-20b,wsnet-master,src/pingmanager/apple,4,0
post-refactor-20b,wsnet-master,src/public,1,1
post-refactor-20b,wsnet-master,src/public/failover,3,0
post-refactor-20b,wsnet-master,src/utils,16,0
post-refactor-20b,wsnet-master,tools,3,0
