donor,path,language,kind,symbol,line,semantic_record_ids,resolution,rationale
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,tmp,1247,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,l2,1248,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,tmp,1261,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,l2,1262,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,res,1317,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,_node,1324,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,tmpdom,1325,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,l,1326,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,_node,1334,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,tmpdom,1335,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,dummy,1336,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,list,1384,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,ind,1385,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,classes,1399,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,l,1400,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,list,1407,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,ind,1408,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,val,1425,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,l,1426,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,css,1501,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,prop,1502,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,l,1503,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,style,1505,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,sep,1508,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,data,1520,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,prop,1522,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,l,1523,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,tmp,1533,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,name,1534,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,priority,1535,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,value,1536,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,win,1547,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,camel,1548,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,prop,1549,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,self,1550,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,win,1593,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,z_b,1595,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,href,1597,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,src,1603,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,self,1633,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,g,1635,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,s,1644,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,html,1658,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,tmp,1661,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,XMLHttpRequest,1671,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,XMLHttpRequest,1674,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,DOMWindow,1683,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,ttimers,1686,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,itimers,1687,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,img,1715,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,fn,1719,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,fn2,1728,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,self,1739,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,xhr,1780,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,oopen,1784,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,href,1786,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,osetRequestHeader,1790,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,tmp,1793,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,osend,1796,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,o,1799,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,doc,1810,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,m,2079,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,iname,2100,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,iurl,2101,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,ireq,2102,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,el,2103,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,element,2124,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,children,2128,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,l,2129,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,el,2132,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,classes,2157,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,l,2158,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,list,2170,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,listname,2171,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,nl,2182,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,l,2186,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/index.js,javascript,binding,WINDOW,2196,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/browser/style.js,javascript,binding,default_style,1,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/dom.js,javascript,binding,URL,4,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/dom.js,javascript,binding,parser,13,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/dom.js,javascript,binding,dom,15,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/dom.js,javascript,binding,tmpdom,17,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/dom.js,javascript,binding,document,27,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/dom.js,javascript,binding,window,29,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/dom.js,javascript,binding,onl,35,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/dom.js,javascript,binding,db,50,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/dom.js,javascript,binding,db,61,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/dom.js,javascript,binding,tmpi,69,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/dom.js,javascript,binding,tmp,73,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/dom.js,javascript,binding,tmpi,75,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/dom.js,javascript,binding,d,79,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/dom.js,javascript,binding,el,83,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/dom.js,javascript,binding,tmpi,98,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/ew/ew.js,javascript,binding,parser,4,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/ew/ew.js,javascript,binding,__cc,8,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/ew/ew.js,javascript,binding,node,10,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/ew/ew.js,javascript,binding,str,11,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/ew/ew.js,javascript,binding,reprix0,12,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/ew/ew.js,javascript,binding,owriteText,26,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/ew/ew.js,javascript,binding,handler,38,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/ew/ew.js,javascript,binding,parser,41,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/language/javascript.js,javascript,binding,vm,4,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/proxy/proxy.js,javascript,binding,f,4,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/proxy/proxy.js,javascript,binding,args,14,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/proxy/proxy.js,javascript,binding,createProxy,23,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-dom-master,node-dom-master/lib/proxy/proxy.js,javascript,binding,tmp,61,S6-021,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,http,1,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,genGadgets,5,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,params,7,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,parts,11,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,ew,18,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,url,20,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,req,22,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,ini,24,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,mdebug,26,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,options,34,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,tmp,50,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,EWA,54,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,ewa,56,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,head,66,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,handleRequest,101,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,qs,103,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-gadgets-master,node-gadgets-master/lib/gadgets.js,javascript,binding,launchServer,114,S6-022;S6-023,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-typedarray-master_1_,node-typedarray-master/lib/node-typedarray.js,javascript,binding,oBuffer,1,S6-018,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-typedarray-master_1_,node-typedarray-master/lib/node-typedarray.js,javascript,binding,_ArrayBuffer_,2,S6-018,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-typedarray-master_1_,node-typedarray-master/lib/node-typedarray.js,javascript,binding,l,40,S6-018,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-typedarray-master_1_,node-typedarray-master/lib/node-typedarray.js,javascript,binding,str,48,S6-018,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-typedarray-master_1_,node-typedarray-master/lib/node-typedarray.js,javascript,binding,n,49,S6-018,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-typedarray-master_1_,node-typedarray-master/lib/node-typedarray.js,javascript,binding,buff,53,S6-018,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-typedarray-master_1_,node-typedarray-master/lib/node-typedarray.js,javascript,binding,index,54,S6-018,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-typedarray-master_1_,node-typedarray-master/lib/node-typedarray.js,javascript,binding,l,56,S6-018,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
node-typedarray-master_1_,node-typedarray-master/lib/node-typedarray.js,javascript,binding,b,75,S6-018,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
