donor,category,path,line,excerpt
firewalla-master,observability,test/test_host.js,99,"log.info('Created test keys:', testKeys);"
firewalla-master,observability,test/test_host.js,103,"log.info(`Key: ${key}, Value: ${value}`);"
firewalla-master,observability,test/test_host.js,128,"log.warn(`Failed to delete test key ${key}:`, err.message);"
firewalla-master,observability,test/test_host.js,133,"log.error(`Failed to scan keys with pattern ${pattern}:`, err.message);"
firewalla-master,observability,test/test_host.js,138,log.info(`Cleaned up ${deletedCount} test keys with pattern ${pattern}`);
firewalla-master,observability,test/test_host.js,145,log.info('Cleaned up test data');
firewalla-master,observability,test/test_host.js,245,// Verify logical relationships
firewalla-master,mobile_ui,test/test_host.js,18,let chai = require('chai');
firewalla-master,mobile_ui,test/test_host.js,21,const log = require('../net2/logger.js')(__filename)
firewalla-master,mobile_ui,test/test_host.js,22,const Host = require('../net2/Host.js');
firewalla-master,mobile_ui,test/test_host.js,23,const rclient = require('../util/redis_manager.js').getRedisClient();
firewalla-master,mobile_ui,test/test_host.js,224,"it('should get device traffic activity for past 24 hours', async() => {"
firewalla-master,mobile_ui,test/test_host.js,228,// Call _get24HoursInternetActivity
firewalla-master,mobile_ui,test/test_host.js,229,const activity = await host._get24HoursInternetActivity();
firewalla-master,mobile_ui,test/test_host.js,231,// Verify structure: should return activity statistics
firewalla-master,firewall_policy,test/reboot_ap_via_serial.py,33,"ser.write(""cat /etc/firewalla_release | grep version \r\n"".encode())"
firewalla-master,persistence_queue,test/reboot_ap_via_serial.py,33,"ser.write(""cat /etc/firewalla_release | grep version \r\n"".encode())"
firewalla-master,scanning_diag,test/reboot_ap_via_serial.py,1,import time
firewalla-master,scanning_diag,test/reboot_ap_via_serial.py,2,import serial
firewalla-master,scanning_diag,test/reboot_ap_via_serial.py,3,import sys
firewalla-master,scanning_diag,test/reboot_ap_via_serial.py,4,import logging
firewalla-master,scanning_diag,test/reboot_ap_via_serial.py,14,serial_port = '/dev/ttyUSB0'
firewalla-master,scanning_diag,test/reboot_ap_via_serial.py,21,"ser = serial.Serial(serial_port, baud_rate, timeout=timeout)"
firewalla-master,scanning_diag,test/reboot_ap_via_serial.py,42,"logging.info(""Port speed output: %s"", output.decode(errors=""ignore"").strip())"
firewalla-master,scanning_diag,test/reboot_ap_via_serial.py,43,"print(""\r Port speed of AP is:"", output.decode(errors=""ignore"").replace("" "", "" ""))"
firewalla-master,observability,test/reboot_ap_via_serial.py,4,import logging
firewalla-master,observability,test/reboot_ap_via_serial.py,6,# Setup logging
firewalla-master,observability,test/reboot_ap_via_serial.py,7,logging.basicConfig(
firewalla-master,observability,test/reboot_ap_via_serial.py,8,"filename='serial_output.log',"
firewalla-master,observability,test/reboot_ap_via_serial.py,9,"level=logging.INFO,"
firewalla-master,observability,test/reboot_ap_via_serial.py,25,"logging.info(""Initial output: %s"", output.decode(errors=""ignore"").strip())"
firewalla-master,observability,test/reboot_ap_via_serial.py,30,"logging.info(""fwap --version output: %s"", output.decode(errors=""ignore"").strip())"
firewalla-master,observability,test/reboot_ap_via_serial.py,36,"logging.info(""Firmware version output: %s"", output.decode(errors=""ignore"").strip())"
firewalla-master,deployment_ops,test/reboot_ap_via_serial.py,58,"print(f""CiG-224 is rebooting"")"
firewalla-master,dns,test/test_dns_loop_avoid_sensor.js,32,"describe('Test dns loop sensor', function(){"
firewalla-master,dns,test/test_dns_loop_avoid_sensor.js,51,"it('should check dns loop', async()=> {"
firewalla-master,firewall_policy,test/test_dns_loop_avoid_sensor.js,1,/*    Copyright 2016-2024 Firewalla Inc.
firewalla-master,observability,test/test_dns_loop_avoid_sensor.js,21,"let log = require('../net2/logger.js')(__filename, 'info');"
firewalla-master,mobile_ui,test/test_dns_loop_avoid_sensor.js,17,let _ = require('lodash');
firewalla-master,mobile_ui,test/test_dns_loop_avoid_sensor.js,18,let chai = require('chai');
firewalla-master,mobile_ui,test/test_dns_loop_avoid_sensor.js,21,"let log = require('../net2/logger.js')(__filename, 'info');"
firewalla-master,mobile_ui,test/test_dns_loop_avoid_sensor.js,23,let fireRouter = require('../net2/FireRouter.js')
firewalla-master,mobile_ui,test/test_dns_loop_avoid_sensor.js,24,let sysManager = require('../net2/SysManager');
firewalla-master,mobile_ui,test/test_dns_loop_avoid_sensor.js,25,const Host = require('../net2/Host.js');
firewalla-master,mobile_ui,test/test_dns_loop_avoid_sensor.js,26,const HostManager = require('../net2/HostManager.js');
firewalla-master,mobile_ui,test/test_dns_loop_avoid_sensor.js,27,const rclient = require('../util/redis_manager.js').getRedisClient();
firewalla-master,retry_recovery,test/test_dnsmasq_dynamic_reload.js,314,"it('dnsStatusCheck forces firerouter dns restart for recovery even when the switch is enabled', async function() {"
firewalla-master,dns,test/test_dnsmasq_dynamic_reload.js,22,function loadDNSMASQ(options = {}) {
firewalla-master,dns,test/test_dnsmasq_dynamic_reload.js,91,// cmdline validation: return a dnsmasq cmdline for any PID listed in pidFiles
firewalla-master,dns,test/test_dnsmasq_dynamic_reload.js,97,return `dnsmasq\0--conf-file=dns.br0.conf\0`;
firewalla-master,dns,test/test_dnsmasq_dynamic_reload.js,102,if (options.pidDirEntries && path === '/home/pi/.router/run/dnsmasq')
firewalla-master,dns,test/test_dnsmasq_dynamic_reload.js,120,"const DNSMASQ = proxyquire('../extension/dnsmasq/dnsmasq.js', {"
firewalla-master,dns,test/test_dnsmasq_dynamic_reload.js,136,"getDNSServiceName: () => options.fireRouterManaged ? 'firerouter_dns' : 'dnsmasq',"
firewalla-master,dns,test/test_dnsmasq_dynamic_reload.js,137,"getDHCPServiceName: () => options.fireRouterManaged ? 'firerouter_dhcp' : 'dnsmasq',"
firewalla-master,dns,test/test_dnsmasq_dynamic_reload.js,143,"dns: { useDnsmasqReloadForRestart: options.useDnsmasqReloadForRestart },"
firewalla-master,proxy_tunnel,test/test_dnsmasq_dynamic_reload.js,19,const proxyquire = require('proxyquire').noPreserveCache().noCallThru();
firewalla-master,proxy_tunnel,test/test_dnsmasq_dynamic_reload.js,120,"const DNSMASQ = proxyquire('../extension/dnsmasq/dnsmasq.js', {"
firewalla-master,proxy_tunnel,test/test_dnsmasq_dynamic_reload.js,153,"'../../net2/DNSTool.js': class { constructor() {} },"
firewalla-master,proxy_tunnel,test/test_dnsmasq_dynamic_reload.js,162,"getMonitoringInterfaces: () => options.monitoringInterfaces || [],"
firewalla-master,proxy_tunnel,test/test_dnsmasq_dynamic_reload.js,169,"'../vpnclient/VPNClient.js': class {},"
firewalla-master,proxy_tunnel,test/test_dnsmasq_dynamic_reload.js,179,"'validator': { isIP: () => true },"
firewalla-master,proxy_tunnel,test/test_dnsmasq_dynamic_reload.js,184,dnsmasq.restoreTestTimers = () => {
firewalla-master,proxy_tunnel,test/test_dnsmasq_dynamic_reload.js,195,this.currentTest.ctx.dnsmasq.restoreTestTimers();
firewalla-master,firewall_policy,test/test_dnsmasq_dynamic_reload.js,1,/*    Copyright 2026 Firewalla Inc.
firewalla-master,firewall_policy,test/test_dnsmasq_dynamic_reload.js,122,'../../net2/Firewalla.js': {
firewalla-master,firewall_policy,test/test_dnsmasq_dynamic_reload.js,124,"getUserConfigFolder: () => '/tmp/firewalla/config',"
firewalla-master,firewall_policy,test/test_dnsmasq_dynamic_reload.js,126,"getRuntimeInfoFolder: () => '/tmp/firewalla/run',"
firewalla-master,firewall_policy,test/test_dnsmasq_dynamic_reload.js,127,"getFirewallaHome: () => '/home/pi/firewalla',"
firewalla-master,firewall_policy,test/test_dnsmasq_dynamic_reload.js,155,"'../../net2/Iptables.js': { Rule: class {}, getDNSRedirectChain: () => 'FW_DNS' },"
firewalla-master,firewall_policy,test/test_dnsmasq_dynamic_reload.js,156,"'../../control/IptablesControl.js': {},"
firewalla-master,firewall_policy,test/test_dnsmasq_dynamic_reload.js,157,"'../../net2/Ipset.js': {},"
firewalla-master,persistence_queue,test/test_dnsmasq_dynamic_reload.js,19,const proxyquire = require('proxyquire').noPreserveCache().noCallThru();
firewalla-master,observability,test/test_dnsmasq_dynamic_reload.js,26,"const logs = { info: [], warn: [], error: [], debug: [], verbose: [] };"
firewalla-master,observability,test/test_dnsmasq_dynamic_reload.js,112,const loggerStub = () => ({
firewalla-master,observability,test/test_dnsmasq_dynamic_reload.js,113,"info: (...args) => { logs.info.push(args); },"
firewalla-master,observability,test/test_dnsmasq_dynamic_reload.js,114,"warn: (...args) => { logs.warn.push(args); },"
firewalla-master,observability,test/test_dnsmasq_dynamic_reload.js,115,"error: (...args) => { logs.error.push(args); },"
firewalla-master,observability,test/test_dnsmasq_dynamic_reload.js,116,"debug: (...args) => { logs.debug.push(args); },"
firewalla-master,observability,test/test_dnsmasq_dynamic_reload.js,117,"verbose: (...args) => { logs.verbose.push(args); },"
firewalla-master,observability,test/test_dnsmasq_dynamic_reload.js,121,"'../../net2/logger.js': loggerStub,"
firewalla-master,mobile_ui,test/test_dnsmasq_dynamic_reload.js,17,const chai = require('chai');
firewalla-master,mobile_ui,test/test_dnsmasq_dynamic_reload.js,19,const proxyquire = require('proxyquire').noPreserveCache().noCallThru();
firewalla-master,mobile_ui,test/test_dnsmasq_dynamic_reload.js,20,const util = require('util');
firewalla-master,mobile_ui,test/test_dnsmasq_dynamic_reload.js,120,"const DNSMASQ = proxyquire('../extension/dnsmasq/dnsmasq.js', {"
firewalla-master,mobile_ui,test/test_dnsmasq_dynamic_reload.js,136,"getDNSServiceName: () => options.fireRouterManaged ? 'firerouter_dns' : 'dnsmasq',"
firewalla-master,mobile_ui,test/test_dnsmasq_dynamic_reload.js,137,"getDHCPServiceName: () => options.fireRouterManaged ? 'firerouter_dhcp' : 'dnsmasq',"
firewalla-master,mobile_ui,test/test_dnsmasq_dynamic_reload.js,161,"getInterfaceViaUUID: (uuid) => options.interfacesByUUID ? options.interfacesByUUID[uuid] : undefined,"
firewalla-master,mobile_ui,test/test_dnsmasq_dynamic_reload.js,177,"acquire(key, fn) { return fn(); }"
firewalla-master,deployment_ops,test/test_dnsmasq_dynamic_reload.js,136,"getDNSServiceName: () => options.fireRouterManaged ? 'firerouter_dns' : 'dnsmasq',"
firewalla-master,deployment_ops,test/test_dnsmasq_dynamic_reload.js,137,"getDHCPServiceName: () => options.fireRouterManaged ? 'firerouter_dhcp' : 'dnsmasq',"
firewalla-master,deployment_ops,test/test_dnsmasq_dynamic_reload.js,212,dnsmasq.scheduleRestartDNSService();
firewalla-master,deployment_ops,test/test_dnsmasq_dynamic_reload.js,231,dnsmasq.scheduleRestartDNSService();
firewalla-master,deployment_ops,test/test_dnsmasq_dynamic_reload.js,254,dnsmasq.scheduleRestartDNSService();
firewalla-master,deployment_ops,test/test_dnsmasq_dynamic_reload.js,260,expect(logs.warn.some(args => String(args[0]).includes('falling back to service restart'))).to.equal(true);
firewalla-master,deployment_ops,test/test_dnsmasq_dynamic_reload.js,264,"it('restarts firerouter dns service when the switch is disabled', async function() {"
firewalla-master,deployment_ops,test/test_dnsmasq_dynamic_reload.js,273,dnsmasq.scheduleRestartDNSService();
firewalla-master,security_boundary,test/test_dnsmasq_dynamic_reload.js,171,"isHashDomain: () => false,"
firewalla-master,dns,test/test_dns_service_resilience.js,21,const DNSMASQ_DIR = '/tmp/firewalla/dnsmasq';
firewalla-master,dns,test/test_dns_service_resilience.js,52,"'../../net2/NetworkProfile.js': { getDnsmasqConfigDirectory: () => '/tmp/dns' },"
firewalla-master,dns,test/test_dns_service_resilience.js,58,'../../extension/dnsmasq/dnsmasq.js': class {
firewalla-master,dns,test/test_dns_service_resilience.js,78,"plugin._initServiceState(featureName, DNSMASQ_DIR);"
firewalla-master,dns,test/test_dns_service_resilience.js,83,"describe('DNS service config resilience', () => {"
firewalla-master,dns,test/test_dns_service_resilience.js,84,"it('should emit a distinct disabled DNS service state value', async () => {"
firewalla-master,dns,test/test_dns_service_resilience.js,115,"const plugin = initPlugin(new DNSCryptPlugin({}), 'doh');"
firewalla-master,dns,test/test_dns_service_resilience.js,126,expect(stateEvents[0].stateKey).to.equal('doh');
firewalla-master,proxy_tunnel,test/test_dns_service_resilience.js,19,const proxyquire = require('proxyquire').noPreserveCache().noCallThru();
firewalla-master,proxy_tunnel,test/test_dns_service_resilience.js,29,constructor(config) {
firewalla-master,proxy_tunnel,test/test_dns_service_resilience.js,47,"return proxyquire('../sensor/base/DnsServicePluginBase.js', {"
firewalla-master,proxy_tunnel,test/test_dns_service_resilience.js,52,"'../../net2/NetworkProfile.js': { getDnsmasqConfigDirectory: () => '/tmp/dns' },"
firewalla-master,proxy_tunnel,test/test_dns_service_resilience.js,66,"return proxyquire('../sensor/base/HealthCheckMixin.js', {"
firewalla-master,proxy_tunnel,test/test_dns_service_resilience.js,86,"const DNSCryptPlugin = proxyquire('../sensor/DNSCryptPlugin.js', {"
firewalla-master,proxy_tunnel,test/test_dns_service_resilience.js,95,"'../util/scheduler': { UpdateJob: class { constructor(fn) { this.fn = fn; } async exec(...args) { return this.fn(...args); } } },"
firewalla-master,proxy_tunnel,test/test_dns_service_resilience.js,132,"const FamilyProtectPlugin = proxyquire('../sensor/FamilyProtectPlugin.js', {"
firewalla-master,firewall_policy,test/test_dns_service_resilience.js,1,/*    Copyright 2026 Firewalla Inc.
firewalla-master,firewall_policy,test/test_dns_service_resilience.js,21,const DNSMASQ_DIR = '/tmp/firewalla/dnsmasq';
firewalla-master,firewall_policy,test/test_dns_service_resilience.js,92,"'../net2/Firewalla.js': { getUserConfigFolder: () => '/tmp/firewalla' },"
firewalla-master,firewall_policy,test/test_dns_service_resilience.js,138,"'../net2/Firewalla.js': { getUserConfigFolder: () => '/tmp/firewalla', getBoneInfoAsync: async () => null },"
firewalla-master,firewall_policy,test/test_dns_service_resilience.js,174,"'../../net2/Firewalla.js': { getFirewallaHome: () => '/tmp/firewalla', getRuntimeInfoFolder: () => '/tmp/runtime' },"
firewalla-master,firewall_policy,test/test_dns_service_resilience.js,179,'../../net2/Constants.js': { ACL_VIRT_WAN_GROUP_PREFIX: 'VWG:' }
firewalla-master,persistence_queue,test/test_dns_service_resilience.js,19,const proxyquire = require('proxyquire').noPreserveCache().noCallThru();
firewalla-master,persistence_queue,test/test_dns_service_resilience.js,131,"it('should reload Family Protect servers from persisted config when refresh config omits servers', async () => {"
firewalla-master,scanning_diag,test/test_dns_service_resilience.js,101,"getLocalPort: () => 8854,"
firewalla-master,observability,test/test_dns_service_resilience.js,22,"const logger = () => ({ info: () => {}, warn: () => {}, error: () => {}, debug: () => {} });"
firewalla-master,observability,test/test_dns_service_resilience.js,50,"'../../net2/logger.js': logger,"
firewalla-master,observability,test/test_dns_service_resilience.js,67,"'../../net2/logger.js': logger,"
firewalla-master,observability,test/test_dns_service_resilience.js,87,"'../net2/logger.js': logger,"
firewalla-master,observability,test/test_dns_service_resilience.js,133,"'../net2/logger.js': logger,"
firewalla-master,observability,test/test_dns_service_resilience.js,163,"'../../net2/logger': logger,"
firewalla-master,mobile_ui,test/test_dns_service_resilience.js,17,const chai = require('chai');
firewalla-master,mobile_ui,test/test_dns_service_resilience.js,19,const proxyquire = require('proxyquire').noPreserveCache().noCallThru();
firewalla-master,mobile_ui,test/test_dns_service_resilience.js,25,"const constants = { DNS_DEFAULT_WAN_TAG: 'wan', STATE_EVENT_DNS_SERVICE: 'dns_service' };"
firewalla-master,mobile_ui,test/test_dns_service_resilience.js,47,"return proxyquire('../sensor/base/DnsServicePluginBase.js', {"
firewalla-master,mobile_ui,test/test_dns_service_resilience.js,53,"'../../net2/TagManager.js': { tagUidExists: async () => true },"
firewalla-master,mobile_ui,test/test_dns_service_resilience.js,54,"'../../net2/IdentityManager.js': { getIdentityByGUID: () => null },"
firewalla-master,mobile_ui,test/test_dns_service_resilience.js,60,scheduleRestartDNSService() {}
firewalla-master,mobile_ui,test/test_dns_service_resilience.js,66,"return proxyquire('../sensor/base/HealthCheckMixin.js', {"
firewalla-master,deployment_ops,test/test_dns_service_resilience.js,25,"const constants = { DNS_DEFAULT_WAN_TAG: 'wan', STATE_EVENT_DNS_SERVICE: 'dns_service' };"
firewalla-master,deployment_ops,test/test_dns_service_resilience.js,47,"return proxyquire('../sensor/base/DnsServicePluginBase.js', {"
firewalla-master,deployment_ops,test/test_dns_service_resilience.js,60,scheduleRestartDNSService() {}
firewalla-master,deployment_ops,test/test_dns_service_resilience.js,78,"plugin._initServiceState(featureName, DNSMASQ_DIR);"
firewalla-master,deployment_ops,test/test_dns_service_resilience.js,83,"describe('DNS service config resilience', () => {"
firewalla-master,deployment_ops,test/test_dns_service_resilience.js,84,"it('should emit a distinct disabled DNS service state value', async () => {"
firewalla-master,deployment_ops,test/test_dns_service_resilience.js,88,"'./base/DnsServicePluginBase.js': loadBase(),"
firewalla-master,deployment_ops,test/test_dns_service_resilience.js,125,expect(stateEvents[0].stateType).to.equal('dns_service');
firewalla-master,interception_evasion,test/test_dns_service_resilience.js,119,"bypassActive: false,"
firewalla-master,dns,test/test_mode.js,44,let DNSMASQSensor = require('../sensor/DNSMASQSensor');
firewalla-master,dns,test/test_mode.js,45,let s = new DNSMASQSensor();
firewalla-master,firewall_policy,test/test_mode.js,1,/*    Copyright 2016 Firewalla LLC
firewalla-master,firewall_policy,test/test_mode.js,57,type: 'IPTABLES_READY'
firewalla-master,observability,test/test_mode.js,24,"let log = require('../net2/logger.js')(__filename, 'info');"
firewalla-master,observability,test/test_mode.js,87,console.log(stdout);
firewalla-master,observability,test/test_mode.js,94,"log.error(""Failed to switch to DHCP:"", err);"
firewalla-master,mobile_ui,test/test_mode.js,17,let _ = require('underscore');
firewalla-master,mobile_ui,test/test_mode.js,18,let chai = require('chai');
firewalla-master,mobile_ui,test/test_mode.js,22,let sem = require('../sensor/SensorEventManager.js').getInstance();
firewalla-master,mobile_ui,test/test_mode.js,24,"let log = require('../net2/logger.js')(__filename, 'info');"
firewalla-master,mobile_ui,test/test_mode.js,26,let Mode = require('../net2/Mode.js');
firewalla-master,mobile_ui,test/test_mode.js,27,let ModeManager = require('../net2/ModeManager');
firewalla-master,mobile_ui,test/test_mode.js,29,let fs = require('fs');
firewalla-master,mobile_ui,test/test_mode.js,30,let cp = require('child_process');
firewalla-master,interception_evasion,test/test_mode.js,74,"it('should enable dhcp and disable spoofing when mode is switched to dhcp', (done) => {"
firewalla-master,interception_evasion,test/test_mode.js,100,"it('should enable spoofing and disable dhcp when mode is switched to spoofing', (done) => {"
firewalla-master,interception_evasion,test/test_mode.js,103,ModeManager.setSpoofAndPublish()
firewalla-master,proxy_tunnel,test/test_AccessRequestManager.js,21,// In-memory redis store (reset between tests)
firewalla-master,proxy_tunnel,test/test_AccessRequestManager.js,22,let store = {};
firewalla-master,proxy_tunnel,test/test_AccessRequestManager.js,34,"getAsync: async (key) => (store[key] !== undefined ? store[key] : null),"
firewalla-master,proxy_tunnel,test/test_AccessRequestManager.js,35,"setAsync: async (key, val) => { store[key] = val; },"
firewalla-master,proxy_tunnel,test/test_AccessRequestManager.js,36,"delAsync: async (...keys) => { for (const key of keys) { delete store[key]; delete sets[key]; } },"
firewalla-master,proxy_tunnel,test/test_AccessRequestManager.js,37,"existsAsync: async (key) => (store[key] !== undefined ? 1 : 0),"
firewalla-master,proxy_tunnel,test/test_AccessRequestManager.js,94,function clearStore() {
firewalla-master,proxy_tunnel,test/test_AccessRequestManager.js,95,store = {};
firewalla-master,firewall_policy,test/test_AccessRequestManager.js,1,/*    Copyright 2016-2026 Firewalla Inc.
firewalla-master,firewall_policy,test/test_AccessRequestManager.js,29,let mockPm2SaveResult = { policy: { pid: 999 } };
firewalla-master,firewall_policy,test/test_AccessRequestManager.js,30,let mockPm2GetPolicyFn = async () => null;
firewalla-master,firewall_policy,test/test_AccessRequestManager.js,58,"mock('../alarm/PolicyManager2.js', function PolicyManager2() {"
firewalla-master,firewall_policy,test/test_AccessRequestManager.js,61,"updatePolicyAsync: async (policy) => { mockPm2UpdateCalled.push(policy); },"
firewalla-master,firewall_policy,test/test_AccessRequestManager.js,62,"getPolicy: async (pid) => mockPm2GetPolicyFn(pid),"
firewalla-master,firewall_policy,test/test_AccessRequestManager.js,63,"tryPolicyEnforcement: () => {},"
firewalla-master,firewall_policy,test/test_AccessRequestManager.js,68,"mock('../alarm/Policy.js', function Policy(raw) {"
firewalla-master,persistence_queue,test/test_AccessRequestManager.js,180,"it('deduplicates and combines type=internet with app targets', () => {"
firewalla-master,persistence_queue,test/test_AccessRequestManager.js,534,"it('deduplicates requests appearing in both sets', async () => {"
firewalla-master,scanning_diag,test/test_AccessRequestManager.js,228,"it('category type matches target app when supportedApps is empty (no filtering)', () => {"
firewalla-master,observability,test/test_AccessRequestManager.js,45,"mock('../net2/logger.js', () => ({ info: () => {}, warn: () => {}, error: () => {}, debug: () => {} }));"
firewalla-master,mobile_ui,test/test_AccessRequestManager.js,18,const { expect } = require('chai');
firewalla-master,mobile_ui,test/test_AccessRequestManager.js,19,const mock = require('mock-require');
firewalla-master,mobile_ui,test/test_AccessRequestManager.js,26,let mockGetTagByUid = () => null;
firewalla-master,mobile_ui,test/test_AccessRequestManager.js,48,"mock('../net2/TagManager.js', { getTagByUid: (uid) => mockGetTagByUid(uid) });"
firewalla-master,mobile_ui,test/test_AccessRequestManager.js,89,} = require('../alarm/AccessRequestManager.js');
firewalla-master,mobile_ui,test/test_AccessRequestManager.js,723,function makeUserTag(uid) {
firewalla-master,mobile_ui,test/test_AccessRequestManager.js,724,"return { getTagType: () => 'user', getUniqueId: () => uid };"
firewalla-master,mobile_ui,test/test_AccessRequestManager.js,733,mockGetTagByUid = () => null;
firewalla-master,deployment_ops,test/test_AccessRequestManager.js,27,let mockLoadedPolicies = [];
firewalla-master,deployment_ops,test/test_AccessRequestManager.js,60,"loadActivePoliciesAsync: async () => mockLoadedPolicies.slice(),"
firewalla-master,deployment_ops,test/test_AccessRequestManager.js,734,mockLoadedPolicies = [];
firewalla-master,deployment_ops,test/test_AccessRequestManager.js,760,// TagManager returns null → ruleTagValues empty → no policies match
firewalla-master,deployment_ops,test/test_AccessRequestManager.js,769,mockLoadedPolicies = [makeBlockPolicy()];
firewalla-master,deployment_ops,test/test_AccessRequestManager.js,779,mockLoadedPolicies = [makeBlockPolicy()];
firewalla-master,deployment_ops,test/test_AccessRequestManager.js,786,"it('uses approvedQuota when explicitly provided', async () => {"
firewalla-master,deployment_ops,test/test_AccessRequestManager.js,789,mockLoadedPolicies = [makeBlockPolicy()];
firewalla-master,interception_evasion,test/test_AccessRequestManager.js,200,const bypassSchedule = true; // includeNotInScheduleRules
firewalla-master,interception_evasion,test/test_AccessRequestManager.js,205,"expect(matchApp(policy, 'youtube', [], false, bypassSchedule)).to.be.false;"
firewalla-master,interception_evasion,test/test_AccessRequestManager.js,210,"expect(matchApp(policy, 'youtube', [], false, bypassSchedule)).to.be.false;"
firewalla-master,interception_evasion,test/test_AccessRequestManager.js,215,"expect(matchApp(policy, 'internet', [], false, bypassSchedule)).to.be.true;"
firewalla-master,interception_evasion,test/test_AccessRequestManager.js,220,"expect(matchApp(policy, 'youtube', [], false, bypassSchedule)).to.be.false;"
firewalla-master,interception_evasion,test/test_AccessRequestManager.js,225,"expect(matchApp(policy, 'all', [], false, bypassSchedule)).to.be.true;"
firewalla-master,interception_evasion,test/test_AccessRequestManager.js,230,"expect(matchApp(policy, 'youtube', [], false, bypassSchedule)).to.be.true;"
firewalla-master,interception_evasion,test/test_AccessRequestManager.js,235,"expect(matchApp(policy, 'netflix', [], false, bypassSchedule)).to.be.false;"
firewalla-master,proxy_tunnel,test/test_dap_analyze_device.js,38,const { getUniqueTs } = require('../net2/FlowUtil.js');
firewalla-master,proxy_tunnel,test/test_dap_analyze_device.js,62,/** LAN peers for local-flow fixtures (stored under `flow:local:<mac>`). */
firewalla-master,proxy_tunnel,test/test_dap_analyze_device.js,400,"_ts: getUniqueTs(ts),"
firewalla-master,proxy_tunnel,test/test_dap_analyze_device.js,430,record._ts = getUniqueTs(record.ts);
firewalla-master,proxy_tunnel,test/test_dap_analyze_device.js,523,rc3.delAsync('local_neighbor:history:' + m)
firewalla-master,proxy_tunnel,test/test_dap_analyze_device.js,612,/** Netbot encipher simple endpoint for DAP proxy commands (see curl to :8834). */
firewalla-master,firewall_policy,test/test_dap_analyze_device.js,1,/*    Copyright 2016-2025 Firewalla Inc.
firewalla-master,firewall_policy,test/test_dap_analyze_device.js,26,const f = require('../net2/Firewalla.js');
firewalla-master,firewall_policy,test/test_dap_analyze_device.js,37,const ACLAuditLogPlugin = require('../sensor/ACLAuditLogPlugin.js');
firewalla-master,firewall_policy,test/test_dap_analyze_device.js,369,* (policy id / isolation id per APCMsgSensor).
firewalla-master,firewall_policy,test/test_dap_analyze_device.js,387,"* iptables-style WAN ACL block record: `dir` is `O` (not `L`), so"
firewalla-master,firewall_policy,test/test_dap_analyze_device.js,388,"* {@link ACLAuditLogPlugin#writeLogs} writes to `audit:drop:<mac>` (and `audit:drop:system`),"
firewalla-master,firewall_policy,test/test_dap_analyze_device.js,415,* Buffer iptables-like block flows for {@link ACLAuditLogPlugin#writeLogs} → `audit:drop:<mac>`.
firewalla-master,firewall_policy,test/test_dap_analyze_device.js,416,* @param {import('../sensor/ACLAuditLogPlugin.js')} plugin
firewalla-master,persistence_queue,test/test_dap_analyze_device.js,436,* Persist buffered audit records (e.g. after {@link #createDapAuditDropBlockedFlows}).
firewalla-master,persistence_queue,test/test_dap_analyze_device.js,462,* `processApcBlockFlowMessage` only fills ACLAuditLogPlugin buffers; persist to Redis for DAP.
firewalla-master,tls_crypto,test/test_dap_analyze_device.js,612,/** Netbot encipher simple endpoint for DAP proxy commands (see curl to :8834). */
firewalla-master,tls_crypto,test/test_dap_analyze_device.js,613,const DAP_ENCIPHER_SIMPLE_QUERY = '/v1/encipher/simple?command=cmd&item=dap';
firewalla-master,tls_crypto,test/test_dap_analyze_device.js,616,* POST a DAP REST path through {@link DAP_ENCIPHER_SIMPLE_QUERY} (same as
firewalla-master,tls_crypto,test/test_dap_analyze_device.js,617,"* `curl .../v1/encipher/simple?command=cmd&item=dap` with JSON `{ method, path }`)."
firewalla-master,tls_crypto,test/test_dap_analyze_device.js,622,"function postDapEncipherSimple(dapRestPath, opts = {}) {"
firewalla-master,tls_crypto,test/test_dap_analyze_device.js,631,"path: DAP_ENCIPHER_SIMPLE_QUERY,"
firewalla-master,tls_crypto,test/test_dap_analyze_device.js,648,const err = new Error(`postDapEncipherSimple: HTTP ${res.statusCode} ${data}`);
firewalla-master,tls_crypto,test/test_dap_analyze_device.js,666,function postDapResetStatsAllEncipher(opts) {
firewalla-master,scanning_diag,test/test_dap_analyze_device.js,347,"sport: 12345,"
firewalla-master,scanning_diag,test/test_dap_analyze_device.js,348,"dport: 54321,"
firewalla-master,scanning_diag,test/test_dap_analyze_device.js,360,* @param {import('../sensor/APCMsgSensor.js')} apcSensor
firewalla-master,scanning_diag,test/test_dap_analyze_device.js,370,* @param {import('../sensor/APCMsgSensor.js')} apcSensor
firewalla-master,scanning_diag,test/test_dap_analyze_device.js,377,"{ dst: DAP_TEST_BLOCK_DEST_IP2, sport: 50001, dport: 443, proto: 'tcp' },"
firewalla-master,scanning_diag,test/test_dap_analyze_device.js,378,"{ sport: 40000, dport: 80, proto: 'tcp', dst: DAP_TEST_BLOCK_DEST_IP }"
firewalla-master,scanning_diag,test/test_dap_analyze_device.js,390,"* Semantics: outbound from LAN — `fd` is `in`, `sh`/`dh` are src/dst IPs; `sp` is a port array per plugin."
firewalla-master,scanning_diag,test/test_dap_analyze_device.js,416,* @param {import('../sensor/ACLAuditLogPlugin.js')} plugin
firewalla-master,observability,test/test_dap_analyze_device.js,37,const ACLAuditLogPlugin = require('../sensor/ACLAuditLogPlugin.js');
