donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
v2ray-core-master,main/commands/all/love.go,5e9f12382c6b8be9ceb0dab78ad51e3995504aa3eb59d7c4496e1281eb728e13,1853,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/commands.go,61d3bcde052ae778a839e3043490413c5ac47835f024129c176f0b62d5df4410,439,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/format_doc.go,7ff7e9c72148123dee00263f9d0ce9bd6f4b172392cd34b66723692b762457d5,1374,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/merge_doc.go,d8d01739b69075c43938fc105ce52c8ccd45ba74291cfa7a4076bc8451ab8694,1915,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/errors.generated.go,14085bebe4564038c35ea171af8f732158049e1e5198184f756a5a5ff518aaf1,217,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/verify.go,eb92cb99ca24f0c3789c9b847dd0ffd44fc081d214b2b12ef7e92e7ca8f6f3e2,1108,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/helpers/fs.go,bb6175080e18a119f3c940a4fac1422c4dbaacb04d35db8c0010071e5c4371c1,1666,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/helpers/config_load.go,611596b71c25a16c46c28ac89cc8584389e6cc4a8ba4f6c19053e170c50cc4f1,1403,file,Go,implementation,authoritative,PR160-M015;PR160-C0301;PR160-C0284,semantic_tags=subscription_config;api_controlplane
v2ray-core-master,main/commands/all/jsonv4/convert.go,8d2113720df65270d35ba92f9a14fede9c55101754d7a447bf6a051b3f3ad0ea,4375,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/jsonv4/init.go,49ac1736a163611dda6064b6ce6126d5d65e7b2ab50f40ab1e913737a8593880,126,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/tls/ping.go,01cd3b63a29ec9af8af826bf088d52efe6ef59261effb0f51e4449795945a740,3096,file,Go,implementation,authoritative,PR160-M015;PR160-C0290;PR160-C0300;PR160-C0284,semantic_tags=health_observatory;security_auth;api_controlplane
v2ray-core-master,main/commands/all/tls/cert.go,a011d1b20daaf3431f3d6fee6b958886c21514907f6113395a0ba5a54ae45fb5,3526,file,Go,implementation,authoritative,PR160-M015;PR160-C0300;PR160-C0284,semantic_tags=security_auth;api_controlplane
v2ray-core-master,main/commands/all/tls/chainhash.go,c66509a6a7452525b9cc1cdbf814bb318d090714af9b7eca01eb38278b0fa607,827,file,Go,implementation,authoritative,PR160-M015;PR160-C0300;PR160-C0284,semantic_tags=security_auth;api_controlplane
v2ray-core-master,main/commands/all/tls/tls.go,c1ffc86c6adc247451d141a3149607671d59dd0f42058de666724b0100bcfba0,330,file,Go,implementation,authoritative,PR160-M015;PR160-C0300;PR160-C0284,semantic_tags=security_auth;api_controlplane
v2ray-core-master,main/commands/all/api/log.go,933530b8fe4f550f93690e0786ad4f4ecbc35699e17764c04fd226655a434f73,1802,file,Go,implementation,authoritative,PR160-M015;PR160-C0284;PR160-C0291,semantic_tags=api_controlplane;logging_observability
v2ray-core-master,main/commands/all/api/api.go,8eab322b935cefc316c783f41089e7ed9745ba3b75f5bf3d3795adff88cb8ab6,389,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/api/balancer_info.go,da69d7eddf72a7cbc3cf2eab2e831e4e1ec844a7378ed50f3c4dbdc5c6880b0a,2484,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/api/balancer_override.go,7701451c09ac7aab20ae6efb3b15992730f95454e494b2b9c0eec55ac688b834,1804,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/api/stats.go,9e6f3d43e9413c2dd8ff898f98021c4caa34ab53a44aa87ee0925b4d2527d21b,3860,file,Go,implementation,authoritative,PR160-M015;PR160-C0303;PR160-C0284,semantic_tags=traffic_connections;api_controlplane
v2ray-core-master,main/commands/all/api/shared.go,6792e9572ff1dfe194cf6fa1de75f4db7052827ef00f68b05b27ed305b344155,2491,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/engineering/convertpb.go,8540f086a99ec085e216c304247abf7bb0750954805727e738c550c990894b51,1404,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/engineering/encodedataurl.go,b00a56a7fc28f7241a47021485a11f2ff1871e63830c06bcf3f10b82c1c4b074,730,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/engineering/nonnativelinkexec.go,563e296f535a841840229161a4e4a584762d6c3315b20263f554a75e5b5e2856,1449,file,Go,implementation,authoritative,PR160-M015;PR160-C0292;PR160-C0284,semantic_tags=nat_stun;api_controlplane
v2ray-core-master,main/commands/all/engineering/nonnativelinkextract.go,92a29b57a71daf07a8a1ad2370aab9e65fef6a2362acd2e15acc290fc4bdfbba,1343,file,Go,implementation,authoritative,PR160-M015;PR160-C0292;PR160-C0284,semantic_tags=nat_stun;api_controlplane
v2ray-core-master,main/commands/all/engineering/reversepb.go,0bcfc11bbfd9ed577adaac03f99dff029fb67f4a70ffefba75d210bfa0d0dcc4,1108,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/engineering/subscriptionEntriesExtract.go,a2cedf294e8306e50ab7dc30568d8a365eb0b35bea6e5cfb42f6bccf222f7938,1684,file,Go,implementation,authoritative,PR160-M015;PR160-C0301;PR160-C0284,semantic_tags=subscription_config;api_controlplane
v2ray-core-master,main/commands/all/engineering/engineering.go,7b1f2d63c3cbc6d8f638048c104ffed05e9af919af906f5726d635713c58be41,559,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/engineering/errors.generated.go,dead8f28d08189016d39d9e7fae21c0f54e7ec855e6081e8d4b3578f0f878359,225,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/engineering/generateRandomData/generateRandomData.go,719470113fa344d1e2d17cfbd5a06c25402ae57d44a8363290199b69bee27807,1543,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/engineering/generateRandomData/errors.generated.go,5fef25fac8b36bea8d29d2de23c4b61c1151270bd783ff26086b0b3dac41982c,232,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/api/jsonv4/inbounds_remove.go,4e85185f171a345ffd5a208e8aa1a1c38d4625a065a6c2776b1317c1754a9075,2017,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/api/jsonv4/inbounds_add.go,366415c5442f31e20ddf98be96a7b9feeaf874df6f6c902c6c427331c9f92d5f,1794,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/api/jsonv4/outbounds_add.go,eaebb69638ab7c3df35695e8b0ea70de021d686f81018070eae2a7e1e352a65a,1809,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/api/jsonv4/outbounds_remove.go,2f595ff0f39a6e49d8e273da645a79f6a4a8e5051d3145105b403e4ab293f3b8,2027,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/commands/all/api/jsonv4/init.go,229c93cda4608a97b38ac3a342c8f032dde763ec779b5591866001d89764e0aa,226,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,main/v2binding/v2api/api.go,f401f0bcd9598a0460da5f8f46494330e35c28b4d8ca2199b57ecc1a451281af,169,file,Go,implementation,authoritative,PR160-M015;PR160-C0284,semantic_tags=api_controlplane
v2ray-core-master,testing/mocks/mux.go,a5e19541f8153c2e80cdf9c97896ea1ef84ef5c3cfd4164ca85c9694d5e2f7ea,1613,file,Go,test,supporting,PR160-M015;PR160-C0306,semantic_tags=uncategorized
v2ray-core-master,testing/mocks/log.go,804ca20f7f4f3dc7184d3c76ca6df70c4ccb4ec0a8989034ca084478dcd603ff,1310,file,Go,test,supporting,PR160-M015;PR160-C0291,semantic_tags=logging_observability
v2ray-core-master,testing/mocks/dns.go,d417252d93c23fe72db83c74966e205debe5c6e1c2a769c3caf658f0a9d745ae,2550,file,Go,test,supporting,PR160-M015;PR160-C0287,semantic_tags=dns
v2ray-core-master,testing/mocks/outbound.go,3382ab75ff19b6333208568c2b70da7ff745d07c443081a69be4374b10ab158a,5704,file,Go,test,supporting,PR160-M015;PR160-C0306,semantic_tags=uncategorized
v2ray-core-master,testing/mocks/io.go,e8ab3c752efd2616345f090e661cca113562e8f711a45077e1d0ef2683170e1a,2246,file,Go,test,supporting,PR160-M015;PR160-C0306,semantic_tags=uncategorized
v2ray-core-master,testing/mocks/proxy.go,0016ac6804903ae08a03f293e8666b4bb6cb0aa099d694064e6ccd77a0229944,3369,file,Go,test,supporting,PR160-M015;PR160-C0296,semantic_tags=proxy_protocols
v2ray-core-master,testing/scenarios/common_regular.go,9e629fa389a74518add8b87b93c06141a10e6c8a325157323c5a0136c0c2d56f,614,file,Go,test,supporting,PR160-M015;PR160-C0294,semantic_tags=platform_integration
v2ray-core-master,testing/scenarios/tls_test.go,6c8435dcb95be1964311576418153c538bf79e73276fb6b8adae3b0eb1b72e02,25289,file,Go,test,supporting,PR160-M015;PR160-C0300;PR160-C0294,semantic_tags=security_auth;platform_integration
v2ray-core-master,testing/scenarios/transport_test.go,9b2986c38cb4a2f6257b312c8efc09e161977caea16581969c305a471117390a,10623,file,Go,test,supporting,PR160-M015;PR160-C0294,semantic_tags=platform_integration
v2ray-core-master,testing/scenarios/vmess_test.go,28f7047bee0124491a1bd0f81e88872cfded9639281bbf612c168a0cd5b4902b,39894,file,Go,test,supporting,PR160-M015;PR160-C0296;PR160-C0294,semantic_tags=proxy_protocols;platform_integration
v2ray-core-master,testing/scenarios/common_coverage.go,ff0ef84f4c6e081751b5e01c501ae9c8f9ebc5f4704f6752583aae7652152557,907,file,Go,test,supporting,PR160-M015;PR160-C0294,semantic_tags=platform_integration
v2ray-core-master,testing/scenarios/reverse_test.go,81ba9036a510eeee9c52bb1c4a792887a7e84fd71f63ef2e92f901de2995ddff,10080,file,Go,test,supporting,PR160-M015;PR160-C0294,semantic_tags=platform_integration
v2ray-core-master,testing/scenarios/meek_test.go,fe18575fc2b9494170eda7f32a15626cc5078f83505e1f3dc2e8197c56158f00,1340,file,Go,test,supporting,PR160-M015;PR160-C0294,semantic_tags=platform_integration
v2ray-core-master,testing/scenarios/common_instanceMgr_test.go,42a54898fea682efa4cd535f7d7e96ad2277f8374fe79f802ea81812893c091a,114,file,Go,test,supporting,PR160-M015;PR160-C0294,semantic_tags=platform_integration
v2ray-core-master,testing/scenarios/shadowsocks_test.go,c282fe6f9c3ab9db0fe1dc2267c4ed2af8cb790162ccd8b1f3582c54bd6a368e,12517,file,Go,test,supporting,PR160-M015;PR160-C0296;PR160-C0294,semantic_tags=proxy_protocols;platform_integration
v2ray-core-master,testing/scenarios/mekya_test.go,a8cb3690de8550e19436a4d607f27d8e7e9fd34a344a702b201778e3de764209,1351,file,Go,test,supporting,PR160-M015;PR160-C0294,semantic_tags=platform_integration
v2ray-core-master,testing/scenarios/common_instanceMgr.go,a689e76294c8c04335b488d7a7630650b3153864b52dd28920ff18d5c124b012,843,file,Go,test,supporting,PR160-M015;PR160-C0294,semantic_tags=platform_integration
v2ray-core-master,testing/scenarios/dns_test.go,8ec44aa720d563d6ae3935d3becd74cd7884922ae2c31fc430dd918c48f351e5,2680,file,Go,test,supporting,PR160-M015;PR160-C0287;PR160-C0294,semantic_tags=dns;platform_integration
v2ray-core-master,testing/scenarios/hy2_test.go,a07faa00f02997c87a5e7b6a2ec05f15ed89c316577400e55c06ba10e380cf93,13255,file,Go,test,supporting,PR160-M015;PR160-C0294,semantic_tags=platform_integration
v2ray-core-master,testing/scenarios/command_test.go,e6e4c68a56d25f15ce8c016111614bec968fdc87fbfd64b881fa052d7f9a8bd7,13032,file,Go,test,supporting,PR160-M015;PR160-C0284;PR160-C0294,semantic_tags=api_controlplane;platform_integration
v2ray-core-master,testing/scenarios/http_test.go,50c837043d162774ca98fc16d8504426d5d8990c7232a7a9735085c09bddb961,9171,file,Go,test,supporting,PR160-M015;PR160-C0294,semantic_tags=platform_integration
v2ray-core-master,testing/scenarios/rrpit_test.go,cfc0e22a305e3be23b8258a76079d1feafd8d3ac093be719874e2033149be517,2072,file,Go,test,supporting,PR160-M015;PR160-C0294,semantic_tags=platform_integration
v2ray-core-master,testing/scenarios/common.go,76f9f11d780bd9c0895a5d00ce1946e64169804e4c33c715565fcc1705b37578,6093,file,Go,test,supporting,PR160-M015;PR160-C0294,semantic_tags=platform_integration
v2ray-core-master,testing/scenarios/grpc_test.go,4367cfeae6e5887803e135bc332078115796062b0069a5672b9d4c8b7596a3ea,2511,file,Go,test,supporting,PR160-M015;PR160-C0284;PR160-C0294,semantic_tags=api_controlplane;platform_integration
v2ray-core-master,testing/scenarios/httpupgrade_test.go,f7a6c30b4adc4897abe65b3c31d4ba480823cc36f79b29778e7f78eabb26d192,3920,file,Go,test,supporting,PR160-M015;PR160-C0307;PR160-C0294,semantic_tags=update_supplychain;platform_integration
v2ray-core-master,testing/scenarios/socks_test.go,f2f23364637c3ac48ecbda843537a712664fa97b2747c790d8899d7679eb2227,9942,file,Go,test,supporting,PR160-M015;PR160-C0296;PR160-C0294,semantic_tags=proxy_protocols;platform_integration
v2ray-core-master,testing/scenarios/feature_test.go,0f94b829223667ef8eb693e55366a0ebccad066ab7120625949eb6efc24a6572,19081,file,Go,test,supporting,PR160-M015;PR160-C0294,semantic_tags=platform_integration
v2ray-core-master,testing/scenarios/policy_test.go,a236e206197b39223eca35b14cee2e156d8b90f670737cb6f0875007a3a1ef91,6796,file,Go,test,supporting,PR160-M015;PR160-C0298;PR160-C0294,semantic_tags=routing_policy;platform_integration
v2ray-core-master,testing/scenarios/dokodemo_test.go,a80e4fd688310d11c1885d5e312de12eaae4d427afcba27495a1390a902a8204,5630,file,Go,test,supporting,PR160-M015;PR160-C0294,semantic_tags=platform_integration
v2ray-core-master,testing/scenarios/config/rrpit_defaults_server.json,c60749512d51013b14b6df5dbd554de00f502773b041b49aeadc550db1d09b27,999,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0294,semantic_tags=subscription_config;platform_integration
v2ray-core-master,testing/scenarios/config/meek_client.json,ac2f18d01f0261b3da234a5db801c5e1ae13f7cea6e8cf7d251362682b74292d,993,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0294,semantic_tags=subscription_config;platform_integration
v2ray-core-master,testing/scenarios/config/rrpit_smallshard_server.json,57bd1090cba7e0f348c1d6e65304f06e28a5d591fbbd9f0831faf826390e7134,1520,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0294,semantic_tags=subscription_config;platform_integration
v2ray-core-master,testing/scenarios/config/rrpit_multichannel_server.json,cd398bd9207bcfc34e6a07c9b398b1977584dc2f5ba392897fa1523d58cfe49a,1941,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0294,semantic_tags=subscription_config;platform_integration
v2ray-core-master,testing/scenarios/config/mekya_client.json,8d027712f10a5f803d632d76606d5c416964aed7240e2f3f3e2ca71c5e01b2d5,1625,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0294,semantic_tags=subscription_config;platform_integration
v2ray-core-master,testing/scenarios/config/rrpit_defaults_client.json,f63e716c709d3b6b729b98afeb4ca92978b36045cfc89b4aa82c4f06c7511640,1153,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0294,semantic_tags=subscription_config;platform_integration
v2ray-core-master,testing/scenarios/config/grpc_servicename_server.json,0fe8d7605bc3c2f21d764083fb171ecad94f55d2ca57b22f0647f498d446f6de,843,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0295;PR160-C0284;PR160-C0294,semantic_tags=subscription_config;process_runtime;api_controlplane;platform_integration
v2ray-core-master,testing/scenarios/config/meek_server.json,c6fdd5331e14fbdfe1d09346c0cdc2e8ac22a654df461233dd8b4851d73710cb,845,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0294,semantic_tags=subscription_config;platform_integration
v2ray-core-master,testing/scenarios/config/grpc_servicename_client.json,e8ee4abbbac5f11f2d69f1258042ccf133716f4cf2ce9977cbcdaa15c86a68ef,953,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0295;PR160-C0284;PR160-C0294,semantic_tags=subscription_config;process_runtime;api_controlplane;platform_integration
v2ray-core-master,testing/scenarios/config/httpupgrade_earlydataShortEarlyData_client.json,5bcb5e96f902e27fea94e68ae82a99d273851721039400737611cf6a15196406,1037,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0307;PR160-C0294,semantic_tags=subscription_config;update_supplychain;platform_integration
v2ray-core-master,testing/scenarios/config/rrpit_server.json,72d135ee0fb99033d4036ad8b58859fdec588a09abe93b9538c26bd800f03bbf,1479,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0294,semantic_tags=subscription_config;platform_integration
v2ray-core-master,testing/scenarios/config/httpupgrade_earlydata_client.json,94ddb402f36ae55fd0f52408aef910afc0aabccea9916b0b02b1f13b3179c1a3,1039,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0307;PR160-C0294,semantic_tags=subscription_config;update_supplychain;platform_integration
v2ray-core-master,testing/scenarios/config/httpupgrade_earlydataShortEarlyData_server.json,9a2f1f55aa24a6186c0b783d84951ace0e51f3f894129c6cd8b70b4220178949,927,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0307;PR160-C0294,semantic_tags=subscription_config;update_supplychain;platform_integration
v2ray-core-master,testing/scenarios/config/grpc_client.json,dc4ce593cd6399ffcd150aa1322d2c5fbead481a07a6f7ac8810aa8c5d65911b,913,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0284;PR160-C0294,semantic_tags=subscription_config;api_controlplane;platform_integration
v2ray-core-master,testing/scenarios/config/mekya_server.json,8e209f5737a38e5cfb1961b99bb18b0274858ce57037cf9bc15677401a9cc421,1504,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0294,semantic_tags=subscription_config;platform_integration
v2ray-core-master,testing/scenarios/config/httpupgrade_earlydata_server.json,13e0dd6dadf2297d5909b9f5ff2ff7ea3faaaed1a858cc350cb43d28e5ca2231,929,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0307;PR160-C0294,semantic_tags=subscription_config;update_supplychain;platform_integration
v2ray-core-master,testing/scenarios/config/rrpit_client.json,cfe3f9b63da0da358e6fca266643a95b3084fda888d766af9a9f73ee9bd7a5fd,1633,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0294,semantic_tags=subscription_config;platform_integration
v2ray-core-master,testing/scenarios/config/httpupgrade_client.json,a34b9b4e0d8a78b655478ceaacffd71d407b2d3da6eb4cd0cf466ecc7b33f71c,953,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0307;PR160-C0294,semantic_tags=subscription_config;update_supplychain;platform_integration
v2ray-core-master,testing/scenarios/config/rrpit_multichannel_client.json,d8f77c50690231f2d5e3ee6c40854a4df2c96e3b058261c0c0dbaa1bd3e1137a,2095,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0294,semantic_tags=subscription_config;platform_integration
v2ray-core-master,testing/scenarios/config/grpc_server.json,af52734795a4810c593aa6de32de89f2858952ca5ccf77927b352a9b5b85604f,803,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0284;PR160-C0294,semantic_tags=subscription_config;api_controlplane;platform_integration
v2ray-core-master,testing/scenarios/config/rrpit_smallshard_client.json,f6b297218fa9eaf90009c184323c85c2a224a6b0257a7c54926ab4be83f458ed,1674,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0294,semantic_tags=subscription_config;platform_integration
v2ray-core-master,testing/scenarios/config/httpupgrade_server.json,430fe38c15967d844c48affa5594c40a454e9a296bc4d0589cad01d43f71fa2e,843,file,Config,test,supporting,PR160-M015;PR160-C0301;PR160-C0307;PR160-C0294,semantic_tags=subscription_config;update_supplychain;platform_integration
v2ray-core-master,testing/scenarios/cert/self-signed_key.pem,b550d3c5c08ff71bd3013ffaa709f871873a075ae58a8599d38115b09beee5e1,249,file,Other,test,supporting,PR160-M015;PR160-C0300;PR160-C0307;PR160-C0294,semantic_tags=security_auth;update_supplychain;platform_integration
v2ray-core-master,testing/scenarios/cert/self-signed_cert.pem,298e53f595a59e37235641e807c40e87f057b2081c9a74b777680d122cd41836,587,file,Other,test,supporting,PR160-M015;PR160-C0300;PR160-C0307;PR160-C0294,semantic_tags=security_auth;update_supplychain;platform_integration
v2ray-core-master,testing/servers/tcp/tcp.go,ac87862ea33fc22e0213a98ce44650f284a288cd27c46b9eacc0ee1365358c6f,2462,file,Go,test,supporting,PR160-M015;PR160-C0306,semantic_tags=uncategorized
v2ray-core-master,testing/servers/tcp/port.go,b37964e884a0fb25042ec1857df2c8ddce4a9e4a02f7e52aeadb225098da1116,412,file,Go,test,supporting,PR160-M015;PR160-C0306,semantic_tags=uncategorized
v2ray-core-master,testing/servers/http/http.go,184f5c725c890749c4e9c0029fc745fa66e503bcc791495db7b413d54cb025d5,811,file,Go,test,supporting,PR160-M015;PR160-C0306,semantic_tags=uncategorized
v2ray-core-master,testing/servers/udp/udp.go,dbb8084efe2c582c2519e801c2bc2f2b7a9aa032f9d28f0a32c30950523873fb,1299,file,Go,test,supporting,PR160-M015;PR160-C0306,semantic_tags=uncategorized
v2ray-core-master,testing/servers/udp/port.go,bf15dd550a761bdcb2d3556bc646379cc1c5d5929a95f17f2ee2d8765e4222a6,440,file,Go,test,supporting,PR160-M015;PR160-C0306,semantic_tags=uncategorized
v2ray-core-master,features/dns/fakedns.go,b62dfddee9a888be22e1afab14227e1d93a8ed8a1b67c8a9df3e119cff454732,1599,file,Go,implementation,authoritative,PR160-M015;PR160-C0287,semantic_tags=dns
v2ray-core-master,features/dns/client.go,75446908a5f7ef175f0f6b46abdebb4e6bbdd70ae568560a3d1ce3e5d7593399,2678,file,Go,implementation,authoritative,PR160-M015;PR160-C0287,semantic_tags=dns
v2ray-core-master,features/outbound/outbound.go,f770b63599ccd719bd61c6be5e1e03712f04ea948e5a1b6563e8894fcedc887c,1230,file,Go,implementation,authoritative,PR160-M015;PR160-C0306,semantic_tags=uncategorized
v2ray-core-master,features/extension/browser.go,b6f12657ae4fd5244d6e5694087dee54c475c49273b248ea9421b96e1bba7556,238,file,Go,implementation,authoritative,PR160-M015;PR160-C0306,semantic_tags=uncategorized
v2ray-core-master,features/extension/contextreceiver.go,0643d0db0e99701bf08a0edff15ede2b0075c0bce20421bcdfedc4e0ce0f0ae0,108,file,Go,implementation,authoritative,PR160-M015;PR160-C0306,semantic_tags=uncategorized
v2ray-core-master,features/extension/observatory.go,b01cfca15baff2e1facd2db01d4f60038e5cedda317e6b576247ec06a8ccee8f,300,file,Go,implementation,authoritative,PR160-M015;PR160-C0290;PR160-C0302,semantic_tags=health_observatory;tor_circumvention
v2ray-core-master,features/extension/instance.go,8370b8ad50257a58b64238fdab2374ca1e1670cf2de5bd90a61914360cb90b8c,563,file,Go,implementation,authoritative,PR160-M015;PR160-C0306,semantic_tags=uncategorized
v2ray-core-master,features/extension/storage.go,356e3d628acfd36dedd81519d57879a39651d756d6b12735d7bf821129c6b4ed,349,file,Go,implementation,authoritative,PR160-M015;PR160-C0302,semantic_tags=tor_circumvention
v2ray-core-master,features/routing/router.go,509688246e30c849c1107ebbf0fc13cfe149eb1fc515c568f50f9bed970635db,1482,file,Go,implementation,authoritative,PR160-M015;PR160-C0298,semantic_tags=routing_policy
v2ray-core-master,features/routing/context.go,c1dec94162a35d92e8c73658aca2ec43b991ae7aa314844d50897a0f35d89f3b,1291,file,Go,implementation,authoritative,PR160-M015;PR160-C0298,semantic_tags=routing_policy
v2ray-core-master,features/routing/balancer.go,f2fb9d82f2ecaec22a6a2c02f9f1536f8c0c47d866eddb5bdb281066e582ee22,240,file,Go,implementation,authoritative,PR160-M015;PR160-C0298,semantic_tags=routing_policy
v2ray-core-master,features/routing/dispatcher.go,bdfb3fc9e44857188201200dc8f2b54da1baa073ab2abbac77ad361ab9f7db8e,778,file,Go,implementation,authoritative,PR160-M015;PR160-C0298,semantic_tags=routing_policy
v2ray-core-master,features/policy/default.go,e2080673039682744915ff9a1bd47681d96b38a67f3b2b902609c87d99dc20bf,691,file,Go,governance,supporting,PR160-M015;PR160-C0298,semantic_tags=routing_policy
v2ray-core-master,features/policy/policy.go,dca78919a58fbba532c05f38e094b1c90639eb6937efeba70af9e061dc53036b,4206,file,Go,governance,supporting,PR160-M015;PR160-C0298,semantic_tags=routing_policy
v2ray-core-master,features/inbound/inbound.go,5306f1890cb5fb3bd84d7b0f2ccd19bf25ce009f5216df7a7f23e5356933640c,1096,file,Go,implementation,authoritative,PR160-M015;PR160-C0306,semantic_tags=uncategorized
v2ray-core-master,features/stats/errors.generated.go,ba76065cda93358140640e5bd77d453a035816aca38adf5ab8133a3d5bf95f36,219,file,Go,implementation,authoritative,PR160-M015;PR160-C0303,semantic_tags=traffic_connections
v2ray-core-master,features/stats/stats.go,45053e73fcb6048992d2db20ee0289df7be7b72a6086293bf3c91eeaa7719b10,4460,file,Go,implementation,authoritative,PR160-M015;PR160-C0303,semantic_tags=traffic_connections
v2ray-core-master,features/routing/dns/context.go,5654c4cccbf5476692fc34ed67ec82871d4bb423dd45eef97d23331b9a92864c,1230,file,Go,implementation,authoritative,PR160-M015;PR160-C0287;PR160-C0298,semantic_tags=dns;routing_policy
v2ray-core-master,features/routing/dns/errors.generated.go,bded47329362f4f67dd0c7f43bac5271128164b7d88525b93acc54c911c82216,217,file,Go,implementation,authoritative,PR160-M015;PR160-C0287;PR160-C0298,semantic_tags=dns;routing_policy
v2ray-core-master,features/routing/session/context.go,9886f9cb635948d7d77067bf71e5bcdc0dce9a592763c1902934db3bd5e161e3,2995,file,Go,implementation,authoritative,PR160-M015;PR160-C0298,semantic_tags=routing_policy
v2ray-core-master,features/extension/storage/storage.go,0453dfb503ccd488cbbe58b433bbc5e5f8ef8ed470a3b685682f5bfce59689d8,1228,file,Go,implementation,authoritative,PR160-M015;PR160-C0302,semantic_tags=tor_circumvention
v2ray-core-master,features/dns/localdns/errors.generated.go,27c0b72a54ac0fe05c767df01471a372ed839de83f9fdb55637e0063a3fdfb24,222,file,Go,implementation,authoritative,PR160-M015;PR160-C0287,semantic_tags=dns
v2ray-core-master,features/dns/localdns/client.go,bc01e4deebd8f8ee87ca3f04ffbfd6442a44a00c449da515f6b3143dd5e8554d,1756,file,Go,implementation,authoritative,PR160-M015;PR160-C0287,semantic_tags=dns
