donor,path,sha256,size_bytes,mode,classification,module,language,semantic_record_ids,post_refactor_234_disposition,notes
whitedns_android,.gitattributes,1d5d71dcc6ccd28ab46a335349ecc74742ca4b81f4fcad212f8d134f70f1f13e,17,0o644,data,.gitattributes,n/a,PR234-F00001;PR234-M0788,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/TTF/SourceSansPro-LightIt.ttf,3eddb7a3959bde6d9cd0b81df670f8cf40c6ff5ef77e6ea9d44960ce29bf0b7d,104616,0o644,vendored,fonts/TTF,ttf,PR234-F03082;PR234-M0721,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/TTF/SourceSansPro-Regular.ttf,b77f3a700edd0fc0dec73258f882d5c3926c77f5caf6800a201d2166568d2309,293956,0o644,vendored,fonts/TTF,ttf,PR234-F03083;PR234-M0721,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/TTF/SourceSansPro-Semibold.ttf,b440fd42fd5a54e1b252731deca9cc86604bee6ffa99281f5874c3476eb17eae,292404,0o644,vendored,fonts/TTF,ttf,PR234-F03084;PR234-M0721,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/TTF/SourceSansPro-SemiboldIt.ttf,e7687a5558387aa42c340012f24adc6d447f43cfaf3974e75fd91fff6451fe79,104020,0o644,vendored,fonts/TTF,ttf,PR234-F03085;PR234-M0721,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/OTF/SourceSansPro-Black.otf.woff,9f418a17c5e74c65aa64d5b0d2b28ef01415406a05d72f0b0ec71f789a1c531f,121420,0o644,vendored,fonts/WOFF,woff,PR234-F03086;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/OTF/SourceSansPro-BlackIt.otf.woff,b57bc11565afbe5c5584d55a6f11dc98cc1db5961d177bb9bfcfc4d51a228cb5,50592,0o644,vendored,fonts/WOFF,woff,PR234-F03087;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/OTF/SourceSansPro-Bold.otf.woff,7de8582bfa70bfc9474928687649c6efb6dc990fab02a7820d0b9b522c7edea1,124508,0o644,vendored,fonts/WOFF,woff,PR234-F03088;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/OTF/SourceSansPro-BoldIt.otf.woff,3b25e303ff2efb65bdd852e0b035a896df8bb0b93f293e891156693dfefc1875,50708,0o644,vendored,fonts/WOFF,woff,PR234-F03089;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/OTF/SourceSansPro-ExtraLight.otf.woff,614ac4b42b8060b9d348af2cf20afe5a77833e4580e5f5f1546fbc12ed6a8c95,113168,0o644,vendored,fonts/WOFF,woff,PR234-F03090;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/OTF/SourceSansPro-ExtraLightIt.otf.woff,6e4044826a0254c6cbc654101f90fa1eb22bc5c115241a175f247d86a5638bd3,46812,0o644,vendored,fonts/WOFF,woff,PR234-F03091;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/OTF/SourceSansPro-It.otf.woff,3429452d51113fbdaf6e1278905f7481bca2040b7d4a8a6dccac0889ba0d19e7,50556,0o644,vendored,fonts/WOFF,woff,PR234-F03092;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/OTF/SourceSansPro-Light.otf.woff,bad2e26702eceba676342679bcdd5a6ed966b10c29e82417ea6b6d5b77ec4006,119280,0o644,vendored,fonts/WOFF,woff,PR234-F03093;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/OTF/SourceSansPro-LightIt.otf.woff,4ae6bc531817f169fd03e48790713d3355259808aca34e812dc54c8e72e48738,48956,0o644,vendored,fonts/WOFF,woff,PR234-F03094;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/OTF/SourceSansPro-Regular.otf.woff,34beb8307459d04719789002534a6749e1b7a40021de510bebcbc550d6507006,121876,0o644,vendored,fonts/WOFF,woff,PR234-F03095;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/OTF/SourceSansPro-Semibold.otf.woff,0d67491007d9aa13f3f4e1b04866ec2d3177c5011d8aaea50145f803b1410a35,123400,0o644,vendored,fonts/WOFF,woff,PR234-F03096;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/OTF/SourceSansPro-SemiboldIt.otf.woff,2eabdcc6b5e3434d9ac76b12e7d8fcfd67a358c6168b251e31e68924d424c6e8,50616,0o644,vendored,fonts/WOFF,woff,PR234-F03097;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/TTF/SourceSansPro-Black.ttf.woff,b420de355e205983fae5a90d1ca278491fd6e0613e0e5f3a2c4cbc1de20768e5,113800,0o644,vendored,fonts/WOFF,woff,PR234-F03098;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/TTF/SourceSansPro-BlackIt.ttf.woff,62038fd56759a7af4e16163cc12cdfd4f944e69a2b8dc846d6453741d8ac5356,49704,0o644,vendored,fonts/WOFF,woff,PR234-F03099;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/TTF/SourceSansPro-Bold.ttf.woff,57fb1f7f5ac0cc6b1ba09c70b762524eff720df9dd678c11924bb4978a7e0085,117872,0o644,vendored,fonts/WOFF,woff,PR234-F03100;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/TTF/SourceSansPro-BoldIt.ttf.woff,38cebeb6329ef5a23c4487e7e132aeb96c628237de9df7e054b7a34df584e579,50608,0o644,vendored,fonts/WOFF,woff,PR234-F03101;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/TTF/SourceSansPro-ExtraLight.ttf.woff,54b0fb6a43b7eca63e8c8c596afa696b033cf86c71771a7d467ce97403dab0d9,114336,0o644,vendored,fonts/WOFF,woff,PR234-F03102;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/TTF/SourceSansPro-ExtraLightIt.ttf.woff,7d2c95a58cae5dd7e21384270d756c3eb87609ed37df35c12ae6b516be8cf5a0,49684,0o644,vendored,fonts/WOFF,woff,PR234-F03103;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/TTF/SourceSansPro-It.ttf.woff,c4b06a8fc6dd7089f14844eb5a46c9048dad81b47187bf40e4fa89da4aae9fb9,51012,0o644,vendored,fonts/WOFF,woff,PR234-F03104;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/TTF/SourceSansPro-Light.ttf.woff,3703c43c798f137e5e38f8dc60cafb761cc792f85fcbbc60148eae0cd165a5e8,118284,0o644,vendored,fonts/WOFF,woff,PR234-F03105;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/TTF/SourceSansPro-LightIt.ttf.woff,0c6dfb6a3772c9647e8be3315222e3731fe6f08c98fc1bb2548c0502b1cd407e,50992,0o644,vendored,fonts/WOFF,woff,PR234-F03106;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/TTF/SourceSansPro-Regular.ttf.woff,0ab72d9ee658b0ee28c414ecf5a304421a14f1bdb585ab17c034c037cd215ab7,119064,0o644,vendored,fonts/WOFF,woff,PR234-F03107;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/TTF/SourceSansPro-Semibold.ttf.woff,063e7b1ecf947f422a490ecd3bc2440095e55b371d781f9f93fae340e2d6caad,118412,0o644,vendored,fonts/WOFF,woff,PR234-F03108;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF/TTF/SourceSansPro-SemiboldIt.ttf.woff,03ffb41ed1ea5f6830812d3da141ba09798dac381e3d8b226c26f4cd1f2d08b6,50924,0o644,vendored,fonts/WOFF,woff,PR234-F03109;PR234-M0722,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/OTF/SourceSansPro-Black.otf.woff2,5eacdb6ce7bb56fd666cb4cd89378c1560e44c1481b56cc51e835f99574390fe,100624,0o644,vendored,fonts/WOFF2,woff2,PR234-F03110;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/OTF/SourceSansPro-BlackIt.otf.woff2,a2d0f8d70cc3ec0d83e201b1b279ea7125a8fdda1837e9ed6dc6fef953026f14,41480,0o644,vendored,fonts/WOFF2,woff2,PR234-F03111;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/OTF/SourceSansPro-Bold.otf.woff2,9a0b54f282e008455908284f30f8ffb89805fcfe4842ab6ef193bc0e74d621b4,103484,0o644,vendored,fonts/WOFF2,woff2,PR234-F03112;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/OTF/SourceSansPro-BoldIt.otf.woff2,4938d534c8f55a0752e7fe41ba837dd9132b0672cfc6f5e3cfa857ccfca82b99,41808,0o644,vendored,fonts/WOFF2,woff2,PR234-F03113;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/OTF/SourceSansPro-ExtraLight.otf.woff2,f68e45f4a88c13694a38ffb6b926894fed680a34e166c4674a5c7e181d28104d,94272,0o644,vendored,fonts/WOFF2,woff2,PR234-F03114;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/OTF/SourceSansPro-ExtraLightIt.otf.woff2,68f864887637027c221c197bfd48b4e57e55d1191374f3054f5de0f828f7ef93,38136,0o644,vendored,fonts/WOFF2,woff2,PR234-F03115;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/OTF/SourceSansPro-It.otf.woff2,c27c86b08c072f4277da501507178795930c4d001bdba10c36bc26ef93e28080,42084,0o644,vendored,fonts/WOFF2,woff2,PR234-F03116;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/OTF/SourceSansPro-Light.otf.woff2,abe8d15ab9271aa4e208934593f6ddab7b87a820c7e5dc53122332dd5a46c140,99500,0o644,vendored,fonts/WOFF2,woff2,PR234-F03117;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/OTF/SourceSansPro-LightIt.otf.woff2,9264363a682a9a5d3f44a90f74218513752217fdca96006981b380026bb2797f,40388,0o644,vendored,fonts/WOFF2,woff2,PR234-F03118;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/OTF/SourceSansPro-Regular.otf.woff2,c4eadfb32b2464715bb6c4878893cdbf3dfae0bd5fef4eeb63680bf3111d967b,102552,0o644,vendored,fonts/WOFF2,woff2,PR234-F03119;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/OTF/SourceSansPro-Semibold.otf.woff2,e82bcc30d51744b2de28618535323dd57bc929de0e5bf68df82477cbac7dfcb8,103132,0o644,vendored,fonts/WOFF2,woff2,PR234-F03120;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/OTF/SourceSansPro-SemiboldIt.otf.woff2,daafb9bb90be56e0b097c84f1e0361d511f234d8be77b814cc169324eb239f3d,41976,0o644,vendored,fonts/WOFF2,woff2,PR234-F03121;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/TTF/SourceSansPro-Black.ttf.woff2,cc1ee781508ebbae00d923c7fc67fc8c04d1245a2550792f64063a41872044ed,82052,0o644,vendored,fonts/WOFF2,woff2,PR234-F03122;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/TTF/SourceSansPro-BlackIt.ttf.woff2,cb4427a404e8e0b3efe534d42ce57befd17f37a8f43092424a0696fbef3e03c4,34812,0o644,vendored,fonts/WOFF2,woff2,PR234-F03123;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/TTF/SourceSansPro-Bold.ttf.woff2,929f75e2093d43828eaaa71f7e3a08646e7291c9ba076bda3fa566bcbd804735,85604,0o644,vendored,fonts/WOFF2,woff2,PR234-F03124;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/TTF/SourceSansPro-BoldIt.ttf.woff2,5c74338e0926f728381decac0de1d8c1d302f65a1ec09b8fa4577e81b1abfd82,35864,0o644,vendored,fonts/WOFF2,woff2,PR234-F03125;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/TTF/SourceSansPro-ExtraLight.ttf.woff2,da6ec4a92397070016a8c5d2fe4a906bae663857ae1f7d9712886b0aa57df408,82808,0o644,vendored,fonts/WOFF2,woff2,PR234-F03126;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/TTF/SourceSansPro-ExtraLightIt.ttf.woff2,ae923ae9762ac4027575aeb9cc629fb745ee402a2aa454cab6e4e80f490e0391,34560,0o644,vendored,fonts/WOFF2,woff2,PR234-F03127;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/TTF/SourceSansPro-It.ttf.woff2,b72a7eb820405438765bd48f8f260bfc06af13ed3aac5a221373939a57041265,36016,0o644,vendored,fonts/WOFF2,woff2,PR234-F03128;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/TTF/SourceSansPro-Light.ttf.woff2,019ca37a258e1ee9942c9c733a3193171b651931a02527b836e3644b9fdd7c12,86336,0o644,vendored,fonts/WOFF2,woff2,PR234-F03129;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/TTF/SourceSansPro-LightIt.ttf.woff2,93992fb418feaeb953aa65029987a4190a15ef898afaf5f265b89e49160c6f9e,35952,0o644,vendored,fonts/WOFF2,woff2,PR234-F03130;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/TTF/SourceSansPro-Regular.ttf.woff2,27c06ca531d01f12d9e28d869000985e4cf84dd0724afe578e942d44f09d19c2,86844,0o644,vendored,fonts/WOFF2,woff2,PR234-F03131;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/TTF/SourceSansPro-Semibold.ttf.woff2,b96f55ccea2c4ad959ca841fa881a893e7df33a2e575d621a81d2f1063b429c4,86196,0o644,vendored,fonts/WOFF2,woff2,PR234-F03132;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/WOFF2/TTF/SourceSansPro-SemiboldIt.ttf.woff2,21614f1d491479de030e93a847683612445af064396d59e199b808028a644fd7,35984,0o644,vendored,fonts/WOFF2,woff2,PR234-F03133;PR234-M0723,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/fontawesome-webfont.eot,7bfcab6db99d5cfbf1705ca0536ddc78585432cc5fa41bbd7ad0f009033b2979,165742,0o644,vendored,fonts/fontawesome-webfont.eot,eot,PR234-F03134;PR234-M0724,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/fontawesome-webfont.svg,ad6157926c1622ba4e1d03d478f1541368524bfc46f51e42fe0d945f7ef323e4,444379,0o644,media,fonts/fontawesome-webfont.svg,svg,PR234-F03135;PR234-M0725,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/fontawesome-webfont.ttf,aa58f33f239a0fb02f5c7a6c45c043d7a9ac9a093335806694ecd6d4edc0d6a8,165548,0o644,vendored,fonts/fontawesome-webfont.ttf,ttf,PR234-F03136;PR234-M0726,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/fontawesome-webfont.woff,ba0c59deb5450f5cb41b3f93609ee2d0d995415877ddfa223e8a8a7533474f07,98024,0o644,vendored,fonts/fontawesome-webfont.woff,woff,PR234-F03137;PR234-M0727,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/fontawesome-webfont.woff2,2adefcbc041e7d18fcf2d417879dc5a09997aa64d675b7a3c4b6ce33da13f3fe,77160,0o644,vendored,fonts/fontawesome-webfont.woff2,woff2,PR234-F03138;PR234-M0728,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/glyphicons-halflings-regular.eot,13634da87d9e23f8c3ed9108ce1724d183a39ad072e73e1b3d8cbf646d2d0407,20127,0o644,vendored,fonts/glyphicons-halflings-regular.eot,eot,PR234-F03139;PR234-M0729,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/glyphicons-halflings-regular.svg,42f60659d265c1a3c30f9fa42abcbb56bd4a53af4d83d316d6dd7a36903c43e5,108738,0o644,media,fonts/glyphicons-halflings-regular.svg,svg,PR234-F03140;PR234-M0730,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/glyphicons-halflings-regular.ttf,e395044093757d82afcb138957d06a1ea9361bdcf0b442d06a18a8051af57456,45404,0o644,vendored,fonts/glyphicons-halflings-regular.ttf,ttf,PR234-F03141;PR234-M0731,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/glyphicons-halflings-regular.woff,a26394f7ede100ca118eff2eda08596275a9839b959c226e15439557a5a80742,23424,0o644,vendored,fonts/glyphicons-halflings-regular.woff,woff,PR234-F03142;PR234-M0732,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/glyphicons-halflings-regular.woff2,fe185d11a49676890d47bb783312a0cda5a44c4039214094e7957b4c040ef11c,18028,0o644,vendored,fonts/glyphicons-halflings-regular.woff2,woff2,PR234-F03143;PR234-M0733,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,fonts/source-sans-pro.css,02e4d46c717d4f3e1c48fbf121f5469e633b3c68c9bcdf57bd189738dd07b2ae,5718,0o644,ui-or-product,fonts/source-sans-pro.css,css,PR234-F03144;PR234-M0734,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,images/ajax-loader.gif,aebc793d0064383ee6b1625bf3bb32532ec30a5c12bf9117066107d412119123,3208,0o644,data,images/ajax-loader.gif,gif,PR234-F03145;PR234-M0735,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,images/android-icon.png,23aafe88a557c6f059076550bbf4c05fed5d5daadda031b24e7daf958ab77c06,19049,0o644,media,images/android-icon.png,png,PR234-F03146;PR234-M0736,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,images/apple-touch-icon-152x152.png,23aafe88a557c6f059076550bbf4c05fed5d5daadda031b24e7daf958ab77c06,19049,0o644,media,images/apple-touch-icon-152x152.png,png,PR234-F03147;PR234-M0737,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,images/collector-logo.png,fdec820269a808b344b099657262bf168b6707055f22f2eafdc8125c43c05cf5,90241,0o644,media,images/collector-logo.png,png,PR234-F03148;PR234-M0738,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,images/favicon.ico,886a3f53baa7b7b220662615993b5eb02e6ad5445d4715efcee09be40fdf9907,1150,0o644,media,images/favicon.ico,ico,PR234-F03149;PR234-M0739,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,images/largetile.png,23aafe88a557c6f059076550bbf4c05fed5d5daadda031b24e7daf958ab77c06,19049,0o644,media,images/largetile.png,png,PR234-F03150;PR234-M0740,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,images/mediumtile.png,23aafe88a557c6f059076550bbf4c05fed5d5daadda031b24e7daf958ab77c06,19049,0o644,media,images/mediumtile.png,png,PR234-F03151;PR234-M0741,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,images/networkchurn.png,dacc24d3ff6d2718fa18c7b4f98a01eac292e764319375e76c05b1125b3ec9c4,98625,0o644,media,images/networkchurn.png,png,PR234-F03152;PR234-M0742,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,images/oxford-anonymous-internet.png,68c5e7c7a5c551cf589c4757f41170c885c828ff9dc1bf42edcec461e5923923,106499,0o644,media,images/oxford-anonymous-internet.png,png,PR234-F03153;PR234-M0743,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,images/smalltile.png,23aafe88a557c6f059076550bbf4c05fed5d5daadda031b24e7daf958ab77c06,19049,0o644,media,images/smalltile.png,png,PR234-F03154;PR234-M0744,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,images/tor-metrics-white.png,e8126077ce5a533fa9fef455194e86494ba01f62b719e1271293cc0848940ba5,4700,0o644,media,images/tor-metrics-white.png,png,PR234-F03155;PR234-M0745,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,images/tor-metrics-white@2x.png,643c2b2d36e014579a8a00f1468ec70be10d3a60f00deb901c0f5b6997871df2,10874,0o644,media,images/tor-metrics-white@2x.png,png,PR234-F03156;PR234-M0746,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,images/uncharted-data-flow.png,43dc5e538cf408463eba36cdae5b913a390ea7c1313bfcbaf830227c22717aea,216896,0o644,media,images/uncharted-data-flow.png,png,PR234-F03157;PR234-M0747,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,images/uptimes.jpg,28b0289cdc9fc63ef71648f2752c30af82f7ab8efe411664b1a23291aae27508,53484,0o644,media,images/uptimes.jpg,jpg,PR234-F03158;PR234-M0748,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,images/widetile.png,27f5bb4a6d8820a74a1ddd87aac13bb3671742ced2b890d8a6342a8b5bf53336,9857,0o644,media,images/widetile.png,png,PR234-F03159;PR234-M0749,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,img/atlas.png,ef91c4699d7ce8267e5da4f7eb68a275e17284606cc6d25a3283af007f786c09,3261,0o644,media,img/atlas.png,png,PR234-F03160;PR234-M0750,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,img/atlas.xcf,c53f8553528cdaef38fbe019cbf42a555e881fab772d6cc2adf66d5f400c71d3,14206,0o644,data,img/atlas.xcf,xcf,PR234-F03161;PR234-M0751,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,img/cc/README.flags,784ead33cae47495498eca83c9791be41b1f2ad566b75b5a830f090b64c57188,1639,0o644,data,img/cc,flags,PR234-F03162;PR234-M0752,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,img/cc/_abkhazia.png,9791b083a0e680aa175ce4849b13494307aa08344fa3b3091c5c7f27555ada6b,442,0o644,media,img/cc,png,PR234-F03163;PR234-M0752,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,img/cc/_basque-country.png,40c7e6654b62de8fc7cdcedd4db87d3d90c0b8fa32df14c3de70fff590d438e4,445,0o644,media,img/cc,png,PR234-F03164;PR234-M0752,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,img/cc/_british-antarctic-territory.png,edc6a5ba5361cc12ecd442eaa05f95060c0ce248b8266ebbbb360a32336fde66,493,0o644,media,img/cc,png,PR234-F03165;PR234-M0752,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,img/cc/_commonwealth.png,b84ca58b8ac9da099cbc179d234ad9fdc0fdbcce5417e1fce602bc05ffb3a11a,587,0o644,media,img/cc,png,PR234-F03166;PR234-M0752,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,img/cc/_england.png,cf3d2a6218249c41d86d02ac58a4970838ccc787d9bdaf54f25c9ed80492af8d,327,0o644,media,img/cc,png,PR234-F03167;PR234-M0752,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,img/cc/_gosquared.png,f680e989f55fd19b9983754db286936d1345d78dc87a0b07775a5e00efe7d287,444,0o644,media,img/cc,png,PR234-F03168;PR234-M0752,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,img/cc/_kosovo.png,17dd696239684c3b47bcb2d52d900ee8d1eabb9784bd498e5b1fca4b8247136c,560,0o644,media,img/cc,png,PR234-F03169;PR234-M0752,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,img/cc/_mars.png,0c762e315ea5ea467ac3f229fdb54074a71c7305097dac0355a4a26f55445ea5,417,0o644,media,img/cc,png,PR234-F03170;PR234-M0752,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
tor_atlas,img/cc/_nagorno-karabakh.png,8e3b837e46f25e0e099416d582c5194e954e029bec2953bd58b20d9294094e5e,355,0o644,media,img/cc,png,PR234-F03171;PR234-M0752,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
