donor,path,symbol,line,snippet,sha256,semantic_record_ids
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,popCallback,37426,function popCallback(streams) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,pipeline,37432,function pipeline() {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,highWaterMarkFrom,37465,"function highWaterMarkFrom(options, isDuplex, duplexKey) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,getHighWaterMark,37469,"function getHighWaterMark(state, options, duplexKey, isDuplex) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,Timeout,37522,"function Timeout(id, clearFn) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,throwStr,37628,function throwStr(msg) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,getKeysAndSymbols,37632,function getKeysAndSymbols(obj) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,clone,37642,function clone(obj) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,doMerge,37653,"function doMerge(fAddDefaults, fDeep, first) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,isObject,37685,function isObject(o) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,addLast,37718,"function addLast(array, val) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,addFirst,37737,"function addFirst(array, val) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,removeLast,37759,function removeLast(array) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,removeFirst,37781,function removeFirst(array) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,insert,37801,"function insert(array, idx, val) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,removeAt,37822,"function removeAt(array, idx) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,replaceAt,37846,"function replaceAt(array, idx, newItem) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,getIn,37880,"function getIn(obj, path) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,set,37910,"function set(obj, key, val) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,doSetIn,37956,"function doSetIn(obj, path, val, idx) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,setIn,37968,"function setIn(obj, path, val) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,update,37993,"function update(obj, key, fnUpdate) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,updateIn,38021,"function updateIn(obj, path, fnUpdate) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,merge,38062,"function merge(a, b, c, d, e, f) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,mergeDeep,38106,"function mergeDeep(a, b, c, d, e, f) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,mergeIn,38136,"function mergeIn(a, path, b, c, d, e, f) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,omit,38169,"function omit(obj, attrs) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,addDefaults,38211,"function addDefaults(a, b, c, d, e, f) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,tinycolor,38263,"function tinycolor (color, opts) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,inputToRGB,38553,function inputToRGB(color) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,rgbToRgb,38617,"function rgbToRgb(r, g, b){",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,rgbToHsl,38629,"function rgbToHsl(r, g, b) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,hslToRgb,38660,"function hslToRgb(h, s, l) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,hue2rgb,38667,"function hue2rgb(p, q, t) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,rgbToHsv,38694,"function rgbToHsv(r, g, b) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,hsvToRgb,38724,"function hsvToRgb(h, s, v) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,rgbToHex,38747,"function rgbToHex(r, g, b, allow3Char) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,rgbaToHex,38767,"function rgbaToHex(r, g, b, a, allow4Char) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,rgbaToArgbHex,38787,"function rgbaToArgbHex(r, g, b, a) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,desaturate,38820,"function desaturate(color, amount) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,saturate,38828,"function saturate(color, amount) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,greyscale,38836,function greyscale(color) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,lighten,38840,"function lighten (color, amount) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,brighten,38848,"function brighten(color, amount) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,darken,38857,"function darken (color, amount) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,spin,38867,"function spin(color, amount) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,complement,38879,function complement(color) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,triad,38885,function triad(color) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,tetrad,38895,function tetrad(color) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,splitcomplement,38906,function splitcomplement(color) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,analogous,38916,"function analogous(color, results, slices) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,monochromatic,38931,"function monochromatic(color, results) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,flip,39213,function flip(o) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,boundAlpha,39224,function boundAlpha(a) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,bound01,39235,"function bound01(n, max) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,clamp01,39256,function clamp01(val) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,parseIntFromHex,39261,function parseIntFromHex(val) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,isOnePointZero,39267,function isOnePointZero(n) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,isPercentage,39272,function isPercentage(n) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,pad2,39277,function pad2(c) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,convertToPercentage,39282,function convertToPercentage(n) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,convertDecimalToHex,39291,function convertDecimalToHex(d) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,convertHexToDecimal,39295,function convertHexToDecimal(h) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,isValidCSSUnit,39334,function isValidCSSUnit(color) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,stringInputToObject,39341,function stringInputToObject(color) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,validateWCAG2Parms,39414,function validateWCAG2Parms(parms) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,trim,39449,function trim(str){,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,Url,39495,function Url() {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,urlParse,39563,"function urlParse(url, parseQueryString, slashesDenoteHost) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,urlFormat,39833,function urlFormat(obj) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,urlResolve,39899,"function urlResolve(source, relative) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,urlResolveObject,39907,"function urlResolveObject(source, relative) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,log,40230,"function log() { if (typeof process==""undefined"" || process.env.NODE_ENV==""development"") console.log.apply(console, arguments);  }",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,deprecate,41188,"function deprecate (fn, msg) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,deprecated,41194,function deprecated() {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,config,41219,function config (name) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,forEachArray,41259,"function forEachArray(array, iterator) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,isEmpty,41265,function isEmpty(obj){,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,initParams,41272,"function initParams(uri, options, callback) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,createXHR,41288,"function createXHR(uri, options, callback) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,_createXHR,41293,function _createXHR(options) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,readystatechange,41306,function readystatechange() {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,getBody,41312,function getBody() {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,errorFunc,41331,function errorFunc(evt) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,loadFunc,41341,function loadFunc() {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,getXml,41469,function getXml(xhr) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,noop,41485,function noop() {},90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,extend,41521,function extend() {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,srcOver,41555,"function srcOver(src, dst) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,dstOver,41570,"function dstOver(src, dst) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,multiply,41585,"function multiply(src, dst) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,add,41606,"function add(src, dst) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,screen,41627,"function screen(src, dst) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,overlay,41648,"function overlay(src, dst) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,darken,41669,"function darken(src, dst) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,lighten,41690,"function lighten(src, dst) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,hardLight,41711,"function hardLight(src, dst) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,difference,41732,"function difference(src, dst) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,exclusion,41753,"function exclusion(src, dst) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,composite,41799,"function composite(src, x, y) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,noop,42009,function noop() {} // error checking methods,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,isArrayBuffer,42012,function isArrayBuffer(test) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,bufferFromArrayBuffer,42018,function bufferFromArrayBuffer(arrayBuffer) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,loadFromURL,42029,"function loadFromURL(options, cb) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,loadBufferFromPath,42049,"function loadBufferFromPath(src, cb) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,isRawRGBAData,42059,function isRawRGBAData(obj) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,makeRGBABufferFromRGB,42063,function makeRGBABufferFromRGB(buffer) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,Jimp,42141,function Jimp() {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,finish,42172,function finish() {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,addConstants,42799,function addConstants(constants) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,addJimpMethods,42810,function addJimpMethods(methods) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,jimpEvMethod,43061,"function jimpEvMethod(methodName, evName, method) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,jimpEvChange,43139,"function jimpEvChange(methodName, method) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,ImagePHash,43250,"function ImagePHash(size, smallerSize) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,intToRGBA,43348,function intToRGBA(i) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,initCoefficients,43359,function initCoefficients(size) {,90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,applyDCT,43367,"function applyDCT(f, size) {",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
Kloak_platform-master(1).zip,Kloak_platform-master/app/public/scripts/jimp.min.js,ownKeys,43403,"function ownKeys(object, enumerableOnly) { var keys = Object.keys(object); if (Object.getOwnPropertySymbols) { var symbols = Object.getOwnPropertySymbols(object); if (enumerableOnly) symbols = symbols.filter(function (sym) { return Object.g",90d336ce0dfe76237f4e885804a69ba0e98fb6a0c4b62c52b1feec31e818ad1b,PR222-S043
