record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR232-F00577,PR232-M0173,CG232-outline-client-f9d35d4377,outline-client,file-accountability,tools/outline_proxy_controller/outline_controller_server.h file-level review,file,script,file-level,tools/outline_proxy_controller/outline_controller_server.h,0bdcab7fe4cedb0fca635d5756467265940f64f9e9f7804685dabebc6d10a3d4,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0173,high,reviewed
PR232-F00578,PR232-M0173,CG232-outline-client-f9d35d4377,outline-client,file-accountability,tools/outline_proxy_controller/outline_daemon.cpp file-level review,file,script,file-level,tools/outline_proxy_controller/outline_daemon.cpp,81e550830d62109d402a6e2c18ff460a310cd564123161cdc41d6354b56749fd,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0173,high,reviewed
PR232-F00579,PR232-M0173,CG232-outline-client-f9d35d4377,outline-client,file-accountability,tools/outline_proxy_controller/outline_error.cpp file-level review,file,script,file-level,tools/outline_proxy_controller/outline_error.cpp,cb5c146d31ac366c46e65e864f1478de8cd1f1a2418d6dfe01c7f33fa8f92bf8,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0173,high,reviewed
PR232-F00580,PR232-M0173,CG232-outline-client-f9d35d4377,outline-client,file-accountability,tools/outline_proxy_controller/outline_error.h file-level review,file,script,file-level,tools/outline_proxy_controller/outline_error.h,a48eef86e857eb2991dd3dcd59abff1fa5304495a21ebab77a45faaa4af68ef4,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0173,high,reviewed
PR232-F00581,PR232-M0173,CG232-outline-client-f9d35d4377,outline-client,file-accountability,tools/outline_proxy_controller/outline_proxy_controller.cpp file-level review,file,script,file-level,tools/outline_proxy_controller/outline_proxy_controller.cpp,210da4ccde9ebb5477890a4b4dd02c09b5623bba4e38957e971636b7f5ffb0f2,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0173,high,reviewed
PR232-F00582,PR232-M0173,CG232-outline-client-f9d35d4377,outline-client,file-accountability,tools/outline_proxy_controller/outline_proxy_controller.h file-level review,file,script,file-level,tools/outline_proxy_controller/outline_proxy_controller.h,b93f94aacafce63f6219ec875426983320788564db52b1811f80826312b2dbfb,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0173,high,reviewed
PR232-F00583,PR232-M0173,CG232-outline-client-f9d35d4377,outline-client,file-accountability,tools/smartdnsblock/README.md file-level review,file,documentation,file-level,tools/smartdnsblock/README.md,5839cae6eadfa97018ec569a6784e9db40cd29a1a78076a1f56c63a6810e1311,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0173,high,reviewed
PR232-F00584,PR232-M0173,CG232-outline-client-f9d35d4377,outline-client,file-accountability,tools/smartdnsblock/bin/smartdnsblock.exe file-level review,file,generated,file-level,tools/smartdnsblock/bin/smartdnsblock.exe,bd474a62b65b68076c5dd9bc65729fc77aead968d115fb7115d6a5fb8c7d426a,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0173,high,reviewed
PR232-F00585,PR232-M0173,CG232-outline-client-f9d35d4377,outline-client,file-accountability,tools/smartdnsblock/smartdnsblock.sln file-level review,file,script,file-level,tools/smartdnsblock/smartdnsblock.sln,ac2ae07435f576da2828f21999097b6fbeee9b503541a22251952e8bca37edfa,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0173,high,reviewed
PR232-F00586,PR232-M0173,CG232-outline-client-f9d35d4377,outline-client,file-accountability,tools/smartdnsblock/smartdnsblock/smartdnsblock.cpp file-level review,file,script,file-level,tools/smartdnsblock/smartdnsblock/smartdnsblock.cpp,c234b990bb32c7d3aa4fe3d19f759d6cffa09619cbf894b6d88114d43aec3371,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0173,high,reviewed
PR232-F00587,PR232-M0173,CG232-outline-client-f9d35d4377,outline-client,file-accountability,tools/smartdnsblock/smartdnsblock/smartdnsblock.filters file-level review,file,script,file-level,tools/smartdnsblock/smartdnsblock/smartdnsblock.filters,8b452e05fc9450d06cf1e3f830917d3e7541c7f5c85e922aa2fe3872cd27031a,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0173,high,reviewed
PR232-F00588,PR232-M0173,CG232-outline-client-f9d35d4377,outline-client,file-accountability,tools/smartdnsblock/smartdnsblock/smartdnsblock.user file-level review,file,script,file-level,tools/smartdnsblock/smartdnsblock/smartdnsblock.user,9a5aed43a84c940beb8aeff1073c56889a1a1c5b170452188e86cf11040460b2,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0173,high,reviewed
PR232-F00589,PR232-M0173,CG232-outline-client-f9d35d4377,outline-client,file-accountability,tools/smartdnsblock/smartdnsblock/smartdnsblock.vcxproj file-level review,file,script,file-level,tools/smartdnsblock/smartdnsblock/smartdnsblock.vcxproj,48d34b7a8a9ea54f285c49d91dc92dfc9164775377d403a247b86e5bf5e806ec,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0173,high,reviewed
PR232-F00590,PR232-M0174,CG232-outline-client-b55cdbef49,outline-client,file-accountability,tsconfig.json file-level review,file,configuration,file-level,tsconfig.json,925506ebad2771fa0570620b870a9eadc60f83e9b7de918bf5a5de7ee5370c13,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0174,high,reviewed
PR232-F00591,PR232-M0175,CG232-pydns-scanner-bdcc6a2a85,pydns-scanner,file-accountability,.github/ISSUE_TEMPLATE/bug_report.yml file-level review,file,repository-administration,file-level,.github/ISSUE_TEMPLATE/bug_report.yml,65781c3ebd1e31ee7158a0149c3cb72fe1c6bcd33b5ab3a8337768c8d673663a,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0175,high,reviewed
PR232-F00592,PR232-M0175,CG232-pydns-scanner-bdcc6a2a85,pydns-scanner,file-accountability,.github/ISSUE_TEMPLATE/config.yml file-level review,file,repository-administration,file-level,.github/ISSUE_TEMPLATE/config.yml,83c7a573a1583ca6ff0905eaa4fed3130c4380ef27a7fcb5c8287c12f49940a1,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0175,high,reviewed
PR232-F00593,PR232-M0175,CG232-pydns-scanner-bdcc6a2a85,pydns-scanner,file-accountability,.github/ISSUE_TEMPLATE/feature_request.yml file-level review,file,repository-administration,file-level,.github/ISSUE_TEMPLATE/feature_request.yml,063a4e7856a898320bf998e45faeca73d0bbcb7f72eebeda19fe2308c0781d8c,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0175,high,reviewed
PR232-F00594,PR232-M0175,CG232-pydns-scanner-bdcc6a2a85,pydns-scanner,file-accountability,.github/ISSUE_TEMPLATE/question.yml file-level review,file,repository-administration,file-level,.github/ISSUE_TEMPLATE/question.yml,0efee320a768af01ce5c8ccae060109009fe5ba1be3ba2710d94b9b3ce20c98a,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0175,high,reviewed
PR232-F00595,PR232-M0175,CG232-pydns-scanner-bdcc6a2a85,pydns-scanner,file-accountability,.github/dependabot.yml file-level review,file,repository-administration,file-level,.github/dependabot.yml,3f33cbcafbeb4f881bca3d9757558d00b85c07b590fba9ce8fe5a3e1d275b1c5,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0175,high,reviewed
PR232-F00596,PR232-M0175,CG232-pydns-scanner-bdcc6a2a85,pydns-scanner,file-accountability,.github/workflows/build-executables.yml file-level review,file,repository-administration,file-level,.github/workflows/build-executables.yml,719ca1390cd00831866791f0321a8a7240eecd219a4dd014be26ed4d8b1248ec,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0175,high,reviewed
PR232-F00597,PR232-M0175,CG232-pydns-scanner-bdcc6a2a85,pydns-scanner,file-accountability,.github/workflows/publish.yml file-level review,file,repository-administration,file-level,.github/workflows/publish.yml,b2455e179dfeff57324d86b9ff7f394176ed03890a0be3841f5b490f1ed807eb,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0175,high,reviewed
PR232-F00598,PR232-M0176,CG232-pydns-scanner-bc37d034ba,pydns-scanner,file-accountability,.gitignore file-level review,file,repository-administration,file-level,.gitignore,26b38031440bb9378ac3de1088be7a8c870cdfc800b59fff571576c8c496b106,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0176,high,reviewed
PR232-F00599,PR232-M0177,CG232-pydns-scanner-27bf025903,pydns-scanner,file-accountability,.vscode/settings.json file-level review,file,configuration,file-level,.vscode/settings.json,3061fcdd20742b1969113c79b3270b316f3d28367bb8cd4463afb2a8d58bc6a2,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0177,high,reviewed
PR232-F00600,PR232-M0178,CG232-pydns-scanner-c693279643,pydns-scanner,file-accountability,LICENSE file-level review,file,documentation,file-level,LICENSE,c11d92c5a0493fad3205dc7f6bf17b826d79887db6e0ab2ce8750faad7f072a2,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0178,high,reviewed
PR232-F00601,PR232-M0179,CG232-pydns-scanner-c4c107944e,pydns-scanner,file-accountability,README-FA.md file-level review,file,documentation,file-level,README-FA.md,f6b7a97c036be06cf84af1bf8ac85b1d1018aff51a8b7b67f79a36667d0e5e05,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0179,high,reviewed
PR232-F00602,PR232-M0180,CG232-pydns-scanner-edd5d48a31,pydns-scanner,file-accountability,README-ZH.md file-level review,file,documentation,file-level,README-ZH.md,52110bf4c3a1efe824ea9476732e69e76657571feb3e4b88e8273c3ba334e843,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0180,high,reviewed
PR232-F00603,PR232-M0181,CG232-pydns-scanner-b335630551,pydns-scanner,file-accountability,README.md file-level review,file,documentation,file-level,README.md,a5e7b2fa8e86aa122924582341058d64b64b4e34a1d85d91755a3ad200a4f956,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0181,high,reviewed
PR232-F00604,PR232-M0182,CG232-pydns-scanner-68d24fa815,pydns-scanner,file-accountability,RELEASE_NOTES.md file-level review,file,documentation,file-level,RELEASE_NOTES.md,95c5caaaf27c028e672ddc47550cb6c271f84de4f089622c7efee268ada9d290,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0182,high,reviewed
PR232-F00605,PR232-M0183,CG232-pydns-scanner-4821766ea9,pydns-scanner,file-accountability,hook-rich.py file-level review,file,implementation,file-level,hook-rich.py,e2b4f684ebc0fba72a9bb9a57271f84ceb350536be48384325ab9118aea415bb,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0183,high,reviewed
PR232-F00606,PR232-M0184,CG232-pydns-scanner-6b8ae24a02,pydns-scanner,file-accountability,pydns-scanner.spec file-level review,file,operational,file-level,pydns-scanner.spec,f0ff7307ecc32f601754b99d7f0548f00c5b7e78124bad801a4f9b5ba31bde30,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0184,high,reviewed
PR232-F00607,PR232-M0185,CG232-pydns-scanner-50c86b7ed8,pydns-scanner,file-accountability,pyproject.toml file-level review,file,configuration,file-level,pyproject.toml,e2caf553eb27221e9fb228d0f2afe157beb596ee3801567df81f40ce58fd67b8,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0185,high,reviewed
PR232-F00608,PR232-M0186,CG232-pydns-scanner-6782036b11,pydns-scanner,file-accountability,python/__init__.py file-level review,file,implementation,file-level,python/__init__.py,63867d017cde4506f077a505ed802f019b556131f32c7739c62ee1e11010f548,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0186,high,reviewed
PR232-F00609,PR232-M0187,CG232-pydns-scanner-d05542447c,pydns-scanner,file-accountability,python/__main__.py file-level review,file,implementation,file-level,python/__main__.py,2fb79556c46b0b57eacd51b5420913f1fe470bbce8685c424e330a66668e88a0,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0187,high,reviewed
PR232-F00610,PR232-M0188,CG232-pydns-scanner-26c7fc0975,pydns-scanner,file-accountability,python/dnsscanner_tui.py file-level review,file,implementation,file-level,python/dnsscanner_tui.py,7855657dbc049e246c64f8a2adc508bc255cedb9c0ee97756c7618b12193d610,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0188,high,reviewed
PR232-F00611,PR232-M0189,CG232-pydns-scanner-b311ca3895,pydns-scanner,file-accountability,python/iran-ipv4.cidrs file-level review,file,operational,file-level,python/iran-ipv4.cidrs,9062665d19fd36810d85252aba4f6be71daafdf6fedf5563a6b811dccf07f21c,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0189,high,reviewed
PR232-F00612,PR232-M0190,CG232-pydns-scanner-7080109c70,pydns-scanner,file-accountability,python/scanner/__init__.py file-level review,file,implementation,file-level,python/scanner/__init__.py,b665b8b0c340e805469a5382286868b33a3ca6fe3e41319af9d5311f53b7b966,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0190,high,reviewed
PR232-F00613,PR232-M0190,CG232-pydns-scanner-7080109c70,pydns-scanner,file-accountability,python/scanner/config_mixin.py file-level review,file,implementation,file-level,python/scanner/config_mixin.py,10294bd380c0440303c82b1cc581867322a303b3634f6089b20381f602d675cf,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0190,high,reviewed
PR232-F00614,PR232-M0190,CG232-pydns-scanner-7080109c70,pydns-scanner,file-accountability,python/scanner/constants.py file-level review,file,implementation,file-level,python/scanner/constants.py,77a4dee406141e95b0f3c8715c6d443856284cedd5e2c1637526a345739f76a2,n/a,file-level evidence review,one-to-one,focused-adoption-or-guardrail,File contains one or more independently meaningful focused semantics linked below.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0190,high,reviewed
PR232-F00615,PR232-M0190,CG232-pydns-scanner-7080109c70,pydns-scanner,file-accountability,python/scanner/extra_tests.py file-level review,file,implementation,file-level,python/scanner/extra_tests.py,152560b2acdc6cd809272aea3e331c1f30e4d0cfdcf6cde95fb398e47d921d29,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0190,high,reviewed
PR232-F00616,PR232-M0190,CG232-pydns-scanner-7080109c70,pydns-scanner,file-accountability,python/scanner/ip_streaming.py file-level review,file,implementation,file-level,python/scanner/ip_streaming.py,585217c97d8772ed99e4faf1845a9171bdba15e66766e3c0b20d29ee0849e933,n/a,file-level evidence review,one-to-one,focused-adoption-or-guardrail,File contains one or more independently meaningful focused semantics linked below.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0190,high,reviewed
PR232-F00617,PR232-M0190,CG232-pydns-scanner-7080109c70,pydns-scanner,file-accountability,python/scanner/isp_cache.py file-level review,file,implementation,file-level,python/scanner/isp_cache.py,691c5bdb6b0a9e172206d317ccabd032ee9f94870db682f59eb8a22f6825ed63,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0190,high,reviewed
PR232-F00618,PR232-M0190,CG232-pydns-scanner-7080109c70,pydns-scanner,file-accountability,python/scanner/proxy_testing.py file-level review,file,implementation,file-level,python/scanner/proxy_testing.py,82c35f3f8626af8f367c754ae08f819b722addbd273ed6c91a3e2dd9c7d7f23c,n/a,file-level evidence review,one-to-one,focused-adoption-or-guardrail,File contains one or more independently meaningful focused semantics linked below.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0190,high,reviewed
